Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.23,0.36,0.37,0.40,0.44,10,0.00,0.00
1,16,100,0.17,0.32,0.33,0.36,0.38,100,0.00,0.00
1,16,1000,0.15,0.32,0.32,0.35,0.38,1000,0.01,0.01
1,16,5000,0.15,0.31,0.32,0.35,0.39,4998,0.07,0.07
1,16,10000,0.15,0.31,0.33,0.36,0.39,9992,0.15,0.15
1,16,50000,0.13,0.33,0.38,0.44,0.54,49812,0.76,0.76
1,16,100000,0.15,0.29,0.38,0.69,1.25,99191,1.51,1.51
1,16,250000,0.13,0.89,1.43,2.72,14.83,244687,3.73,3.73
1,16,500000,0.12,0.19,0.21,3.24,35.05,254509,3.88,3.88
2,16,10,0.20,0.36,0.37,0.39,0.42,10,0.00,0.00
2,16,100,0.19,0.34,0.35,0.37,0.40,100,0.00,0.00
2,16,1000,0.15,0.32,0.33,0.37,0.39,1000,0.01,0.01
2,16,5000,0.14,0.30,0.31,0.34,0.36,4998,0.07,0.07
2,16,10000,0.14,0.31,0.32,0.34,0.37,9992,0.15,0.15
2,16,50000,0.14,0.34,0.38,0.44,0.60,49810,0.76,0.76
2,16,100000,0.13,0.34,0.44,0.85,1.55,99199,1.51,1.51
2,16,250000,0.13,0.45,1.12,24.51,73.89,244636,3.73,3.73
2,16,500000,0.13,0.20,0.22,2.95,49.11,229217,3.49,3.49
3,16,10,0.18,0.36,0.38,0.40,0.43,10,0.00,0.00
3,16,100,0.20,0.35,0.37,0.42,0.43,100,0.00,0.00
3,16,1000,0.13,0.28,0.30,0.31,0.34,1000,0.01,0.01
3,16,5000,0.14,0.29,0.30,0.33,0.35,4998,0.07,0.07
3,16,10000,0.15,0.32,0.33,0.38,0.42,9992,0.15,0.15
3,16,50000,0.14,0.35,0.38,0.42,0.51,49811,0.76,0.76
3,16,100000,0.15,0.32,0.43,1.27,1.66,99254,1.51,1.51
3,16,250000,0.13,0.43,0.69,23.18,61.97,245245,3.74,3.74
3,16,500000,0.14,0.28,3.45,19.97,40.62,480382,7.33,7.32
1,64,10,0.17,0.39,0.39,0.41,0.42,10,0.00,0.00
