Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.28,0.28,0.29,0.33,10,0.00,0.00
1,16,100,0.08,0.27,0.28,0.28,0.29,100,0.00,0.00
1,16,1000,0.07,0.09,0.09,0.10,0.14,1000,0.01,0.01
1,16,5000,0.06,0.09,0.13,0.32,0.34,4998,0.07,0.07
1,16,10000,0.07,0.19,0.32,0.33,0.34,9995,0.15,0.15
1,16,50000,0.08,0.27,0.35,0.37,0.40,49865,0.76,0.76
1,16,100000,0.09,0.28,0.32,0.38,0.55,99463,1.51,1.51
1,16,250000,0.09,0.53,0.64,0.75,6.32,246436,3.76,3.76
1,16,500000,0.12,0.92,1.11,3.30,26.32,484858,7.39,7.39
2,16,10,0.14,0.28,0.28,0.29,0.32,10,0.00,0.00
2,16,100,0.07,0.08,0.08,0.09,0.11,100,0.00,0.00
2,16,1000,0.07,0.09,0.09,0.10,0.15,1000,0.01,0.01
2,16,5000,0.06,0.10,0.16,0.29,0.29,4998,0.07,0.07
2,16,10000,0.07,0.10,0.32,0.33,0.34,9994,0.15,0.15
2,16,50000,0.08,0.22,0.23,0.25,0.30,49864,0.76,0.76
2,16,100000,0.08,0.29,0.35,0.44,0.59,99466,1.51,1.51
2,16,250000,0.20,0.57,0.66,0.80,5.80,246521,3.76,3.76
2,16,500000,0.16,0.84,0.99,3.14,26.37,484530,7.39,7.39
3,16,10,0.08,0.33,0.34,0.35,0.38,10,0.00,0.00
3,16,100,0.07,0.13,0.33,0.34,0.34,100,0.00,0.00
3,16,1000,0.07,0.08,0.08,0.14,0.33,1000,0.01,0.01
3,16,5000,0.06,0.08,0.09,0.13,0.14,4998,0.07,0.07
3,16,10000,0.06,0.10,0.16,0.17,0.18,9995,0.15,0.15
3,16,50000,0.08,0.30,0.32,0.34,0.43,49870,0.76,0.76
3,16,100000,0.15,0.34,0.44,0.56,0.70,99487,1.51,1.51
3,16,250000,0.08,0.49,0.62,0.78,6.74,246362,3.75,3.75
3,16,500000,0.16,0.87,1.00,3.09,24.68,485469,7.40,7.40
1,64,10,0.28,0.28,0.29,0.29,0.34,10,0.00,0.00
1,64,100,0.08,0.28,0.28,0.28,0.29,100,0.00,0.00
1,64,1000,0.06,0.09,0.09,0.10,0.15,1000,0.06,0.06
1,64,5000,0.07,0.10,0.10,0.14,0.21,4999,0.30,0.30
1,64,10000,0.06,0.19,0.32,0.33,0.34,9993,0.60,0.60
1,64,50000,0.08,0.23,0.31,0.37,0.48,49872,3.04,3.04
1,64,100000,0.12,0.29,0.33,0.39,0.88,99451,6.07,6.07
1,64,250000,0.21,0.69,0.76,0.91,5.84,246502,15.04,15.04
1,64,500000,0.13,0.82,1.01,3.12,24.88,485451,29.62,29.62
2,64,10,0.08,0.09,0.10,0.16,0.20,10,0.00,0.00
2,64,100,0.07,0.08,0.08,0.09,0.13,100,0.00,0.00
2,64,1000,0.07,0.09,0.09,0.10,0.12,1000,0.06,0.06
2,64,5000,0.07,0.09,0.09,0.10,0.13,4999,0.30,0.30
2,64,10000,0.07,0.11,0.12,0.14,0.16,9994,0.60,0.60
2,64,50000,0.07,0.21,0.23,0.27,0.41,49868,3.04,3.04
2,64,100000,0.14,0.34,0.37,0.44,0.86,99448,6.06,6.06
2,64,250000,0.14,0.61,0.68,0.84,6.27,246471,15.04,15.04
2,64,500000,0.12,0.88,1.02,3.32,26.72,484549,29.57,29.57
3,64,10,0.08,0.09,0.10,0.12,0.15,10,0.00,0.00
3,64,100,0.08,0.28,0.28,0.28,0.29,100,0.00,0.00
3,64,1000,0.06,0.07,0.08,0.09,0.09,1000,0.06,0.06
3,64,5000,0.07,0.09,0.09,0.10,0.13,4998,0.30,0.30
3,64,10000,0.07,0.17,0.17,0.18,0.20,9995,0.61,0.61
3,64,50000,0.08,0.25,0.35,0.38,0.47,49869,3.04,3.04
3,64,100000,0.16,0.54,0.57,0.60,1.13,99471,6.07,6.07
3,64,250000,0.09,0.45,0.51,0.71,5.92,246441,15.04,15.04
3,64,500000,0.10,0.82,0.92,3.06,26.38,484852,29.59,29.59
1,256,10,0.08,0.14,0.15,0.21,0.22,10,0.00,0.00
1,256,100,0.07,0.08,0.08,0.09,0.12,100,0.02,0.02
1,256,1000,0.06,0.07,0.08,0.09,0.11,1000,0.24,0.24
1,256,5000,0.07,0.09,0.10,0.11,0.14,4998,1.22,1.22
1,256,10000,0.07,0.20,0.32,0.34,0.35,9995,2.44,2.44
1,256,50000,0.08,0.27,0.37,0.40,0.59,49869,12.17,12.17
1,256,100000,0.11,0.36,0.43,0.56,1.24,99468,24.28,24.28
1,256,250000,0.14,0.51,0.56,0.92,7.14,246311,60.13,60.13
2,256,10,0.13,0.21,0.33,0.34,0.35,10,0.00,0.00
2,256,100,0.07,0.07,0.08,0.10,0.14,100,0.02,0.02
2,256,1000,0.08,0.15,0.15,0.16,0.28,1000,0.24,0.24
2,256,5000,0.06,0.09,0.09,0.10,0.14,4998,1.22,1.22
2,256,10000,0.07,0.17,0.18,0.30,0.32,9995,2.44,2.44
2,256,50000,0.08,0.23,0.27,0.39,0.56,49866,12.17,12.17
2,256,100000,0.10,0.45,0.47,0.55,1.47,99438,24.27,24.27
2,256,250000,0.11,0.60,0.75,1.16,7.42,246388,60.15,60.14
3,256,10,0.08,0.09,0.10,0.12,0.16,10,0.00,0.00
3,256,100,0.07,0.07,0.08,0.09,0.14,100,0.02,0.02
3,256,1000,0.07,0.08,0.08,0.09,0.10,1000,0.24,0.24
3,256,5000,0.07,0.10,0.16,0.17,0.18,4998,1.22,1.22
3,256,10000,0.07,0.30,0.30,0.31,0.33,9994,2.43,2.43
3,256,50000,0.09,0.36,0.38,0.41,0.63,49865,12.17,12.17
3,256,100000,0.18,0.51,0.56,0.60,1.61,99469,24.28,24.28
3,256,250000,0.13,0.60,0.68,1.10,7.73,246388,60.15,60.15
1,512,10,0.09,0.15,0.20,0.22,0.22,10,0.00,0.00
1,512,100,0.07,0.08,0.09,0.10,0.15,100,0.04,0.04
1,512,1000,0.06,0.08,0.08,0.20,0.21,1000,0.48,0.48
1,512,5000,0.06,0.10,0.10,0.14,0.17,4999,2.44,2.44
1,512,10000,0.07,0.32,0.33,0.34,0.40,9995,4.88,4.88
1,512,50000,0.10,0.34,0.35,0.51,0.85,49862,24.34,24.34
1,512,100000,0.14,0.48,0.53,0.70,2.56,99455,48.56,48.56
2,512,10,0.28,0.28,0.29,0.30,0.35,10,0.00,0.00
2,512,100,0.07,0.10,0.33,0.33,0.34,100,0.04,0.04
