Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16384,100,0.14,0.16,0.17,0.23,0.33,100,1.56,1.56
1,16384,1000,0.11,0.23,0.31,0.43,0.46,1000,15.62,15.62
1,16384,5000,0.15,0.42,0.46,0.57,1.43,4998,78.09,78.09
2,16384,10,0.16,0.23,0.25,0.31,0.37,10,0.15,0.15
2,16384,100,0.16,0.36,0.37,0.39,0.46,100,1.56,1.56
2,16384,1000,0.11,0.22,0.29,0.42,0.45,1000,15.62,15.62
2,16384,5000,0.11,0.35,0.46,0.55,1.33,4998,78.09,78.09
3,16384,10,0.16,0.19,0.24,0.31,0.36,10,0.15,0.15
3,16384,100,0.16,0.23,0.24,0.36,0.39,100,1.56,1.56
3,16384,1000,0.11,0.28,0.39,0.43,0.48,1000,15.62,15.62
3,16384,5000,0.16,0.39,0.43,0.57,1.45,4999,78.10,78.09
1,65536,10,0.33,0.48,0.55,0.59,0.78,10,0.62,0.62
1,65536,100,0.18,0.32,0.35,0.40,0.49,100,6.25,6.25
1,65536,1000,0.23,0.40,0.46,0.56,1.38,1000,62.50,62.50
2,65536,10,0.27,0.46,0.47,0.53,0.71,10,0.62,0.62
2,65536,100,0.20,0.33,0.41,0.46,0.53,100,6.25,6.25
2,65536,1000,0.19,0.43,0.47,0.55,1.36,1000,62.50,62.50
3,65536,10,0.33,0.47,0.49,0.57,1.07,10,0.62,0.62
3,65536,100,0.18,0.32,0.33,0.38,0.49,100,6.25,6.25
3,65536,1000,0.20,0.44,0.47,0.60,1.48,1000,62.50,62.50
