Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.24,0.27,0.28,0.31,0.36,10,0.00,0.00
1,16,100,0.15,0.28,0.28,0.31,0.40,100,0.00,0.00
1,16,1000,0.10,0.18,0.21,0.25,0.35,1000,0.01,0.01
1,16,5000,0.11,0.28,0.41,0.41,0.68,4998,0.07,0.07
1,16,10000,0.12,0.23,0.27,0.32,0.56,9994,0.15,0.15
1,16,50000,0.11,0.36,0.39,0.45,0.57,49877,0.76,0.76
1,16,100000,0.13,0.57,0.61,0.72,2.43,99506,1.51,1.51
1,16,250000,0.16,1.03,1.14,1.31,7.52,246820,3.76,3.76
1,16,500000,0.17,1.77,6.48,77.73,92.02,488576,7.45,7.45
2,16,10,0.18,0.30,0.32,0.36,2.85,10,0.00,0.00
2,16,100,0.13,0.26,0.27,0.29,0.32,100,0.00,0.00
2,16,1000,0.10,0.17,0.19,0.23,0.30,1000,0.01,0.01
2,16,5000,0.11,0.21,0.24,0.30,0.40,4999,0.07,0.07
2,16,10000,0.10,0.21,0.24,0.29,0.50,9995,0.15,0.15
2,16,50000,0.12,0.34,0.36,0.42,0.56,49880,0.76,0.76
2,16,100000,0.13,0.61,0.65,0.71,2.10,99495,1.51,1.51
2,16,250000,0.15,1.00,1.08,1.28,8.97,246783,3.76,3.76
2,16,500000,0.25,2.14,2.36,15.50,23.04,488086,7.44,7.44
3,16,10,0.28,0.54,0.54,0.56,0.57,10,0.00,0.00
3,16,100,0.15,0.28,0.35,0.54,0.55,100,0.00,0.00
3,16,1000,0.11,0.19,0.22,0.26,0.33,1000,0.01,0.01
3,16,5000,0.14,0.41,0.41,0.42,0.68,4998,0.07,0.07
3,16,10000,0.11,0.23,0.26,0.32,0.49,9995,0.15,0.15
3,16,50000,0.11,0.36,0.39,0.47,0.57,49876,0.76,0.76
3,16,100000,0.12,0.50,0.54,0.66,2.16,99500,1.51,1.51
3,16,250000,0.13,0.84,0.93,1.13,6.50,246810,3.76,3.76
3,16,500000,0.58,35.77,39.52,45.28,51.34,483422,7.37,7.36
1,64,10,0.28,0.36,0.54,0.55,0.56,10,0.00,0.00
1,64,100,0.13,0.24,0.26,0.28,0.31,100,0.00,0.00
1,64,1000,0.11,0.19,0.22,0.28,0.32,1000,0.06,0.06
1,64,5000,0.11,0.20,0.23,0.29,0.46,4998,0.30,0.30
1,64,10000,0.11,0.24,0.27,0.32,0.43,9995,0.61,0.61
1,64,50000,0.12,0.38,0.42,0.49,0.61,49876,3.04,3.04
1,64,100000,0.13,0.53,0.61,0.74,2.05,99510,6.07,6.07
1,64,250000,0.14,1.07,1.18,1.41,10.81,246884,15.06,15.06
1,64,500000,0.59,16.32,17.97,20.84,32.53,488944,29.84,29.82
2,64,10,0.18,0.30,0.31,0.33,0.36,10,0.00,0.00
2,64,100,0.14,0.27,0.28,0.31,0.36,100,0.00,0.00
2,64,1000,0.11,0.21,0.27,0.43,0.46,1000,0.06,0.06
2,64,5000,0.11,0.21,0.23,0.29,0.60,4999,0.30,0.30
2,64,10000,0.11,0.33,0.40,0.41,0.56,9995,0.61,0.60
2,64,50000,0.11,0.38,0.41,0.51,0.67,49878,3.04,3.04
2,64,100000,0.13,0.57,0.65,0.71,1.88,99503,6.07,6.07
2,64,250000,0.29,0.99,1.10,1.44,8.79,246894,15.06,15.06
