Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.29,0.35,0.36,0.38,0.41,10,0.00,0.00
1,16,100,0.19,0.36,0.54,0.56,0.58,100,0.00,0.00
1,16,1000,0.15,0.25,0.28,0.33,0.42,1000,0.01,0.01
1,16,5000,0.17,0.27,0.29,0.34,0.39,4998,0.07,0.07
1,16,10000,0.16,0.29,0.32,0.36,0.49,9994,0.15,0.15
1,16,50000,0.17,0.43,0.46,0.52,0.66,49875,0.76,0.76
1,16,100000,0.17,0.67,0.71,0.80,1.33,99505,1.51,1.51
1,16,250000,0.25,0.91,1.00,1.25,6.85,246799,3.76,3.76
1,16,500000,0.29,15.19,32.63,54.20,60.09,489236,7.46,7.46
2,16,10,0.30,0.33,0.34,0.36,0.41,10,0.00,0.00
2,16,100,0.22,0.34,0.36,0.38,0.47,100,0.00,0.00
2,16,1000,0.16,0.25,0.28,0.31,0.37,1000,0.01,0.01
2,16,5000,0.18,0.29,0.34,0.46,0.51,4998,0.07,0.07
2,16,10000,0.16,0.31,0.34,0.40,0.56,9994,0.15,0.15
2,16,50000,0.16,0.40,0.43,0.48,0.56,49873,0.76,0.76
2,16,100000,0.17,0.68,0.71,0.77,1.16,99491,1.51,1.51
2,16,250000,0.23,0.92,1.04,1.19,6.58,246824,3.76,3.76
2,16,500000,0.40,29.76,54.17,61.20,66.92,489352,7.46,7.46
3,16,10,0.27,0.37,0.38,0.41,0.51,10,0.00,0.00
3,16,100,0.17,0.31,0.33,0.36,0.40,100,0.00,0.00
3,16,1000,0.19,0.30,0.32,0.35,0.40,1000,0.01,0.01
3,16,5000,0.19,0.35,0.45,0.51,0.62,4998,0.07,0.07
3,16,10000,0.17,0.30,0.34,0.49,0.58,9995,0.15,0.15
3,16,50000,0.17,0.44,0.48,0.55,0.66,49878,0.76,0.76
3,16,100000,0.18,0.59,0.62,0.71,1.78,99499,1.51,1.51
3,16,250000,0.24,0.93,1.02,1.19,6.28,246806,3.76,3.76
