Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.25,0.27,0.28,0.30,0.33,10,0.00,0.00
1,16,100,0.20,0.22,0.23,0.24,0.26,100,0.00,0.00
1,16,1000,0.19,0.21,0.29,0.30,0.33,1000,0.01,0.01
1,16,5000,0.17,0.23,0.24,0.26,0.29,4998,0.07,0.07
1,16,10000,0.15,0.24,0.25,0.31,0.33,9992,0.15,0.15
1,16,50000,0.17,0.28,0.31,0.37,0.53,49804,0.75,0.75
1,16,100000,0.17,0.45,0.56,0.73,2.72,99233,1.51,1.51
1,16,250000,0.16,0.53,0.72,19.12,52.90,245025,3.73,3.73
1,16,500000,0.14,2.25,2.95,8.45,32.51,482096,7.35,7.35
2,16,10,0.28,0.31,0.31,0.33,0.34,10,0.00,0.00
2,16,100,0.16,0.17,0.17,0.19,0.22,100,0.00,0.00
2,16,1000,0.15,0.17,0.22,0.23,0.25,1000,0.01,0.01
2,16,5000,0.15,0.23,0.26,0.30,0.42,4998,0.07,0.07
2,16,10000,0.13,0.19,0.20,0.24,0.26,9992,0.15,0.15
2,16,50000,0.19,0.47,0.53,0.58,0.65,49804,0.75,0.75
2,16,100000,0.20,0.32,0.35,0.55,2.80,99210,1.51,1.51
2,16,250000,0.15,0.22,0.34,9.40,58.84,230340,3.51,3.51
2,16,500000,0.14,1.05,6.08,40.41,72.94,472680,7.21,7.21
3,16,10,0.20,0.23,0.24,0.26,0.30,10,0.00,0.00
3,16,100,0.14,0.16,0.17,0.18,0.20,100,0.00,0.00
3,16,1000,0.13,0.17,0.39,0.40,0.41,1000,0.01,0.01
3,16,5000,0.13,0.20,0.22,0.38,0.41,4998,0.07,0.07
3,16,10000,0.14,0.30,0.41,0.43,0.46,9992,0.15,0.15
3,16,50000,0.13,0.23,0.30,0.48,0.55,49804,0.75,0.75
3,16,100000,0.14,0.36,0.49,0.82,2.75,99173,1.51,1.51
3,16,250000,0.13,0.54,0.72,18.91,67.60,245127,3.74,3.74
3,16,500000,0.13,0.29,1.01,11.85,34.30,455119,6.94,6.94
1,64,10,0.22,0.28,0.28,0.30,0.30,10,0.00,0.00
1,64,100,0.17,0.20,0.22,0.23,0.25,100,0.00,0.00
1,64,1000,0.19,0.21,0.26,0.29,0.31,1000,0.06,0.06
1,64,5000,0.13,0.20,0.38,0.40,0.43,4998,0.30,0.30
1,64,10000,0.15,0.22,0.24,0.40,0.44,9992,0.60,0.60
1,64,50000,0.15,0.26,0.30,0.41,1.19,49799,3.03,3.03
1,64,100000,0.17,0.32,0.36,0.81,3.56,99247,6.05,6.05
1,64,250000,0.15,0.60,0.94,20.51,58.58,245132,14.96,14.96
1,64,500000,0.15,0.24,0.28,6.09,21.05,273868,16.71,16.71
2,64,10,0.23,0.27,0.28,0.30,0.30,10,0.00,0.00
2,64,100,0.21,0.23,0.23,0.25,0.26,100,0.00,0.00
2,64,1000,0.19,0.22,0.29,0.29,0.30,1000,0.06,0.06
2,64,5000,0.17,0.23,0.24,0.26,0.29,4998,0.30,0.30
2,64,10000,0.15,0.23,0.25,0.43,0.46,9992,0.60,0.60
2,64,50000,0.19,0.29,0.32,0.41,0.57,49799,3.03,3.03
2,64,100000,0.20,0.35,0.39,0.60,3.39,99208,6.05,6.05
2,64,250000,0.19,0.63,0.89,16.84,55.41,245101,14.95,14.95
2,64,500000,0.17,0.31,2.95,46.59,67.27,443837,27.08,27.08
3,64,10,0.19,0.24,0.25,0.26,0.28,10,0.00,0.00
3,64,100,0.15,0.17,0.19,0.20,0.22,100,0.00,0.00
3,64,1000,0.14,0.18,0.23,0.24,0.26,1000,0.06,0.06
3,64,5000,0.13,0.20,0.29,0.42,0.43,4998,0.30,0.30
3,64,10000,0.12,0.22,0.23,0.27,0.29,9992,0.60,0.60
3,64,50000,0.13,0.23,0.26,0.42,0.55,49802,3.03,3.03
3,64,100000,0.14,0.44,0.59,0.92,3.60,99225,6.05,6.05
3,64,250000,0.14,0.57,0.78,12.22,48.42,245232,14.96,14.95
3,64,500000,0.13,2.76,7.74,36.34,71.51,477536,29.14,29.14
1,256,10,0.26,0.28,0.29,0.31,0.33,10,0.00,0.00
1,256,100,0.21,0.24,0.25,0.27,0.31,100,0.02,0.02
1,256,1000,0.16,0.22,0.44,0.46,0.47,1000,0.24,0.24
1,256,5000,0.19,0.33,0.45,0.47,0.51,4997,1.21,1.21
1,256,10000,0.12,0.23,0.28,0.41,0.45,9992,2.43,2.43
1,256,50000,0.14,0.36,0.46,0.54,3.16,49814,12.16,12.16
1,256,100000,0.17,0.35,0.40,0.75,5.34,99206,24.22,24.21
1,256,250000,0.19,0.69,1.10,13.75,42.93,245369,59.90,59.89
2,256,10,0.21,0.24,0.25,0.27,0.29,10,0.00,0.00
2,256,100,0.21,0.22,0.23,0.24,0.28,100,0.02,0.02
2,256,1000,0.19,0.21,0.24,0.27,0.44,1000,0.24,0.24
2,256,5000,0.15,0.20,0.22,0.33,0.43,4998,1.22,1.22
2,256,10000,0.15,0.30,0.41,0.45,0.50,9992,2.43,2.43
2,256,50000,0.19,0.34,0.40,0.56,3.19,49815,12.16,12.16
2,256,100000,0.18,0.39,0.47,0.88,5.44,99222,24.22,24.22
2,256,250000,0.19,0.83,1.89,5.78,12.72,245142,59.84,59.84
3,256,10,0.19,0.21,0.23,0.24,0.26,10,0.00,0.00
3,256,100,0.15,0.17,0.17,0.19,0.22,100,0.02,0.02
3,256,1000,0.13,0.18,0.19,0.23,0.27,1000,0.24,0.24
3,256,5000,0.13,0.22,0.23,0.26,0.29,4998,1.22,1.22
3,256,10000,0.12,0.20,0.22,0.25,0.32,9993,2.43,2.43
3,256,50000,0.12,0.26,0.31,0.48,3.05,49801,12.15,12.15
3,256,100000,0.16,0.43,0.52,1.10,5.57,99204,24.21,24.21
3,256,250000,0.14,0.23,0.27,10.35,64.46,205501,50.17,50.17
1,512,10,0.24,0.27,0.29,0.31,0.32,10,0.00,0.00
1,512,100,0.14,0.16,0.17,0.18,0.22,100,0.04,0.04
1,512,1000,0.16,0.17,0.22,0.24,0.26,1000,0.48,0.48
1,512,5000,0.16,0.22,0.23,0.27,0.31,4998,2.44,2.44
1,512,10000,0.17,0.27,0.33,0.46,0.54,9992,4.87,4.87
1,512,50000,0.14,0.28,0.32,0.47,4.92,49803,24.31,24.31
1,512,100000,0.21,0.53,0.61,2.49,6.53,99201,48.43,48.43
2,512,10,0.20,0.25,0.26,0.28,0.31,10,0.00,0.00
2,512,100,0.15,0.17,0.18,0.20,0.24,100,0.04,0.04
