Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.18,0.20,0.23,0.29,10,0.00,0.00
1,16,100,0.14,0.32,0.33,0.41,0.43,100,0.00,0.00
1,16,1000,0.58,0.95,1.00,1.14,1.19,1000,0.01,0.01
1,16,5000,2.58,3.47,3.64,3.80,3.94,4999,0.07,0.07
1,16,10000,1.19,5.88,6.01,6.19,7.19,9997,0.15,0.15
1,16,50000,3.98,27.92,29.59,30.93,31.32,49912,0.76,0.76
1,16,100000,3.67,20.55,49.01,59.55,61.35,99674,1.52,1.52
1,16,250000,0.26,23.25,33.00,77.13,92.30,247620,3.77,3.77
1,16,500000,2.04,24.23,36.18,74.67,87.86,490360,7.48,7.48
2,16,10,0.14,0.29,0.35,0.42,0.43,10,0.00,0.00
2,16,100,0.12,0.29,0.31,0.49,16.00,100,0.00,0.00
2,16,1000,0.60,1.03,1.18,1.26,1.32,1000,0.01,0.01
2,16,5000,1.36,3.41,3.59,3.98,4.10,4999,0.07,0.07
2,16,10000,1.82,6.07,6.21,6.54,6.65,9997,0.15,0.15
2,16,50000,1.08,17.05,21.72,29.85,30.91,49921,0.76,0.76
2,16,100000,4.81,28.55,54.15,60.60,61.94,99690,1.52,1.52
2,16,250000,3.05,30.07,56.91,81.73,93.36,247695,3.77,3.77
2,16,500000,3.78,24.90,32.23,63.05,77.75,489980,7.47,7.47
3,16,10,0.15,0.23,0.24,0.30,0.30,10,0.00,0.00
3,16,100,0.17,0.33,0.34,0.37,0.58,100,0.00,0.00
3,16,1000,0.57,0.94,0.99,1.13,1.24,1000,0.01,0.01
3,16,5000,2.74,3.48,3.67,3.87,3.99,4999,0.07,0.07
3,16,10000,2.26,6.09,6.30,6.63,7.59,9997,0.15,0.15
3,16,50000,3.84,15.33,17.29,21.13,28.20,49908,0.76,0.76
3,16,100000,2.35,39.74,54.76,60.54,61.76,99680,1.52,1.52
3,16,250000,2.87,36.15,56.61,83.96,94.19,247858,3.78,3.78
3,16,500000,2.18,22.74,27.79,54.37,70.00,490104,7.47,7.47
1,64,10,0.15,0.18,0.22,0.23,0.23,10,0.00,0.00
1,64,100,0.14,0.30,0.33,0.44,1.33,100,0.00,0.00
1,64,1000,0.61,0.93,0.99,1.15,1.21,1000,0.06,0.06
1,64,5000,2.75,3.20,3.36,3.63,4.26,4999,0.30,0.30
1,64,10000,2.05,6.22,6.39,6.71,7.33,9996,0.61,0.61
1,64,50000,3.13,26.59,29.19,31.20,31.52,49917,3.04,3.04
1,64,100000,5.80,29.02,47.88,61.89,63.51,99632,6.08,6.08
1,64,250000,3.06,8.71,10.06,14.24,19.11,247340,15.09,15.09
1,64,500000,1.67,8.90,10.30,19.18,29.83,488677,29.82,29.82
2,64,10,0.16,0.23,0.28,0.30,0.30,10,0.00,0.00
2,64,100,0.25,0.33,0.35,0.40,0.44,100,0.00,0.00
2,64,1000,0.61,1.05,1.10,1.18,1.33,1000,0.06,0.06
2,64,5000,2.93,3.21,3.33,3.68,4.59,4999,0.30,0.30
2,64,10000,1.15,6.26,6.44,6.75,7.35,9996,0.61,0.61
2,64,50000,0.84,22.82,30.42,32.03,32.76,49910,3.04,3.04
2,64,100000,0.57,10.52,13.03,37.35,60.86,99604,6.07,6.07
2,64,250000,2.42,11.77,13.66,33.33,45.52,247381,15.09,15.09
2,64,500000,1.85,9.60,10.82,18.50,29.97,488371,29.80,29.80
3,64,10,0.16,0.23,0.23,0.28,0.29,10,0.00,0.00
3,64,100,0.16,0.32,0.34,0.47,0.51,100,0.00,0.00
3,64,1000,0.45,1.00,1.06,1.29,1.37,1000,0.06,0.06
3,64,5000,2.55,3.23,3.34,3.53,4.20,4999,0.30,0.30
3,64,10000,1.88,6.29,6.42,6.60,7.34,9996,0.61,0.61
3,64,50000,0.26,26.92,30.38,31.98,32.72,49913,3.04,3.04
3,64,100000,1.29,11.90,13.39,16.83,21.52,99620,6.08,6.08
3,64,250000,1.89,10.31,11.38,17.04,41.88,247325,15.09,15.09
3,64,500000,2.66,11.09,12.32,19.15,30.31,488748,29.83,29.83
1,256,10,0.12,0.18,0.26,0.38,0.42,10,0.00,0.00
