Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.22,0.38,0.40,0.45,0.48,10,0.00,0.00
1,16,100,0.15,0.45,0.51,0.63,0.66,100,0.00,0.00
1,16,1000,0.45,1.46,1.96,2.28,2.41,1000,0.01,0.01
1,16,5000,0.10,5.45,7.44,15.98,20.29,4999,0.07,0.07
1,16,10000,0.07,9.30,12.38,15.94,18.56,9995,0.15,0.15
1,16,50000,0.07,8.40,33.06,64.15,77.17,49867,0.76,0.76
1,16,100000,0.06,0.40,19.63,67.55,89.09,99330,1.51,1.51
1,16,250000,0.06,0.20,3.63,57.05,85.74,245490,3.74,3.74
1,16,500000,0.07,0.19,0.26,34.21,67.20,479295,7.31,7.31
2,16,10,0.16,0.37,0.40,0.43,0.45,10,0.00,0.00
2,16,100,0.16,0.38,0.43,0.57,0.69,100,0.00,0.00
2,16,1000,0.44,1.36,1.79,2.04,2.16,1000,0.01,0.01
2,16,5000,0.06,6.31,9.04,11.35,18.79,4999,0.07,0.07
2,16,10000,0.08,11.59,19.77,38.97,43.81,9997,0.15,0.15
2,16,50000,0.06,13.36,36.97,65.89,79.44,49845,0.76,0.76
2,16,100000,0.07,0.34,18.77,61.64,86.38,99234,1.51,1.51
2,16,250000,0.06,0.21,1.49,50.40,81.29,245193,3.74,3.74
2,16,500000,0.07,0.17,0.32,55.31,79.79,447052,6.82,6.82
3,16,10,0.14,0.35,0.38,0.40,0.42,10,0.00,0.00
3,16,100,0.14,0.41,0.44,0.50,0.66,100,0.00,0.00
3,16,1000,0.43,1.25,1.64,4.21,4.84,1000,0.01,0.01
3,16,5000,0.07,4.79,6.58,8.52,9.92,4999,0.07,0.07
3,16,10000,0.09,9.19,12.45,15.30,16.09,9997,0.15,0.15
3,16,50000,0.06,4.13,30.95,65.38,86.04,49801,0.75,0.75
3,16,100000,0.07,0.27,20.80,64.61,88.16,99401,1.51,1.51
3,16,250000,0.06,0.13,0.17,35.45,81.00,233808,3.56,3.55
3,16,500000,0.06,0.15,0.18,38.13,61.74,396052,6.04,6.04
1,64,10,0.13,0.36,0.38,0.40,0.42,10,0.00,0.00
1,64,100,0.15,0.47,0.52,0.62,0.86,100,0.00,0.00
1,64,1000,0.45,1.70,3.20,4.50,5.06,1000,0.06,0.06
1,64,5000,0.06,5.83,7.82,14.02,19.42,4999,0.30,0.30
1,64,10000,0.07,10.06,13.59,17.89,36.86,9997,0.61,0.61
1,64,50000,0.06,20.66,45.72,72.56,81.72,49881,3.04,3.04
1,64,100000,0.06,0.46,23.17,65.17,87.46,99334,6.06,6.06
1,64,250000,0.07,0.13,0.18,36.47,74.08,231717,14.14,14.14
1,64,500000,0.06,0.21,0.29,37.46,81.04,466982,28.50,28.50
2,64,10,0.12,0.37,0.39,0.42,0.44,10,0.00,0.00
2,64,100,0.11,0.36,0.40,0.48,0.56,100,0.00,0.00
