Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.15,0.21,0.23,0.27,0.29,10,0.00,0.00
1,16,100,0.18,0.32,0.34,0.37,0.40,100,0.00,0.00
1,16,1000,0.60,0.94,0.98,1.13,1.17,1000,0.01,0.01
1,16,5000,2.77,3.44,3.58,3.76,3.97,4999,0.07,0.07
1,16,10000,5.57,6.06,6.26,6.83,9.94,9996,0.15,0.15
1,16,50000,0.73,17.76,19.75,23.57,28.81,49916,0.76,0.76
1,16,100000,0.49,16.23,20.46,38.59,41.74,99656,1.52,1.52
1,16,250000,4.69,33.12,54.29,92.15,101.03,247596,3.77,3.77
1,16,500000,4.96,20.25,24.07,31.57,41.35,489481,7.46,7.46
2,16,10,0.14,0.21,0.33,0.35,0.35,10,0.00,0.00
2,16,100,0.16,0.42,0.48,0.52,0.63,100,0.00,0.00
2,16,1000,0.62,1.00,1.09,1.18,1.24,1000,0.01,0.01
2,16,5000,1.18,3.58,3.73,3.94,5.75,4999,0.07,0.07
2,16,10000,2.58,6.08,6.20,8.61,9.39,9997,0.15,0.15
2,16,50000,0.48,26.37,29.26,30.88,31.18,49916,0.76,0.76
2,16,100000,3.33,38.05,53.00,60.73,61.87,99675,1.52,1.52
2,16,250000,3.12,58.56,76.11,97.98,103.73,247722,3.77,3.77
2,16,500000,7.32,61.53,83.85,115.08,145.11,490590,7.48,7.48
3,16,10,0.13,0.15,0.17,0.20,0.21,10,0.00,0.00
3,16,100,0.26,0.34,0.36,0.55,47.62,100,0.00,0.00
3,16,1000,0.59,0.96,1.00,1.15,1.20,1000,0.01,0.01
3,16,5000,1.22,3.54,3.73,3.92,4.06,4999,0.07,0.07
3,16,10000,0.46,6.04,6.21,6.70,7.76,9997,0.15,0.15
3,16,50000,1.47,27.70,29.89,31.04,31.83,49919,0.76,0.76
3,16,100000,2.35,43.67,55.62,61.05,62.15,99685,1.52,1.52
3,16,250000,5.54,31.51,49.02,83.91,100.79,247595,3.77,3.77
3,16,500000,3.26,31.78,40.05,78.68,95.75,490116,7.47,7.47
