Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.24,0.30,0.32,0.36,1.28,10,0.00,0.00
1,16,100,0.16,0.29,0.30,0.34,0.47,100,0.00,0.00
1,16,1000,0.16,0.23,0.26,0.30,0.39,1000,0.01,0.01
1,16,5000,0.15,0.25,0.27,0.33,0.42,4998,0.07,0.07
1,16,10000,0.17,0.28,0.30,0.35,0.42,9994,0.15,0.15
1,16,50000,0.16,0.43,0.45,0.52,0.80,49875,0.76,0.76
1,16,100000,0.15,0.59,0.63,0.71,1.93,99493,1.51,1.51
1,16,250000,0.23,0.93,0.98,1.18,6.12,246797,3.76,3.76
1,16,500000,0.32,1.66,2.32,7.58,20.43,487950,7.44,7.44
2,16,10,0.20,0.30,0.33,0.35,0.37,10,0.00,0.00
2,16,100,0.19,0.30,0.32,0.34,0.36,100,0.00,0.00
2,16,1000,0.15,0.23,0.28,0.35,0.45,1000,0.01,0.01
2,16,5000,0.16,0.25,0.28,0.33,0.39,4998,0.07,0.07
2,16,10000,0.15,0.28,0.29,0.35,0.43,9994,0.15,0.15
2,16,50000,0.16,0.40,0.43,0.53,0.90,49876,0.76,0.76
2,16,100000,0.15,0.72,0.73,0.79,1.55,99472,1.51,1.51
2,16,250000,0.30,1.08,1.15,1.34,5.53,246781,3.76,3.76
2,16,500000,0.46,1.70,3.27,50.47,67.17,488218,7.44,7.44
3,16,10,0.21,0.33,0.34,0.37,0.39,10,0.00,0.00
3,16,100,0.18,0.30,0.32,0.35,0.41,100,0.00,0.00
3,16,1000,0.15,0.22,0.24,0.29,0.35,1000,0.01,0.01
3,16,5000,0.14,0.27,0.30,0.41,0.45,4998,0.07,0.07
3,16,10000,0.14,0.25,0.28,0.33,0.44,9995,0.15,0.15
3,16,50000,0.15,0.39,0.41,0.48,0.94,49875,0.76,0.76
3,16,100000,0.15,0.62,0.71,0.79,1.10,99504,1.51,1.51
3,16,250000,0.29,0.94,1.03,1.20,6.18,246805,3.76,3.76
3,16,500000,0.37,1.62,2.26,7.02,23.93,488130,7.44,7.44
1,64,10,0.21,0.34,0.34,0.38,0.41,10,0.00,0.00
1,64,100,0.16,0.31,0.33,0.35,0.38,100,0.00,0.00
1,64,1000,0.15,0.23,0.25,0.31,0.40,1000,0.06,0.06
1,64,5000,0.22,0.41,0.41,0.42,0.68,4998,0.30,0.30
1,64,10000,0.17,0.28,0.30,0.36,0.45,9995,0.61,0.61
1,64,50000,0.15,0.47,0.66,0.67,0.86,49875,3.04,3.04
1,64,100000,0.16,0.57,0.63,0.78,2.08,99502,6.07,6.07
1,64,250000,0.31,1.08,1.15,1.29,5.59,246826,15.06,15.06
1,64,500000,0.60,2.41,4.66,13.53,20.94,488512,29.81,29.81
2,64,10,0.24,0.32,0.34,0.39,0.43,10,0.00,0.00
2,64,100,0.21,0.29,0.31,0.34,0.37,100,0.00,0.00
2,64,1000,0.15,0.23,0.26,0.31,0.44,1000,0.06,0.06
2,64,5000,0.15,0.28,0.31,0.43,0.48,4998,0.30,0.30
