Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.15,0.28,0.28,0.30,0.32,10,0.00,0.00
1,16,100,0.07,0.07,0.08,0.09,0.10,100,0.00,0.00
1,16,1000,0.06,0.07,0.07,0.19,0.32,1000,0.01,0.01
1,16,5000,0.07,0.14,0.20,0.21,0.21,4999,0.07,0.07
1,16,10000,0.06,0.20,0.21,0.27,0.40,9995,0.15,0.15
1,16,50000,0.07,0.32,0.32,0.34,0.40,49871,0.76,0.76
1,16,100000,0.08,0.36,0.37,0.41,0.65,99464,1.51,1.51
1,16,250000,0.15,0.61,0.67,0.82,5.19,246712,3.76,3.76
1,16,500000,0.09,1.00,1.13,3.18,21.15,486879,7.42,7.42
2,16,10,0.08,0.10,0.10,0.13,0.15,10,0.00,0.00
2,16,100,0.07,0.08,0.14,0.14,0.20,100,0.00,0.00
2,16,1000,0.06,0.08,0.15,0.34,0.35,1000,0.01,0.01
2,16,5000,0.06,0.15,0.21,0.40,0.40,4998,0.07,0.07
2,16,10000,0.07,0.20,0.21,0.27,0.40,9994,0.15,0.15
2,16,50000,0.07,0.39,0.41,0.46,0.48,49872,0.76,0.76
2,16,100000,0.10,0.45,0.46,0.48,0.75,99467,1.51,1.51
2,16,250000,0.14,0.64,0.74,0.81,5.05,246694,3.76,3.76
2,16,500000,0.14,0.99,1.13,3.63,21.44,486680,7.42,7.42
3,16,10,0.08,0.09,0.10,0.12,0.14,10,0.00,0.00
3,16,100,0.07,0.08,0.08,0.09,0.11,100,0.00,0.00
3,16,1000,0.06,0.08,0.13,0.33,0.33,1000,0.01,0.01
3,16,5000,0.06,0.19,0.31,0.32,0.33,4999,0.07,0.07
3,16,10000,0.06,0.18,0.20,0.32,0.33,9994,0.15,0.15
3,16,50000,0.07,0.39,0.40,0.41,0.44,49866,0.76,0.76
3,16,100000,0.09,0.45,0.47,0.53,0.77,99471,1.51,1.51
3,16,250000,0.15,0.60,0.66,0.81,5.55,246694,3.76,3.76
3,16,500000,0.14,1.02,1.14,3.61,21.65,486740,7.42,7.42
1,64,10,0.08,0.09,0.15,0.16,0.17,10,0.00,0.00
1,64,100,0.08,0.28,0.28,0.28,0.29,100,0.00,0.00
1,64,1000,0.07,0.08,0.08,0.34,0.34,1000,0.06,0.06
1,64,5000,0.06,0.15,0.20,0.34,0.40,4998,0.30,0.30
1,64,10000,0.06,0.19,0.31,0.33,0.33,9995,0.61,0.61
1,64,50000,0.07,0.32,0.33,0.34,0.50,49868,3.04,3.04
1,64,100000,0.12,0.37,0.46,0.48,0.68,99475,6.07,6.07
1,64,250000,0.16,0.60,0.66,0.73,5.15,246689,15.05,15.05
1,64,500000,0.10,1.02,1.16,3.34,21.12,486951,29.72,29.71
2,64,10,0.09,0.33,0.34,0.35,0.36,10,0.00,0.00
2,64,100,0.07,0.07,0.08,0.09,0.10,100,0.00,0.00
2,64,1000,0.06,0.08,0.11,0.15,0.15,1000,0.06,0.06
2,64,5000,0.07,0.15,0.40,0.40,0.41,4998,0.30,0.30
2,64,10000,0.06,0.14,0.15,0.21,0.27,9995,0.61,0.61
2,64,50000,0.07,0.27,0.28,0.33,0.45,49866,3.04,3.04
2,64,100000,0.09,0.39,0.46,0.48,0.93,99477,6.07,6.07
2,64,250000,0.19,0.62,0.67,0.85,4.92,246693,15.05,15.05
2,64,500000,0.13,1.04,1.13,3.57,21.31,486893,29.71,29.71
3,64,10,0.08,0.15,0.16,0.17,0.19,10,0.00,0.00
3,64,100,0.07,0.07,0.08,0.09,0.10,100,0.00,0.00
3,64,1000,0.06,0.07,0.07,0.08,0.10,1000,0.06,0.06
3,64,5000,0.06,0.16,0.20,0.33,0.33,4999,0.30,0.30
3,64,10000,0.06,0.20,0.32,0.33,0.34,9994,0.60,0.60
3,64,50000,0.08,0.40,0.41,0.44,0.58,49868,3.04,3.04
3,64,100000,0.12,0.36,0.46,0.48,0.74,99472,6.07,6.07
3,64,250000,0.20,0.75,0.79,0.84,5.56,246717,15.05,15.05
3,64,500000,0.09,1.00,1.13,3.54,21.41,486983,29.72,29.72
1,256,10,0.08,0.10,0.12,0.14,0.17,10,0.00,0.00
1,256,100,0.07,0.08,0.13,0.14,0.19,100,0.02,0.02
1,256,1000,0.06,0.08,0.11,0.15,0.34,1000,0.24,0.24
1,256,5000,0.06,0.12,0.16,0.17,0.20,4999,1.22,1.22
1,256,10000,0.06,0.14,0.17,0.32,0.33,9995,2.44,2.44
1,256,50000,0.07,0.32,0.33,0.49,0.56,49867,12.17,12.17
1,256,100000,0.14,0.56,0.58,0.60,1.42,99463,24.28,24.28
1,256,250000,0.21,0.76,0.88,0.98,5.89,246722,60.23,60.23
2,256,10,0.08,0.14,0.14,0.16,0.17,10,0.00,0.00
2,256,100,0.07,0.08,0.09,0.10,0.11,100,0.02,0.02
2,256,1000,0.06,0.13,0.20,0.33,0.34,1000,0.24,0.24
2,256,5000,0.06,0.20,0.32,0.33,0.34,4999,1.22,1.22
2,256,10000,0.06,0.13,0.15,0.18,0.21,9994,2.43,2.43
2,256,50000,0.08,0.32,0.42,0.48,0.63,49876,12.17,12.17
2,256,100000,0.08,0.56,0.58,0.63,1.38,99483,24.28,24.28
2,256,250000,0.17,0.82,0.90,0.99,5.42,246680,60.22,60.22
3,256,10,0.13,0.34,0.34,0.36,0.37,10,0.00,0.00
3,256,100,0.08,0.28,0.28,0.28,0.29,100,0.02,0.02
3,256,1000,0.07,0.08,0.34,0.34,0.35,1000,0.24,0.24
3,256,5000,0.06,0.18,0.20,0.32,0.33,4998,1.22,1.22
3,256,10000,0.06,0.14,0.19,0.32,0.34,9994,2.43,2.43
3,256,50000,0.08,0.39,0.41,0.44,0.59,49865,12.17,12.17
3,256,100000,0.15,0.45,0.53,0.56,1.39,99480,24.28,24.28
3,256,250000,0.20,0.77,0.88,0.98,5.72,246700,60.22,60.22
1,512,10,0.08,0.10,0.11,0.14,0.15,10,0.00,0.00
