Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,303328,151704,4.62,2.31
1,64,315866,158129,19.27,9.65
1,256,289176,144502,70.59,35.27
1,512,329942,165117,161.10,80.62
1,1024,303441,151732,296.32,148.17
2,16,348406,174192,5.31,2.65
2,64,332592,166323,20.29,10.15
2,256,341281,170102,83.32,41.52
2,512,288652,144314,140.94,70.46
2,1024,307368,153850,300.16,150.24
3,16,96566,10759,1.47,.16
3,64,4140,0,.25,0
3,256,326278,163455,79.65,39.90
3,512,322178,161113,157.31,78.66
3,1024,312964,156488,305.62,152.82
