Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,352918,176255,5.38,2.68
1,64,347384,173657,21.20,10.59
1,256,317703,159024,77.56,38.82
1,512,320938,161047,156.70,78.63
1,1024,325992,162641,318.35,158.82
2,16,356958,178521,5.44,2.72
2,64,335828,167928,20.49,10.24
2,256,321074,160735,78.38,39.24
2,512,332694,168298,162.44,82.17
2,1024,320954,158220,313.43,154.51
3,16,341259,170355,5.20,2.59
3,64,346540,172253,21.15,10.51
3,256,337538,168682,82.40,41.18
3,512,346268,172900,169.07,84.42
3,1024,341188,171207,333.19,167.19
