Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.29,0.35,0.37,0.42,0.47,10,0.00,0.00
1,16,100,0.28,0.51,0.53,0.61,0.77,100,0.00,0.00
1,16,1000,0.63,1.55,1.64,1.85,1.98,1000,0.01,0.01
1,16,5000,1.49,4.63,5.86,6.58,6.68,4999,0.07,0.07
1,16,10000,2.94,8.68,11.90,13.04,14.24,9996,0.15,0.15
1,16,50000,3.01,31.67,37.95,45.15,50.89,49916,0.76,0.76
1,16,100000,2.85,18.69,21.73,26.71,30.44,99625,1.52,1.52
1,16,250000,5.44,24.97,27.35,32.44,36.38,247498,3.77,3.77
1,16,500000,5.42,37.67,42.33,48.92,55.71,473648,7.22,7.21
2,16,10,0.28,0.30,0.31,0.34,0.35,10,0.00,0.00
2,16,100,0.34,0.55,0.56,0.69,0.81,100,0.00,0.00
2,16,1000,0.64,1.53,1.61,2.42,4.85,1000,0.01,0.01
2,16,5000,0.98,4.70,5.98,6.97,7.49,4999,0.07,0.07
2,16,10000,2.77,8.51,11.75,13.01,13.68,9997,0.15,0.15
2,16,50000,2.37,21.80,24.57,27.65,29.47,49912,0.76,0.76
2,16,100000,2.94,23.09,25.23,28.44,30.96,99622,1.52,1.52
2,16,250000,2.24,23.20,25.08,28.55,32.06,247515,3.77,3.77
2,16,500000,3.15,30.12,33.18,36.89,43.95,489759,7.47,7.47
3,16,10,0.18,0.32,0.33,0.37,0.39,10,0.00,0.00
3,16,100,0.30,0.52,0.53,0.58,0.85,100,0.00,0.00
3,16,1000,0.65,1.57,1.64,1.81,2.94,1000,0.01,0.01
3,16,5000,2.06,5.50,6.66,7.26,9.02,4999,0.07,0.07
3,16,10000,1.09,8.04,11.33,13.16,16.73,9997,0.15,0.15
3,16,50000,3.77,19.48,22.81,27.23,31.74,49913,0.76,0.76
3,16,100000,4.86,27.99,30.90,35.22,39.27,99628,1.52,1.52
3,16,250000,5.71,32.29,38.47,44.05,49.39,247519,3.77,3.77
3,16,500000,3.66,35.92,41.16,45.97,52.17,486070,7.41,7.40
1,64,10,0.23,0.30,0.33,0.34,0.34,10,0.00,0.00
1,64,100,0.47,0.54,0.57,0.68,1.85,100,0.00,0.00
1,64,1000,0.68,1.72,1.98,2.23,2.51,1000,0.06,0.06
1,64,5000,2.77,5.18,6.40,8.02,8.93,4999,0.30,0.30
