Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.21,0.24,0.27,0.41,0.51,10,0.00,0.00
1,16,100,0.38,0.40,0.41,0.48,0.61,100,0.00,0.00
1,16,1000,0.64,1.11,1.15,1.29,1.37,1000,0.01,0.01
1,16,5000,2.38,3.20,3.77,4.03,4.09,4999,0.07,0.07
1,16,10000,2.54,6.19,6.41,6.96,7.25,9996,0.15,0.15
1,16,50000,4.63,29.32,30.56,33.86,36.46,49914,0.76,0.76
1,16,100000,1.63,14.74,16.51,20.90,23.23,99612,1.51,1.51
1,16,250000,5.50,15.25,16.84,21.57,25.59,247489,3.77,3.77
1,16,500000,2.29,35.45,39.30,61.81,71.81,489417,7.46,7.46
2,16,10,0.14,0.36,0.40,0.41,0.41,10,0.00,0.00
2,16,100,0.12,0.30,0.33,0.42,0.49,100,0.00,0.00
2,16,1000,0.59,1.02,1.06,1.26,1.90,1000,0.01,0.01
2,16,5000,2.18,3.20,3.69,3.98,4.66,4999,0.07,0.07
2,16,10000,3.90,6.14,6.38,7.16,8.10,9997,0.15,0.15
2,16,50000,0.51,28.59,30.14,32.65,34.65,49916,0.76,0.76
2,16,100000,5.09,27.45,32.57,36.58,42.88,99661,1.52,1.52
2,16,250000,3.74,20.69,23.64,27.61,31.86,247435,3.77,3.77
2,16,500000,3.58,31.24,37.98,47.09,55.48,489834,7.47,7.47
3,16,10,0.12,0.16,0.18,0.20,0.20,10,0.00,0.00
3,16,100,0.16,0.30,0.32,0.49,0.52,100,0.00,0.00
3,16,1000,0.62,1.07,1.13,1.39,1.44,1000,0.01,0.01
3,16,5000,2.80,3.28,3.76,4.09,4.99,4999,0.07,0.07
3,16,10000,2.16,6.31,7.08,7.80,9.88,9996,0.15,0.15
3,16,50000,4.09,15.43,17.29,20.70,25.88,49895,0.76,0.76
3,16,100000,1.08,33.98,49.26,54.26,56.19,99659,1.52,1.52
3,16,250000,5.14,28.81,35.92,44.76,53.04,247464,3.77,3.77
3,16,500000,7.38,25.93,28.20,37.42,48.59,489244,7.46,7.46
1,64,10,0.14,0.19,0.21,0.22,0.23,10,0.00,0.00
1,64,100,0.29,0.36,0.38,0.55,0.67,100,0.00,0.00
1,64,1000,0.39,1.03,1.09,1.18,1.37,1000,0.06,0.06
1,64,5000,2.94,3.51,4.05,4.43,5.48,4999,0.30,0.30
1,64,10000,2.97,6.48,6.66,7.79,8.10,9996,0.61,0.61
1,64,50000,4.87,10.19,11.78,15.01,16.51,49904,3.04,3.04
1,64,100000,3.98,8.54,9.82,11.40,12.66,99566,6.07,6.07
1,64,250000,4.93,14.34,17.32,20.48,24.25,247318,15.09,15.09
1,64,500000,4.71,8.03,9.15,16.51,27.75,488517,29.81,29.81
2,64,10,0.12,0.16,0.18,0.23,0.23,10,0.00,0.00
2,64,100,0.28,0.33,0.35,0.39,0.40,100,0.00,0.00
2,64,1000,0.63,1.15,1.24,1.41,1.90,1000,0.06,0.06
2,64,5000,1.76,3.31,3.77,4.13,5.18,4999,0.30,0.30
2,64,10000,1.02,6.32,6.82,8.16,8.70,9996,0.61,0.61
2,64,50000,5.01,11.07,12.44,14.94,17.04,49911,3.04,3.04
2,64,100000,3.47,9.74,11.15,13.42,15.60,99582,6.07,6.07
2,64,250000,1.10,10.28,11.24,13.72,19.27,247248,15.09,15.09
2,64,500000,3.86,12.12,14.15,18.33,30.89,488822,29.83,29.83
3,64,10,0.13,0.26,0.29,0.39,0.40,10,0.00,0.00
3,64,100,0.13,0.32,0.35,0.38,0.38,100,0.00,0.00
3,64,1000,0.60,1.04,1.08,1.49,2.07,1000,0.06,0.06
3,64,5000,2.90,3.23,3.90,4.15,4.99,4999,0.30,0.30
3,64,10000,3.61,6.40,6.93,8.23,9.27,9996,0.61,0.61
3,64,50000,1.04,11.74,13.18,16.18,18.19,49906,3.04,3.04
3,64,100000,2.11,11.82,13.69,16.25,18.07,99592,6.07,6.07
3,64,250000,3.67,9.08,10.95,13.22,18.38,247349,15.09,15.09
