Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.31,0.35,0.37,0.69,1.97,10,0.00,0.00
1,16,100,0.46,0.52,0.54,0.74,4.21,100,0.00,0.00
1,16,1000,0.63,1.53,1.64,1.75,1.82,1000,0.01,0.01
1,16,5000,1.61,6.16,7.19,8.81,13.77,4999,0.07,0.07
1,16,10000,2.06,9.30,12.48,16.72,29.51,9997,0.15,0.15
1,16,50000,1.26,24.32,27.68,31.13,35.94,49917,0.76,0.76
1,16,100000,4.35,35.92,42.70,48.11,53.58,99659,1.52,1.52
1,16,250000,5.65,34.84,40.73,45.07,49.82,247602,3.77,3.77
1,16,500000,1.01,21.02,23.75,27.60,36.44,489720,7.47,7.47
2,16,10,0.24,0.34,0.35,0.38,0.39,10,0.00,0.00
2,16,100,0.36,0.52,0.54,0.58,0.73,100,0.00,0.00
2,16,1000,0.70,1.72,1.82,1.98,2.18,1000,0.01,0.01
2,16,5000,1.16,5.11,6.42,7.66,8.56,4999,0.07,0.07
2,16,10000,1.69,8.92,12.43,16.07,38.14,9997,0.15,0.15
2,16,50000,2.97,20.09,23.12,29.20,32.84,49913,0.76,0.76
2,16,100000,4.72,21.90,24.70,29.39,33.77,99652,1.52,1.52
2,16,250000,3.42,42.65,48.25,52.57,56.05,247647,3.77,3.77
2,16,500000,3.67,33.99,37.19,41.89,49.04,489883,7.47,7.47
3,16,10,0.24,0.35,0.36,0.38,0.41,10,0.00,0.00
3,16,100,0.42,0.54,0.55,0.57,0.77,100,0.00,0.00
3,16,1000,0.78,1.84,1.98,2.25,2.69,1000,0.01,0.01
3,16,5000,1.25,5.40,6.64,7.66,8.21,4999,0.07,0.07
3,16,10000,1.23,9.40,12.73,15.56,17.62,9997,0.15,0.15
3,16,50000,2.88,24.93,29.08,35.14,39.74,49918,0.76,0.76
3,16,100000,3.12,41.63,48.76,56.78,63.56,99670,1.52,1.52
3,16,250000,3.75,34.88,40.28,45.17,54.90,247705,3.77,3.77
3,16,500000,4.94,21.12,23.52,27.10,36.78,489615,7.47,7.47
1,64,10,0.22,0.39,0.41,2.35,4.15,10,0.00,0.00
1,64,100,0.23,0.58,0.63,1.70,1.88,100,0.00,0.00
1,64,1000,0.64,1.73,1.86,2.13,2.38,1000,0.06,0.06
1,64,5000,1.32,4.72,6.61,7.94,10.14,4999,0.30,0.30
1,64,10000,1.50,8.38,10.49,15.36,32.95,9997,0.61,0.61
1,64,50000,3.12,13.41,15.78,18.55,21.38,49913,3.04,3.04
1,64,100000,3.37,17.04,19.05,22.94,26.26,99629,6.08,6.08
1,64,250000,1.92,19.73,21.74,25.93,32.17,247528,15.10,15.10
