Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.21,0.34,0.36,0.40,0.44,10,0.00,0.00
1,16,100,0.17,0.29,0.31,0.34,0.37,100,0.00,0.00
1,16,1000,0.11,0.28,0.31,0.33,0.37,1000,0.01,0.01
1,16,5000,0.13,0.30,0.32,0.35,0.38,4998,0.07,0.07
1,16,10000,0.10,0.29,0.31,0.34,0.38,9993,0.15,0.15
1,16,50000,0.13,0.33,0.38,0.44,0.54,49804,0.75,0.75
1,16,100000,0.12,0.38,0.56,0.89,1.47,99163,1.51,1.51
1,16,250000,0.12,0.64,2.03,56.10,83.81,245287,3.74,3.74
1,16,500000,0.10,0.50,4.36,38.84,72.05,478193,7.29,7.29
2,16,10,0.15,0.39,0.41,0.45,0.48,10,0.00,0.00
2,16,100,0.18,0.31,0.32,0.36,0.38,100,0.00,0.00
2,16,1000,0.12,0.32,0.34,0.38,0.40,1000,0.01,0.01
2,16,5000,0.11,0.28,0.31,0.35,0.39,4998,0.07,0.07
2,16,10000,0.12,0.29,0.31,0.35,0.40,9993,0.15,0.15
2,16,50000,0.11,0.31,0.36,0.48,0.65,49813,0.76,0.76
2,16,100000,0.12,0.31,0.40,1.25,2.30,99269,1.51,1.51
2,16,250000,0.12,0.18,0.22,12.74,42.22,242972,3.70,3.70
2,16,500000,0.10,0.16,0.17,2.91,47.48,207336,3.16,3.16
3,16,10,0.16,0.37,0.38,0.41,0.44,10,0.00,0.00
3,16,100,0.17,0.30,0.32,0.35,0.38,100,0.00,0.00
3,16,1000,0.12,0.29,0.34,0.40,0.42,1000,0.01,0.01
3,16,5000,0.14,0.32,0.38,0.46,0.51,4998,0.07,0.07
3,16,10000,0.11,0.29,0.31,0.34,0.38,9992,0.15,0.15
3,16,50000,0.11,0.31,0.38,0.46,0.55,49810,0.76,0.76
3,16,100000,0.13,0.29,0.42,1.42,1.83,99251,1.51,1.51
3,16,250000,0.10,0.16,0.18,0.84,15.00,221630,3.38,3.38
3,16,500000,0.12,0.18,0.19,3.28,31.38,223929,3.41,3.41
1,64,10,0.16,0.40,0.44,0.49,0.52,10,0.00,0.00
1,64,100,0.17,0.31,0.32,0.35,0.39,100,0.00,0.00
1,64,1000,0.12,0.31,0.33,0.37,0.41,1000,0.06,0.06
