Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.17,0.20,0.20,0.22,0.23,10,0.00,0.00
1,16,100,0.14,0.16,0.19,0.20,0.21,100,0.00,0.00
1,16,1000,0.12,0.14,0.18,0.26,0.39,1000,0.01,0.01
1,16,5000,0.12,0.19,0.24,0.39,0.41,4998,0.07,0.07
1,16,10000,0.12,0.19,0.21,0.36,0.41,9992,0.15,0.15
1,16,50000,0.11,0.22,0.26,0.45,0.54,49804,0.75,0.75
1,16,100000,0.14,0.33,0.57,1.20,2.98,99217,1.51,1.51
1,16,250000,0.11,0.19,0.23,6.04,45.51,226142,3.45,3.45
1,16,500000,0.11,0.36,2.47,13.22,45.59,431364,6.58,6.58
2,16,10,0.17,0.19,0.20,0.21,0.22,10,0.00,0.00
2,16,100,0.13,0.14,0.15,0.16,0.18,100,0.00,0.00
2,16,1000,0.12,0.13,0.18,0.19,0.21,1000,0.01,0.01
2,16,5000,0.12,0.18,0.20,0.22,0.23,4998,0.07,0.07
2,16,10000,0.13,0.19,0.22,0.39,0.42,9993,0.15,0.15
2,16,50000,0.12,0.25,0.28,0.46,0.58,49805,0.75,0.75
2,16,100000,0.13,0.41,0.49,0.58,2.72,99259,1.51,1.51
2,16,250000,0.12,0.20,0.43,7.19,45.28,238902,3.64,3.64
2,16,500000,0.13,0.80,4.70,24.62,58.35,481028,7.33,7.33
3,16,10,0.17,0.21,0.22,0.24,0.26,10,0.00,0.00
3,16,100,0.13,0.14,0.15,0.16,0.18,100,0.00,0.00
3,16,1000,0.12,0.16,0.20,0.21,0.22,1000,0.01,0.01
3,16,5000,0.12,0.18,0.20,0.22,0.25,4998,0.07,0.07
3,16,10000,0.12,0.18,0.20,0.38,0.41,9992,0.15,0.15
3,16,50000,0.12,0.24,0.32,0.45,0.55,49804,0.75,0.75
3,16,100000,0.13,0.29,0.37,0.78,2.87,99192,1.51,1.51
3,16,250000,0.12,0.52,0.77,21.93,65.02,245123,3.74,3.74
3,16,500000,0.13,0.42,0.64,7.95,20.47,331935,5.06,5.06
1,64,10,0.16,0.21,0.21,0.22,0.23,10,0.00,0.00
1,64,100,0.12,0.14,0.14,0.16,0.19,100,0.00,0.00
1,64,1000,0.12,0.14,0.20,0.39,0.40,1000,0.06,0.06
1,64,5000,0.12,0.19,0.21,0.25,0.35,4998,0.30,0.30
