Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.19,0.23,0.25,0.33,0.37,10,0.00,0.00
1,16,100,0.32,0.39,0.40,0.46,0.57,100,0.00,0.00
1,16,1000,0.61,1.24,1.30,1.39,1.52,1000,0.01,0.01
1,16,5000,1.79,3.34,3.92,4.13,4.44,4999,0.07,0.07
1,16,10000,2.62,6.13,6.60,7.38,7.65,9997,0.15,0.15
1,16,50000,3.77,28.50,29.92,31.21,32.87,49911,0.76,0.76
1,16,100000,1.88,31.48,34.34,43.31,53.11,99660,1.52,1.52
1,16,250000,3.79,15.52,17.19,21.34,25.07,247339,3.77,3.77
1,16,500000,7.35,37.95,46.10,62.87,76.67,489667,7.47,7.47
2,16,10,0.25,0.40,0.41,0.42,0.43,10,0.00,0.00
2,16,100,0.16,0.40,0.43,0.55,0.64,100,0.00,0.00
2,16,1000,0.62,1.02,1.07,1.27,2.31,1000,0.01,0.01
2,16,5000,1.85,3.20,3.79,4.04,4.78,4999,0.07,0.07
2,16,10000,3.38,6.19,6.78,7.47,8.57,9997,0.15,0.15
2,16,50000,1.93,24.67,27.65,29.59,30.68,49912,0.76,0.76
2,16,100000,1.75,16.35,19.42,23.32,26.54,99617,1.52,1.52
2,16,250000,5.94,20.35,22.47,27.70,33.50,247431,3.77,3.77
2,16,500000,6.60,17.43,20.99,25.00,37.72,489444,7.46,7.46
3,16,10,0.25,0.30,0.39,0.39,0.40,10,0.00,0.00
3,16,100,0.16,0.32,0.33,0.35,0.47,100,0.00,0.00
3,16,1000,0.58,1.02,1.07,1.33,1.40,1000,0.01,0.01
3,16,5000,2.79,3.38,4.07,4.30,5.11,4999,0.07,0.07
3,16,10000,2.76,6.10,6.39,7.10,9.69,9997,0.15,0.15
3,16,50000,2.60,27.12,28.71,30.38,31.01,49913,0.76,0.76
3,16,100000,3.73,18.42,20.69,27.18,33.27,99636,1.52,1.52
3,16,250000,6.07,19.79,22.18,26.23,30.02,247352,3.77,3.77
3,16,500000,5.55,40.61,49.62,68.35,85.48,489994,7.47,7.47
1,64,10,0.15,0.21,0.23,0.25,0.26,10,0.00,0.00
1,64,100,0.22,0.35,0.37,0.40,1.16,100,0.00,0.00
1,64,1000,0.60,1.12,1.18,1.22,1.37,1000,0.06,0.06
1,64,5000,2.83,3.25,3.89,4.26,5.13,4999,0.30,0.30
1,64,10000,1.35,6.25,6.59,7.60,8.37,9996,0.61,0.61
1,64,50000,4.10,10.00,11.26,13.46,16.48,49910,3.04,3.04
1,64,100000,1.32,10.60,12.11,14.27,15.74,99599,6.07,6.07
1,64,250000,1.10,15.93,18.63,22.61,29.70,247412,15.10,15.10
1,64,500000,3.92,11.15,12.60,17.68,30.63,488844,29.83,29.83
2,64,10,0.17,0.27,0.28,0.29,0.31,10,0.00,0.00
2,64,100,0.32,0.39,0.41,0.47,0.47,100,0.00,0.00
2,64,1000,0.64,1.14,1.19,1.49,2.16,1000,0.06,0.06
2,64,5000,2.64,3.31,3.87,4.18,5.28,4999,0.30,0.30
2,64,10000,0.81,6.30,6.46,7.19,7.78,9996,0.61,0.61
2,64,50000,4.37,10.24,11.42,14.40,16.51,49891,3.04,3.04
