Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,348102,178437,5.31,2.72
1,64,358128,187354,21.85,11.43
1,256,349542,178716,85.33,43.63
1,512,349956,175617,170.87,85.75
1,1024,264900,132653,258.69,129.54
2,16,356264,193810,5.43,2.95
2,64,352446,183075,21.51,11.17
2,256,337200,168361,82.32,41.10
2,512,345560,173326,168.73,84.63
2,1024,266674,133336,260.42,130.21
3,16,367336,179764,5.60,2.74
3,64,347346,173642,21.20,10.59
3,256,338344,170370,82.60,41.59
3,512,356874,176111,174.25,85.99
3,1024,268110,133812,261.82,130.67
