Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,232212,114820,3.54,1.75
1,64,213647,106410,13.03,6.49
1,256,293934,146709,71.76,35.81
1,512,203718,101872,99.47,49.74
1,1024,201612,100784,196.88,98.42
2,16,275778,137949,4.20,2.10
2,64,185168,92571,11.30,5.65
2,256,174802,87415,42.67,21.34
2,512,210646,105200,102.85,51.36
2,1024,183616,92168,179.31,90.00
3,16,249872,124933,3.81,1.90
3,64,202694,102133,12.37,6.23
3,256,195402,97680,47.70,23.84
3,512,203132,101313,99.18,49.46
3,1024,267426,134201,261.15,131.05
