Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,792432,792286,12.09,12.08
1,64,748254,748113,45.66,45.66
1,256,620605,620543,151.51,151.49
1,512,497423,497373,242.88,242.85
1,1024,351685,351669,343.44,343.42
1,4096,143862,143852,561.96,561.92
1,16384,37283,37280,582.54,582.50
1,65536,9432,9431,589.50,589.43
2,16,791537,791264,12.07,12.07
2,64,747743,747626,45.63,45.63
2,256,619033,618964,151.13,151.11
2,512,503641,503590,245.91,245.89
2,1024,364406,364380,355.86,355.83
2,4096,140543,140534,548.99,548.96
2,16384,37409,37408,584.51,584.50
2,65536,9458,9457,591.12,591.06
3,16,793215,793054,12.10,12.10
3,64,745177,745068,45.48,45.47
3,256,624421,624371,152.44,152.43
3,512,500458,500408,244.36,244.33
3,1024,358514,358499,350.11,350.09
3,4096,139364,139356,544.39,544.35
3,16384,37530,37528,586.40,586.37
3,65536,9451,9450,590.68,590.62
