Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,644200,644197,9.82,9.82
1,64,631048,631046,38.51,38.51
1,256,581442,581040,141.95,141.85
1,512,511323,511321,249.66,249.66
1,1024,389756,389598,380.62,380.46
1,4096,101327,101325,395.80,395.80
1,16384,25164,25162,393.18,393.15
1,65536,6299,6298,393.68,393.62
2,16,646704,646528,9.86,9.86
2,64,651101,651100,39.74,39.73
2,256,566847,566844,138.39,138.38
2,512,497312,497184,242.82,242.76
2,1024,396774,396489,387.47,387.19
2,4096,100105,100099,391.03,391.01
2,16384,25158,25156,393.09,393.06
2,65536,6299,6299,393.68,393.68
3,16,675771,675767,10.31,10.31
3,64,643143,643141,39.25,39.25
3,256,575451,575444,140.49,140.48
3,512,531583,531567,259.56,259.55
3,1024,379108,379060,370.22,370.17
3,4096,101738,101731,397.41,397.38
3,16384,25159,25157,393.10,393.07
3,65536,6300,6299,393.75,393.68
