Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,949917,949623,14.49,14.49
1,64,897359,897166,54.77,54.75
1,256,726009,725951,177.24,177.23
1,512,598591,598551,292.28,292.26
1,1024,398863,398832,389.51,389.48
1,4096,100096,100084,391.00,390.95
1,16384,25157,25154,393.07,393.03
1,65536,6298,6298,393.62,393.62
2,16,951239,950994,14.51,14.51
2,64,896103,895836,54.69,54.67
2,256,753226,753146,183.89,183.87
2,512,601629,601581,293.76,293.74
2,1024,398672,398637,389.32,389.29
2,4096,100088,100080,390.96,390.93
2,16384,25159,25157,393.10,393.07
2,65536,6300,6298,393.75,393.62
3,16,957434,957188,14.60,14.60
3,64,892551,892395,54.47,54.46
3,256,738437,738363,180.28,180.26
3,512,605729,605684,295.76,295.74
3,1024,398550,398507,389.20,389.16
3,4096,100093,100083,390.98,390.94
3,16384,25160,25158,393.12,393.09
3,65536,6298,6298,393.62,393.62
