Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,675056,674871,10.30,10.29
1,64,657099,657095,40.10,40.10
1,256,594358,594356,145.10,145.10
1,512,440888,439980,215.27,214.83
1,1024,341940,337795,333.92,329.87
1,4096,100060,100054,390.85,390.83
1,16384,25166,25163,393.21,393.17
1,65536,6299,6298,393.68,393.62
2,16,681374,681371,10.39,10.39
2,64,649698,649696,39.65,39.65
2,256,603947,603900,147.44,147.43
2,512,462577,462541,225.86,225.85
2,1024,354206,354162,345.90,345.86
2,4096,101787,101776,397.60,397.56
2,16384,25162,25159,393.15,393.10
2,65536,6299,6299,393.68,393.68
3,16,685455,685451,10.45,10.45
3,64,667033,667030,40.71,40.71
3,256,600661,600643,146.64,146.64
3,512,462765,462505,225.95,225.83
3,1024,410229,268629,400.61,262.33
3,4096,100060,100058,390.85,390.85
3,16384,25164,25161,393.18,393.14
3,65536,6300,6300,393.75,393.75
