Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,545302,545141,8.32,8.31
1,64,476463,476359,29.08,29.07
1,256,402229,402183,98.20,98.18
1,512,311679,311653,152.18,152.17
1,1024,245292,245269,239.54,239.52
1,4096,79505,79500,310.56,310.54
1,16384,21357,21355,333.70,333.67
1,65536,5748,5748,359.25,359.25
2,16,535429,535264,8.16,8.16
2,64,504378,504277,30.78,30.77
2,256,401418,401361,98.00,97.98
2,512,309260,309220,151.00,150.98
2,1024,213221,213201,208.22,208.20
2,4096,77509,77500,302.76,302.73
2,16384,20999,20997,328.10,328.07
2,65536,6754,6754,422.12,422.12
3,16,547885,547734,8.36,8.35
3,64,502122,502018,30.64,30.64
3,256,394702,394657,96.36,96.35
3,512,323798,323774,158.10,158.09
3,1024,221877,221849,216.67,216.64
3,4096,75341,75329,294.30,294.25
3,16384,22674,22671,354.28,354.23
3,65536,5678,5593,354.87,349.56
