Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,813329,813183,12.41,12.40
1,64,764633,764509,46.66,46.66
1,256,627163,627115,153.11,153.10
1,512,506862,506826,247.49,247.47
1,1024,364569,364533,356.02,355.98
1,4096,143818,143804,561.78,561.73
1,16384,37681,37677,588.76,588.70
2,16,809031,808841,12.34,12.34
2,64,765502,765352,46.72,46.71
2,256,624188,624117,152.38,152.37
2,512,502550,502496,245.38,245.35
2,1024,363067,363041,354.55,354.53
2,4096,144376,144362,563.96,563.91
2,16384,37673,37669,588.64,588.57
3,16,807325,807033,12.31,12.31
3,64,762306,762205,46.52,46.52
3,256,625599,625520,152.73,152.71
3,512,505778,505737,246.96,246.94
3,1024,363811,363790,355.28,355.26
3,4096,16484,16470,64.39,64.33
3,16384,3928,3933,61.37,61.45
