Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,573475,573275,8.75,8.74
1,64,522174,522051,31.87,31.86
1,256,421199,420949,102.83,102.77
1,512,328780,328729,160.53,160.51
1,1024,238975,238919,233.37,233.31
1,4096,82846,82819,323.61,323.51
1,16384,24021,24018,375.32,375.28
2,16,594909,594678,9.07,9.07
2,64,544224,544100,33.21,33.20
2,256,430520,430445,105.10,105.08
2,512,343239,343093,167.59,167.52
2,1024,236538,236500,230.99,230.95
2,4096,89013,88993,347.70,347.62
2,16384,26157,26147,408.70,408.54
3,16,580660,580439,8.86,8.85
3,64,537667,537438,32.81,32.80
3,256,432862,386433,105.67,94.34
3,512,77075,39230,37.63,19.15
3,1024,7342,7320,7.16,7.14
3,4096,3462,1903,13.52,7.43
3,16384,481,488,7.51,7.62
