Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,651866,651864,9.94,9.94
1,64,644375,644371,39.32,39.32
1,256,587883,587875,143.52,143.52
1,512,506808,505923,247.46,247.03
1,1024,343892,343838,335.83,335.77
1,4096,106403,106400,415.63,415.62
1,16384,26728,26727,417.62,417.60
1,65536,8393,8393,524.56,524.56
2,16,652859,652858,9.96,9.96
2,64,648038,648035,39.55,39.55
2,256,613071,613069,149.67,149.67
2,512,515681,515655,251.79,251.78
2,1024,342181,342166,334.16,334.14
2,4096,94941,94938,370.86,370.85
2,16384,26173,26172,408.95,408.93
2,65536,9044,9044,565.25,565.25
3,16,693155,693153,10.57,10.57
3,64,652309,652307,39.81,39.81
3,256,596370,596196,145.59,145.55
3,512,491102,491050,239.79,239.77
3,1024,340131,340126,332.15,332.15
3,4096,101320,101316,395.78,395.76
3,16384,27468,27467,429.18,429.17
3,65536,8414,8414,525.87,525.87
