Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,350070,175035,5.34,2.67
1,64,333910,166982,20.38,10.19
1,256,328428,164196,80.18,40.08
1,512,318296,159172,155.41,77.72
1,1024,332826,166683,325.02,162.77
2,16,345330,172666,5.26,2.63
2,64,314338,157193,19.18,9.59
2,256,321882,160954,78.58,39.29
2,512,316480,158249,154.53,77.27
2,1024,329778,164885,322.04,161.02
3,16,343664,171904,5.24,2.62
3,64,335112,167599,20.45,10.22
3,256,328254,163941,80.14,40.02
3,512,318946,159469,155.73,77.86
3,1024,316352,158350,308.93,154.63
