Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,331358,165729,5.05,2.52
1,64,330358,165165,20.16,10.08
1,256,335083,167557,81.80,40.90
1,512,342028,171315,167.00,83.64
1,1024,334432,167192,326.59,163.27
2,16,337078,168514,5.14,2.57
2,64,336334,168205,20.52,10.26
2,256,321402,160502,78.46,39.18
2,512,319104,159822,155.81,78.03
2,1024,309078,153892,301.83,150.28
3,16,345826,172925,5.27,2.63
3,64,341164,170599,20.82,10.41
3,256,341918,171093,83.47,41.77
3,512,324082,162025,158.24,79.11
3,1024,328862,164158,321.15,160.31
