Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,362536,211340,5.53,3.22
1,64,349034,202817,21.30,12.37
1,256,343594,175380,83.88,42.81
1,512,352830,177414,172.28,86.62
1,1024,305248,152713,298.09,149.13
2,16,346776,230424,5.29,3.51
2,64,347624,171529,21.21,10.46
2,256,336304,169336,82.10,41.34
2,512,346804,177045,169.33,86.44
2,1024,287712,143765,280.96,140.39
3,16,343856,208972,5.24,3.18
3,64,343834,172394,20.98,10.52
3,256,350918,176798,85.67,43.16
3,512,356536,179816,174.08,87.80
3,1024,281154,140595,274.56,137.29
