Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,350222,175094,5.34,2.67
1,64,336490,168232,20.53,10.26
1,256,330418,165205,80.66,40.33
1,512,320354,160066,156.42,78.15
1,1024,329499,164685,321.77,160.82
2,16,316052,158122,4.82,2.41
2,64,329236,164506,20.09,10.04
2,256,329768,164860,80.50,40.24
2,512,319100,159410,155.81,77.83
2,1024,302726,152388,295.63,148.81
3,16,355044,177745,5.41,2.71
3,64,341510,170762,20.84,10.42
3,256,340414,170336,83.10,41.58
3,512,328468,164169,160.38,80.16
3,1024,320198,160143,312.69,156.38
