Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.26,0.34,0.35,0.38,0.48,10,0.00,0.00
1,16,100,0.17,0.30,0.32,0.34,0.48,100,0.00,0.00
1,16,1000,0.14,0.22,0.26,0.33,0.45,1000,0.01,0.01
1,16,5000,0.14,0.28,0.28,0.33,0.44,4998,0.07,0.07
1,16,10000,0.14,0.26,0.28,0.33,0.40,9994,0.15,0.15
1,16,50000,0.14,0.38,0.41,0.49,0.88,49876,0.76,0.76
1,16,100000,0.15,0.58,0.63,0.76,2.11,99505,1.51,1.51
1,16,250000,0.23,0.94,1.05,1.19,5.75,246798,3.76,3.76
1,16,500000,0.24,1.63,2.50,10.27,20.93,488203,7.44,7.44
2,16,10,0.25,0.30,0.31,0.33,0.40,10,0.00,0.00
2,16,100,0.16,0.30,0.32,0.34,0.38,100,0.00,0.00
2,16,1000,0.14,0.23,0.26,0.42,0.48,1000,0.01,0.01
2,16,5000,0.14,0.23,0.27,0.32,0.44,4998,0.07,0.07
2,16,10000,0.14,0.26,0.29,0.36,0.49,9994,0.15,0.15
2,16,50000,0.16,0.41,0.53,0.66,0.94,49877,0.76,0.76
2,16,100000,0.15,0.56,0.71,0.76,2.95,99495,1.51,1.51
2,16,250000,0.22,0.91,0.98,1.11,5.29,246816,3.76,3.76
2,16,500000,0.36,2.37,22.73,80.16,88.40,487147,7.43,7.40
3,16,10,0.20,0.31,0.33,0.35,0.36,10,0.00,0.00
3,16,100,0.17,0.28,0.30,0.32,0.35,100,0.00,0.00
3,16,1000,0.14,0.20,0.23,0.30,0.43,1000,0.01,0.01
3,16,5000,0.14,0.24,0.27,0.40,0.44,4998,0.07,0.07
3,16,10000,0.14,0.27,0.29,0.36,0.48,9995,0.15,0.15
3,16,50000,0.14,0.42,0.56,0.67,2.51,49878,0.76,0.76
3,16,100000,0.15,0.64,0.73,0.76,1.45,99485,1.51,1.51
3,16,250000,0.16,0.92,1.00,1.20,5.56,246819,3.76,3.76
3,16,500000,0.37,1.44,2.15,36.95,75.74,487974,7.44,7.44
1,64,10,0.28,0.54,0.55,0.55,0.56,10,0.00,0.00
1,64,100,0.16,0.33,0.48,0.53,0.58,100,0.00,0.00
1,64,1000,0.14,0.27,0.34,0.35,0.62,1000,0.06,0.06
1,64,5000,0.14,0.28,0.28,0.40,0.49,4998,0.30,0.30
1,64,10000,0.14,0.24,0.27,0.32,0.42,9994,0.60,0.60
1,64,50000,0.14,0.39,0.43,0.52,1.43,49877,3.04,3.04
1,64,100000,0.15,0.59,0.70,0.88,2.52,99510,6.07,6.07
1,64,250000,0.26,0.95,1.06,1.29,5.85,246827,15.06,15.06
1,64,500000,0.45,3.09,13.10,44.59,50.88,488947,29.84,29.83
2,64,10,0.21,0.32,0.34,0.38,2.92,10,0.00,0.00
2,64,100,0.16,0.30,0.32,0.34,0.40,100,0.00,0.00
2,64,1000,0.14,0.20,0.23,0.28,0.39,1000,0.06,0.06
2,64,5000,0.15,0.24,0.27,0.33,0.52,4998,0.30,0.30
2,64,10000,0.15,0.25,0.29,0.44,0.48,9994,0.60,0.60
2,64,50000,0.15,0.41,0.44,0.55,0.88,49878,3.04,3.04
2,64,100000,0.15,0.57,0.64,0.77,2.12,99507,6.07,6.07
2,64,250000,0.23,1.08,1.18,1.38,5.93,246834,15.06,15.06
2,64,500000,0.57,11.26,14.21,32.45,40.82,489156,29.85,29.84
3,64,10,0.27,0.35,0.37,0.40,0.41,10,0.00,0.00
3,64,100,0.16,0.29,0.31,0.33,0.40,100,0.00,0.00
3,64,1000,0.14,0.26,0.34,0.35,0.61,1000,0.06,0.06
3,64,5000,0.14,0.23,0.26,0.30,0.37,4998,0.30,0.30
3,64,10000,0.14,0.24,0.27,0.33,0.42,9994,0.60,0.60
3,64,50000,0.15,0.44,0.48,0.73,1.52,49874,3.04,3.04
3,64,100000,0.15,0.66,0.70,0.76,1.34,99495,6.07,6.07
3,64,250000,0.21,0.95,1.07,1.29,6.43,246843,15.06,15.06
3,64,500000,0.60,8.74,23.68,46.39,52.86,487007,29.72,29.66
1,256,10,0.23,0.32,0.33,0.36,0.41,10,0.00,0.00
1,256,100,0.18,0.29,0.31,0.33,0.37,100,0.02,0.02
1,256,1000,0.14,0.22,0.24,0.32,0.45,1000,0.24,0.24
1,256,5000,0.15,0.25,0.27,0.33,0.45,4998,1.22,1.22
1,256,10000,0.14,0.28,0.32,0.44,0.50,9994,2.43,2.43
1,256,50000,0.15,0.52,0.66,0.74,1.59,49879,12.17,12.17
1,256,100000,0.15,0.65,0.69,0.87,2.13,99492,24.29,24.29
1,256,250000,0.28,1.12,1.24,1.56,6.14,246844,60.26,60.25
2,256,10,0.21,0.29,0.30,0.33,0.41,10,0.00,0.00
2,256,100,0.16,0.30,0.32,0.34,0.37,100,0.02,0.02
2,256,1000,0.14,0.21,0.24,0.31,0.45,1000,0.24,0.24
2,256,5000,0.14,0.23,0.26,0.32,0.44,4998,1.22,1.22
2,256,10000,0.15,0.25,0.28,0.34,0.42,9994,2.43,2.43
2,256,50000,0.16,0.47,0.49,0.71,1.84,49875,12.17,12.17
2,256,100000,0.16,0.77,0.85,1.54,7.05,99493,24.29,24.29
2,256,250000,0.33,1.05,1.20,1.84,6.13,246845,60.26,60.26
3,256,10,0.28,0.54,0.55,0.56,0.61,10,0.00,0.00
3,256,100,0.17,0.28,0.29,0.33,0.50,100,0.02,0.02
3,256,1000,0.15,0.22,0.25,0.31,0.42,1000,0.24,0.24
3,256,5000,0.14,0.24,0.27,0.31,0.40,4998,1.22,1.22
3,256,10000,0.14,0.26,0.29,0.35,0.47,9994,2.43,2.43
3,256,50000,0.14,0.46,0.51,0.62,1.65,49876,12.17,12.17
3,256,100000,0.15,0.57,0.62,0.81,1.87,99491,24.28,24.28
3,256,250000,0.23,1.00,1.11,1.66,6.36,246853,60.26,60.26
1,512,10,0.25,0.32,0.33,0.35,0.38,10,0.00,0.00
1,512,100,0.18,0.30,0.31,0.35,0.42,100,0.04,0.04
1,512,1000,0.14,0.22,0.26,0.35,0.37,1000,0.48,0.48
1,512,5000,0.14,0.24,0.27,0.41,0.54,4998,2.44,2.44
1,512,10000,0.15,0.34,0.41,0.44,0.67,9994,4.87,4.87
1,512,50000,0.15,0.48,0.57,0.73,1.04,49878,24.35,24.35
1,512,100000,0.17,0.79,0.87,1.01,2.29,99484,48.57,48.57
2,512,10,0.22,0.32,0.33,0.36,0.39,10,0.00,0.00
2,512,100,0.17,0.29,0.31,0.35,0.41,100,0.04,0.04
2,512,1000,0.14,0.23,0.26,0.40,0.46,1000,0.48,0.48
2,512,5000,0.16,0.25,0.29,0.38,0.56,4998,2.44,2.44
2,512,10000,0.14,0.32,0.41,0.42,0.54,9994,4.87,4.87
2,512,50000,0.15,0.49,0.55,0.70,1.01,49876,24.35,24.35
2,512,100000,0.17,0.65,0.77,0.99,3.85,99503,48.58,48.58
3,512,10,0.27,0.32,0.33,0.35,0.38,10,0.00,0.00
3,512,100,0.17,0.33,0.49,0.53,0.56,100,0.04,0.04
3,512,1000,0.14,0.23,0.34,0.35,0.54,1000,0.48,0.48
3,512,5000,0.14,0.23,0.27,0.33,0.43,4998,2.44,2.44
3,512,10000,0.14,0.41,0.41,0.42,0.58,9994,4.87,4.87
3,512,50000,0.15,0.49,0.54,0.76,1.86,49872,24.35,24.35
