Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.26,0.32,0.34,0.46,0.70,10,0.00,0.00
1,16,100,0.21,0.32,0.34,0.36,0.40,100,0.00,0.00
1,16,1000,0.15,0.34,0.34,0.36,0.57,1000,0.01,0.01
1,16,5000,0.15,0.24,0.27,0.33,0.48,4998,0.07,0.07
1,16,10000,0.15,0.25,0.28,0.32,0.38,9994,0.15,0.15
1,16,50000,0.15,0.40,0.44,0.52,0.72,49877,0.76,0.76
1,16,100000,0.16,0.73,0.76,0.91,2.22,99503,1.51,1.51
1,16,250000,0.23,1.12,1.21,1.35,5.80,246779,3.76,3.76
1,16,500000,0.58,56.38,63.37,72.25,79.46,468607,7.15,7.13
2,16,10,0.22,0.40,0.52,0.54,0.59,10,0.00,0.00
2,16,100,0.21,0.32,0.36,0.38,0.43,100,0.00,0.00
2,16,1000,0.16,0.25,0.34,0.35,0.44,1000,0.01,0.01
2,16,5000,0.15,0.26,0.28,0.33,0.39,4998,0.07,0.07
2,16,10000,0.16,0.27,0.30,0.36,0.42,9994,0.15,0.15
2,16,50000,0.15,0.41,0.45,0.66,0.87,49872,0.76,0.76
2,16,100000,0.16,0.58,0.62,0.72,2.05,99501,1.51,1.51
2,16,250000,0.19,0.90,0.98,1.13,5.41,246760,3.76,3.76
2,16,500000,0.39,2.32,14.46,72.11,85.67,488597,7.45,7.45
3,16,10,0.28,0.33,0.34,0.36,0.39,10,0.00,0.00
3,16,100,0.17,0.31,0.36,0.40,0.54,100,0.00,0.00
3,16,1000,0.14,0.23,0.26,0.33,0.39,1000,0.01,0.01
3,16,5000,0.14,0.27,0.28,0.34,0.45,4998,0.07,0.07
3,16,10000,0.16,0.29,0.32,0.40,0.48,9995,0.15,0.15
3,16,50000,0.20,0.45,0.66,0.67,0.85,49866,0.76,0.76
3,16,100000,0.15,0.58,0.65,0.74,1.56,99498,1.51,1.51
3,16,250000,0.22,0.93,1.01,1.21,5.59,246787,3.76,3.76
3,16,500000,0.28,1.76,2.49,9.77,36.71,488070,7.44,7.44
1,64,10,0.27,0.33,0.35,0.37,0.42,10,0.00,0.00
1,64,100,0.17,0.31,0.34,0.37,0.41,100,0.00,0.00
1,64,1000,0.15,0.22,0.25,0.30,0.38,1000,0.06,0.06
1,64,5000,0.15,0.26,0.29,0.33,0.49,4999,0.30,0.30
1,64,10000,0.15,0.27,0.29,0.34,0.42,9994,0.60,0.60
1,64,50000,0.15,0.42,0.47,0.66,0.99,49876,3.04,3.04
1,64,100000,0.17,0.71,0.73,0.81,2.21,99481,6.07,6.07
1,64,250000,0.21,0.99,1.09,1.28,6.08,246838,15.06,15.06
1,64,500000,0.36,2.22,2.65,8.77,20.60,488144,29.79,29.76
2,64,10,0.21,0.40,0.54,0.55,0.57,10,0.00,0.00
2,64,100,0.17,0.31,0.33,0.35,0.40,100,0.00,0.00
2,64,1000,0.16,0.23,0.25,0.31,0.41,1000,0.06,0.06
2,64,5000,0.15,0.25,0.28,0.33,0.50,4998,0.30,0.30
2,64,10000,0.15,0.28,0.30,0.35,0.41,9994,0.60,0.60
2,64,50000,0.16,0.43,0.46,0.55,0.78,49876,3.04,3.04
2,64,100000,0.17,0.57,0.66,0.79,2.11,99497,6.07,6.07
2,64,250000,0.22,1.00,1.07,1.28,5.60,246751,15.06,15.06
2,64,500000,0.57,25.27,32.08,35.93,42.00,489361,29.86,29.84
3,64,10,0.27,0.34,0.35,0.38,0.40,10,0.00,0.00
3,64,100,0.23,0.32,0.54,0.54,0.55,100,0.00,0.00
3,64,1000,0.15,0.22,0.24,0.32,0.47,1000,0.06,0.06
3,64,5000,0.16,0.25,0.28,0.32,0.40,4998,0.30,0.30
3,64,10000,0.15,0.35,0.41,0.41,0.54,9994,0.60,0.60
3,64,50000,0.17,0.42,0.47,0.59,1.60,49877,3.04,3.04
3,64,100000,0.15,0.58,0.64,0.77,1.28,99504,6.07,6.07
3,64,250000,0.23,0.98,1.16,1.30,5.73,246798,15.06,15.06
3,64,500000,0.39,2.83,6.11,43.16,51.00,488080,29.79,29.72
1,256,10,0.28,0.32,0.33,0.35,0.36,10,0.00,0.00
1,256,100,0.18,0.31,0.32,0.35,0.39,100,0.02,0.02
1,256,1000,0.15,0.22,0.25,0.29,0.38,1000,0.24,0.24
1,256,5000,0.15,0.26,0.28,0.34,0.44,4998,1.22,1.22
1,256,10000,0.16,0.30,0.33,0.38,0.45,9994,2.43,2.43
1,256,50000,0.16,0.47,0.55,0.75,1.25,49877,12.17,12.17
1,256,100000,0.16,0.62,0.71,0.88,2.18,99504,24.29,24.29
1,256,250000,0.23,1.27,1.39,1.79,6.10,246774,60.24,60.24
2,256,10,0.27,0.33,0.35,0.38,0.42,10,0.00,0.00
2,256,100,0.20,0.30,0.31,0.33,0.36,100,0.02,0.02
2,256,1000,0.15,0.23,0.26,0.32,0.43,1000,0.24,0.24
2,256,5000,0.16,0.28,0.32,0.42,0.56,4998,1.22,1.22
2,256,10000,0.16,0.35,0.41,0.41,0.50,9994,2.43,2.43
2,256,50000,0.18,0.48,0.53,0.62,0.93,49877,12.17,12.17
2,256,100000,0.20,0.80,0.96,2.11,11.98,99508,24.29,24.29
2,256,250000,0.23,1.18,1.30,1.77,6.02,246817,60.25,60.25
3,256,10,0.24,0.40,0.41,0.44,0.46,10,0.00,0.00
3,256,100,0.20,0.31,0.32,0.35,0.40,100,0.02,0.02
3,256,1000,0.15,0.27,0.34,0.36,0.61,1000,0.24,0.24
3,256,5000,0.16,0.33,0.41,0.47,0.52,4998,1.22,1.22
3,256,10000,0.15,0.31,0.40,0.41,0.47,9994,2.43,2.43
3,256,50000,0.17,0.52,0.70,0.77,1.23,49875,12.17,12.17
3,256,100000,0.17,0.61,0.70,0.86,1.95,99503,24.29,24.29
3,256,250000,0.25,1.02,1.13,1.57,6.05,246748,60.24,60.24
1,512,10,0.25,0.32,0.33,0.36,0.39,10,0.00,0.00
1,512,100,0.24,0.34,0.54,0.55,0.59,100,0.04,0.04
1,512,1000,0.34,0.34,0.34,0.35,0.38,1000,0.48,0.48
1,512,5000,0.15,0.27,0.31,0.39,0.51,4998,2.44,2.44
1,512,10000,0.15,0.32,0.41,0.48,0.67,9994,4.87,4.87
1,512,50000,0.17,0.53,0.61,0.76,0.95,49877,24.35,24.35
1,512,100000,0.17,0.82,0.86,1.06,2.16,99458,48.56,48.56
2,512,10,0.24,0.33,0.35,0.39,0.41,10,0.00,0.00
2,512,100,0.20,0.29,0.31,0.36,0.50,100,0.04,0.04
2,512,1000,0.16,0.26,0.30,0.41,0.48,1000,0.48,0.48
2,512,5000,0.16,0.30,0.34,0.44,0.51,4998,2.44,2.44
2,512,10000,0.16,0.41,0.41,0.45,0.66,9994,4.87,4.87
2,512,50000,0.17,0.54,0.61,0.76,0.96,49876,24.35,24.35
2,512,100000,0.17,0.77,0.88,1.01,2.18,99500,48.58,48.58
3,512,10,0.23,0.35,0.36,0.39,0.50,10,0.00,0.00
3,512,100,0.17,0.31,0.33,0.36,0.42,100,0.04,0.04
3,512,1000,0.16,0.23,0.26,0.30,0.37,1000,0.48,0.48
3,512,5000,0.21,0.41,0.41,0.42,0.68,4998,2.44,2.44
3,512,10000,0.16,0.31,0.36,0.42,0.52,9994,4.87,4.87
3,512,50000,0.17,0.49,0.54,0.73,0.95,49873,24.35,24.35
3,512,100000,0.21,0.81,0.97,1.15,3.79,99470,48.56,48.56
1,1024,10,0.31,0.35,0.36,0.39,0.59,10,0.00,0.00
1,1024,100,0.20,0.32,0.33,0.36,0.41,100,0.09,0.09
1,1024,1000,0.16,0.26,0.32,0.46,0.51,1000,0.97,0.97
1,1024,5000,0.14,0.29,0.40,0.47,0.53,4998,4.88,4.88
1,1024,10000,0.15,0.43,0.55,0.67,0.72,9994,9.75,9.75
1,1024,50000,0.17,0.62,0.72,0.83,1.84,49870,48.70,48.70
2,1024,10,0.21,0.31,0.32,0.35,0.49,10,0.00,0.00
2,1024,100,0.20,0.31,0.33,0.35,0.41,100,0.09,0.09
