Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,971599,971289,14.82,14.82
1,64,917427,917219,55.99,55.98
1,256,742694,742624,181.32,181.30
1,512,615184,615146,300.38,300.36
1,1024,461522,461506,450.70,450.68
1,4096,149273,149164,583.09,582.67
1,16384,37729,37725,589.51,589.45
1,65536,9461,9459,591.31,591.18
2,16,975596,975430,14.88,14.88
2,64,929049,928834,56.70,56.69
2,256,751510,751439,183.47,183.45
2,512,613659,613615,299.63,299.61
2,1024,475370,475337,464.22,464.19
2,4096,149199,149115,582.80,582.48
2,16384,37743,37725,589.73,589.45
2,65536,9459,9458,591.18,591.12
3,16,988104,987627,15.07,15.06
3,64,920367,920250,56.17,56.16
3,256,747187,747145,182.41,182.40
3,512,621491,621401,303.46,303.41
3,1024,438501,438478,428.22,428.20
3,4096,149217,149138,582.87,582.57
3,16384,37746,37725,589.78,589.45
3,65536,8697,8496,543.56,531.00
