Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,698466,698465,10.65,10.65
1,64,668427,668404,40.79,40.79
1,256,595145,594555,145.29,145.15
1,512,433744,433661,211.78,211.74
1,1024,345394,345377,337.29,337.28
1,4096,115999,115995,453.12,453.10
1,16384,25381,25379,396.57,396.54
1,65536,8134,8133,508.37,508.31
2,16,689242,689239,10.51,10.51
2,64,676966,676774,41.31,41.30
2,256,597746,597743,145.93,145.93
2,512,440366,440214,215.02,214.94
2,1024,346558,346530,338.43,338.40
2,4096,119613,119607,467.23,467.21
2,16384,24384,24383,381.00,380.98
2,65536,8568,8567,535.50,535.43
3,16,685876,685846,10.46,10.46
3,64,661472,661469,40.37,40.37
3,256,624034,624008,152.35,152.34
3,512,445821,445550,217.68,217.55
3,1024,325069,325047,317.45,317.42
3,4096,109472,109465,427.62,427.59
3,16384,28527,28525,445.73,445.70
3,65536,9081,9081,567.56,567.56
