Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,64,250000,0.20,0.68,0.81,0.88,5.13,246708,15.05,15.05
1,64,500000,0.17,0.97,1.04,1.88,22.50,486266,29.67,29.67
2,64,10,0.14,0.15,0.16,0.18,0.20,10,0.00,0.00
2,64,100,0.14,0.28,0.28,0.28,0.29,100,0.00,0.00
2,64,1000,0.12,0.22,0.34,0.35,0.35,1000,0.06,0.06
2,64,5000,0.13,0.28,0.28,0.41,0.41,4998,0.30,0.30
2,64,10000,0.12,0.28,0.34,0.41,0.42,9994,0.60,0.60
2,64,50000,0.12,0.38,0.39,0.41,0.58,49865,3.04,3.04
2,64,100000,0.13,0.40,0.43,0.65,0.75,99470,6.07,6.07
2,64,250000,0.18,0.61,0.66,0.83,5.42,246647,15.05,15.05
2,64,500000,0.23,0.99,1.14,1.95,22.18,486497,29.69,29.69
3,64,10,0.14,0.15,0.17,0.19,0.20,10,0.00,0.00
3,64,100,0.12,0.13,0.14,0.15,0.16,100,0.00,0.00
3,64,1000,0.12,0.19,0.27,0.39,0.39,1000,0.06,0.06
3,64,5000,0.13,0.20,0.21,0.40,0.41,4998,0.30,0.30
3,64,10000,0.11,0.21,0.28,0.41,0.41,9994,0.60,0.60
3,64,50000,0.14,0.31,0.35,0.39,0.49,49872,3.04,3.04
