Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.17,0.20,0.21,0.23,0.25,10,0.00,0.00
1,16,100,0.13,0.15,0.16,0.19,0.20,100,0.00,0.00
1,16,1000,0.12,0.17,0.22,0.23,0.24,1000,0.01,0.01
1,16,5000,0.12,0.26,0.40,0.45,0.47,4998,0.07,0.07
1,16,10000,0.11,0.29,0.34,0.44,0.46,9992,0.15,0.15
1,16,50000,0.12,0.28,0.33,0.49,0.57,49809,0.76,0.76
1,16,100000,0.17,0.35,0.39,0.54,2.03,99232,1.51,1.51
1,16,250000,0.12,0.65,0.89,41.78,76.60,245287,3.74,3.74
1,16,500000,0.14,22.81,39.28,77.33,94.30,484934,7.39,7.38
2,16,10,0.14,0.19,0.20,0.21,0.25,10,0.00,0.00
2,16,100,0.13,0.14,0.15,0.16,0.19,100,0.00,0.00
2,16,1000,0.12,0.16,0.18,0.20,0.22,1000,0.01,0.01
2,16,5000,0.12,0.21,0.25,0.44,0.48,4998,0.07,0.07
2,16,10000,0.12,0.22,0.24,0.28,0.32,9992,0.15,0.15
2,16,50000,0.14,0.28,0.31,0.40,0.50,49797,0.75,0.75
2,16,100000,0.16,0.40,0.51,0.90,1.56,99220,1.51,1.51
2,16,250000,0.21,0.57,0.69,0.95,11.29,245099,3.73,3.73
2,16,500000,0.13,15.38,31.07,57.05,76.32,485353,7.40,7.40
3,16,10,0.17,0.19,0.20,0.22,0.25,10,0.00,0.00
3,16,100,0.13,0.14,0.15,0.16,0.17,100,0.00,0.00
3,16,1000,0.12,0.16,0.19,0.19,0.20,1000,0.01,0.01
3,16,5000,0.12,0.21,0.24,0.25,0.29,4998,0.07,0.07
3,16,10000,0.12,0.30,0.41,0.45,0.47,9992,0.15,0.15
3,16,50000,0.12,0.27,0.30,0.44,0.58,49804,0.75,0.75
3,16,100000,0.15,0.34,0.38,0.91,1.75,99248,1.51,1.51
3,16,250000,0.12,0.64,0.77,19.48,67.71,245345,3.74,3.74
3,16,500000,0.12,30.81,62.76,100.81,119.32,486250,7.41,7.41
1,64,10,0.14,0.19,0.20,0.21,0.22,10,0.00,0.00
1,64,100,0.13,0.15,0.18,0.19,0.20,100,0.00,0.00
1,64,1000,0.12,0.14,0.17,0.25,0.38,1000,0.06,0.06
1,64,5000,0.12,0.20,0.22,0.29,0.42,4998,0.30,0.30
1,64,10000,0.12,0.21,0.24,0.26,0.29,9992,0.60,0.60
1,64,50000,0.12,0.35,0.47,0.51,0.63,49808,3.04,3.04
1,64,100000,0.12,0.49,0.53,0.85,1.80,99231,6.05,6.05
1,64,250000,0.13,0.70,1.62,34.76,71.06,244798,14.94,14.94
1,64,500000,0.12,23.00,36.42,59.29,92.56,483707,29.52,29.34
2,64,10,0.18,0.20,0.21,0.23,0.29,10,0.00,0.00
2,64,100,0.12,0.14,0.15,0.18,0.19,100,0.00,0.00
2,64,1000,0.11,0.17,0.21,0.22,0.22,1000,0.06,0.06
2,64,5000,0.12,0.22,0.25,0.26,0.30,4998,0.30,0.30
2,64,10000,0.12,0.26,0.38,0.45,0.47,9992,0.60,0.60
2,64,50000,0.13,0.30,0.33,0.49,0.67,49811,3.04,3.04
2,64,100000,0.14,0.35,0.39,0.44,1.25,99222,6.05,6.05
2,64,250000,0.13,0.22,0.27,17.94,68.68,213571,13.03,13.03
2,64,500000,0.15,21.52,57.63,105.66,154.47,484404,29.56,29.41
3,64,10,0.15,0.22,0.23,0.24,0.26,10,0.00,0.00
3,64,100,0.12,0.14,0.14,0.16,0.17,100,0.00,0.00
3,64,1000,0.12,0.13,0.15,0.17,0.19,1000,0.06,0.06
3,64,5000,0.12,0.23,0.38,0.44,0.46,4998,0.30,0.30
3,64,10000,0.12,0.21,0.24,0.28,0.31,9992,0.60,0.60
3,64,50000,0.13,0.36,0.44,0.50,0.59,49800,3.03,3.03
3,64,100000,0.14,0.35,0.38,0.97,1.90,99227,6.05,6.05
3,64,250000,0.13,1.00,5.41,49.41,77.28,244596,14.92,14.92
3,64,500000,0.13,2.90,18.31,40.83,52.19,305669,18.65,18.65
1,256,10,0.16,0.19,0.20,0.25,0.26,10,0.00,0.00
1,256,100,0.13,0.14,0.15,0.17,0.18,100,0.02,0.02
1,256,1000,0.12,0.15,0.19,0.22,0.26,1000,0.24,0.24
1,256,5000,0.12,0.25,0.33,0.45,0.46,4998,1.22,1.22
1,256,10000,0.11,0.23,0.30,0.44,0.47,9992,2.43,2.43
1,256,50000,0.12,0.39,0.48,0.53,0.68,49810,12.16,12.16
1,256,100000,0.14,0.41,0.48,1.11,2.70,99184,24.21,24.21
1,256,250000,0.18,0.74,0.84,1.48,12.46,245158,59.85,59.85
2,256,10,0.14,0.21,0.22,0.24,0.25,10,0.00,0.00
2,256,100,0.12,0.15,0.16,0.17,0.19,100,0.02,0.02
2,256,1000,0.12,0.14,0.18,0.25,0.41,1000,0.24,0.24
2,256,5000,0.12,0.20,0.22,0.25,0.30,4998,1.22,1.22
2,256,10000,0.12,0.29,0.41,0.46,0.49,9992,2.43,2.43
2,256,50000,0.13,0.31,0.40,0.52,0.64,49800,12.15,12.15
