Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.07,0.09,0.09,0.11,0.13,10,0.00,0.00
1,16,100,0.06,0.13,0.32,0.33,0.33,100,0.00,0.00
1,16,1000,0.06,0.08,0.09,0.11,0.13,1000,0.01,0.01
1,16,5000,0.06,0.14,0.20,0.33,0.34,4999,0.07,0.07
1,16,10000,0.05,0.19,0.31,0.32,0.33,9995,0.15,0.15
1,16,50000,0.07,0.32,0.35,0.40,0.49,49872,0.76,0.76
1,16,100000,0.12,0.42,0.51,0.57,0.69,99480,1.51,1.51
1,16,250000,0.14,0.74,0.88,1.04,4.60,246779,3.76,3.76
1,16,500000,0.37,53.58,78.62,103.28,111.62,490652,7.48,7.45
2,16,10,0.19,0.33,0.33,0.34,0.35,10,0.00,0.00
2,16,100,0.14,0.27,0.28,0.28,0.28,100,0.00,0.00
2,16,1000,0.05,0.07,0.10,0.13,0.32,1000,0.01,0.01
2,16,5000,0.06,0.19,0.31,0.32,0.33,4999,0.07,0.07
2,16,10000,0.06,0.20,0.33,0.34,0.35,9995,0.15,0.15
2,16,50000,0.07,0.33,0.34,0.53,0.56,49861,0.76,0.76
2,16,100000,0.12,0.54,0.56,0.57,0.79,99462,1.51,1.51
2,16,250000,0.15,0.79,0.84,0.98,5.08,246739,3.76,3.76
2,16,500000,1.00,43.68,46.00,50.89,56.35,416390,6.35,6.33
3,16,10,0.08,0.09,0.09,0.10,0.12,10,0.00,0.00
3,16,100,0.10,0.27,0.28,0.28,0.28,100,0.00,0.00
3,16,1000,0.05,0.07,0.10,0.13,0.13,1000,0.01,0.01
3,16,5000,0.06,0.14,0.20,0.21,0.34,4999,0.07,0.07
3,16,10000,0.06,0.21,0.27,0.34,0.40,9995,0.15,0.15
3,16,50000,0.07,0.39,0.40,0.44,0.48,49873,0.76,0.76
3,16,100000,0.12,0.46,0.47,0.63,0.69,99467,1.51,1.51
3,16,250000,0.13,0.79,0.93,1.12,4.97,246762,3.76,3.76
3,16,500000,0.17,1.26,1.53,3.15,20.01,487426,7.43,7.43
1,64,10,0.08,0.09,0.10,0.16,0.17,10,0.00,0.00
1,64,100,0.07,0.08,0.09,0.15,0.15,100,0.00,0.00
