Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.42,0.43,0.44,0.45,10,0.00,0.00
1,16,100,0.22,0.39,0.43,0.62,0.63,100,0.00,0.00
1,16,1000,0.61,1.38,1.61,2.01,2.10,1000,0.01,0.01
1,16,5000,2.00,5.64,7.43,9.57,10.28,4999,0.07,0.07
1,16,10000,1.11,8.41,12.14,17.11,18.46,9997,0.15,0.15
1,16,50000,1.06,35.56,45.24,53.68,58.96,49919,0.76,0.76
1,16,100000,4.76,26.21,29.68,36.16,40.90,99634,1.52,1.52
1,16,250000,1.96,24.99,27.50,32.53,36.62,247473,3.77,3.77
1,16,500000,2.38,46.38,50.44,56.97,66.10,489971,7.47,7.47
2,16,10,0.12,0.23,0.23,0.25,0.27,10,0.00,0.00
2,16,100,0.20,0.38,0.44,0.49,0.55,100,0.00,0.00
2,16,1000,0.64,1.31,1.47,1.63,1.70,1000,0.01,0.01
2,16,5000,1.98,5.01,6.65,9.11,9.99,4999,0.07,0.07
2,16,10000,0.49,8.66,12.55,17.22,18.83,9997,0.15,0.15
2,16,50000,4.80,33.22,40.31,47.28,55.03,49919,0.76,0.76
2,16,100000,4.58,50.98,61.12,78.92,256.69,99661,1.52,1.52
2,16,250000,1.55,22.84,24.78,29.59,33.76,247434,3.77,3.77
2,16,500000,5.07,35.74,39.86,45.69,55.76,485808,7.41,7.39
3,16,10,0.14,0.22,0.36,0.43,0.45,10,0.00,0.00
3,16,100,0.15,0.43,0.50,0.67,0.70,100,0.00,0.00
3,16,1000,0.63,1.35,1.52,1.66,1.73,1000,0.01,0.01
3,16,5000,1.38,4.81,6.20,7.72,8.94,4999,0.07,0.07
3,16,10000,1.35,8.07,11.49,13.88,17.69,9997,0.15,0.15
3,16,50000,4.71,23.79,26.86,32.60,35.12,49913,0.76,0.76
3,16,100000,3.82,35.66,43.23,50.51,113.84,99659,1.52,1.52
3,16,250000,4.86,35.40,42.57,48.44,63.07,247647,3.77,3.77
3,16,500000,4.64,25.85,28.79,34.52,46.53,485644,7.41,7.40
1,64,10,0.13,0.19,0.20,0.24,0.26,10,0.00,0.00
1,64,100,0.10,0.33,0.35,0.43,0.47,100,0.00,0.00
1,64,1000,0.65,1.35,1.53,1.76,1.87,1000,0.06,0.06
1,64,5000,2.94,5.00,7.36,9.57,10.38,4999,0.30,0.30
1,64,10000,2.03,8.31,13.09,17.52,18.50,9997,0.61,0.61
1,64,50000,0.97,15.16,17.05,20.46,22.75,49908,3.04,3.04
1,64,100000,0.17,13.23,15.20,17.55,19.84,99596,6.07,6.07
1,64,250000,2.90,13.90,15.78,19.06,22.70,247296,15.09,15.09
1,64,500000,3.51,13.22,14.03,17.91,29.23,471009,28.74,28.73
2,64,10,0.15,0.22,0.28,0.43,0.47,10,0.00,0.00
2,64,100,0.14,0.41,0.47,0.55,1.23,100,0.00,0.00
2,64,1000,0.66,1.64,1.95,2.19,2.29,1000,0.06,0.06
2,64,5000,3.01,4.54,6.29,7.25,7.61,4999,0.30,0.30
2,64,10000,1.73,8.08,11.86,15.38,17.73,9997,0.61,0.61
2,64,50000,2.87,13.24,14.21,16.90,19.03,49904,3.04,3.04
2,64,100000,2.90,15.33,16.87,19.86,21.49,99602,6.07,6.07
2,64,250000,3.09,18.22,20.49,23.75,26.26,247429,15.10,15.10
2,64,500000,2.85,24.95,27.14,32.19,40.69,468226,28.57,28.53
3,64,10,0.11,0.20,0.20,0.23,0.25,10,0.00,0.00
3,64,100,0.23,0.40,0.44,0.51,0.55,100,0.00,0.00
3,64,1000,0.65,1.42,1.65,2.28,2.60,1000,0.06,0.06
3,64,5000,2.09,4.86,6.97,9.41,10.67,4999,0.30,0.30
3,64,10000,3.02,8.27,12.50,16.51,18.43,9997,0.61,0.61
3,64,50000,2.97,26.96,31.86,38.48,83.30,49913,3.04,3.04
3,64,100000,2.35,11.35,12.16,15.10,17.51,99605,6.07,6.07
3,64,250000,3.10,20.33,23.43,27.00,29.70,247402,15.10,15.10
3,64,500000,3.05,11.86,12.81,15.51,27.13,462339,28.21,28.20
1,256,10,0.14,0.20,0.21,0.25,0.26,10,0.00,0.00
1,256,100,0.14,0.43,0.49,0.58,0.66,100,0.02,0.02
1,256,1000,0.74,1.62,1.97,2.68,3.09,1000,0.24,0.24
1,256,5000,1.33,5.36,7.25,8.93,9.98,4999,1.22,1.22
1,256,10000,1.44,6.87,8.11,10.04,11.16,9996,2.44,2.44
1,256,50000,1.35,6.71,7.37,8.87,9.98,49891,12.18,12.18
1,256,100000,1.35,7.46,8.43,10.20,12.14,99575,24.31,24.31
1,256,250000,1.45,7.96,8.76,10.55,14.81,247209,60.35,60.35
2,256,10,0.16,0.29,0.29,0.31,0.33,10,0.00,0.00
2,256,100,0.10,0.43,0.48,0.60,0.71,100,0.02,0.02
2,256,1000,0.75,1.52,1.90,2.44,2.77,1000,0.24,0.24
2,256,5000,1.33,5.27,8.18,10.51,11.19,4999,1.22,1.22
2,256,10000,1.36,7.66,9.26,11.48,12.46,9996,2.44,2.44
2,256,50000,1.37,8.22,9.20,10.76,12.31,49898,12.18,12.18
2,256,100000,1.44,8.20,9.12,10.66,12.56,99569,24.30,24.30
2,256,250000,1.14,6.84,7.44,9.31,13.90,247130,60.33,60.33
3,256,10,0.16,0.30,0.31,0.32,0.32,10,0.00,0.00
3,256,100,0.21,0.79,0.80,1.02,1.25,100,0.02,0.02
3,256,1000,0.75,1.43,1.84,2.04,2.19,1000,0.24,0.24
3,256,5000,1.19,5.19,6.92,8.63,9.46,4999,1.22,1.22
3,256,10000,1.28,6.23,6.92,8.29,9.04,9996,2.44,2.44
3,256,50000,1.35,6.27,6.83,8.18,9.92,49894,12.18,12.18
3,256,100000,1.31,5.88,6.42,7.66,9.49,99570,24.30,24.30
3,256,250000,1.44,9.55,10.38,12.33,16.56,247259,60.36,60.36
1,512,10,0.11,0.22,0.25,0.39,3.09,10,0.00,0.00
1,512,100,0.26,0.47,0.54,0.69,1.05,100,0.04,0.04
1,512,1000,0.84,1.78,2.35,3.19,3.95,1000,0.48,0.48
1,512,5000,0.78,3.58,4.37,5.54,6.05,4999,2.44,2.44
1,512,10000,0.86,4.90,5.65,6.68,7.48,9996,4.88,4.88
1,512,50000,0.39,4.50,5.07,5.96,7.01,49892,24.36,24.36
1,512,100000,0.85,6.52,7.19,8.14,10.04,99562,48.61,48.61
2,512,10,0.10,0.23,0.25,0.30,0.36,10,0.00,0.00
2,512,100,0.12,0.39,0.43,0.54,0.55,100,0.04,0.04
2,512,1000,0.82,1.66,2.14,2.54,3.42,1000,0.48,0.48
