Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.28,0.32,0.34,0.35,0.36,10,0.00,0.00
1,16,100,0.17,0.30,0.31,0.33,0.37,100,0.00,0.00
1,16,1000,0.13,0.25,0.29,0.37,1.29,1000,0.01,0.01
1,16,5000,0.14,0.30,0.35,0.44,0.53,4998,0.07,0.07
1,16,10000,0.14,0.33,0.43,0.53,0.74,9994,0.15,0.15
1,16,50000,0.15,0.50,0.57,0.77,2.45,49870,0.76,0.76
1,16,100000,0.15,0.90,0.96,1.16,3.02,99438,1.51,1.51
1,16,250000,0.29,1.63,82.36,133.69,143.10,247277,3.77,3.77
1,16,500000,1.50,49.93,55.95,60.38,92.40,283360,4.32,4.31
2,16,10,0.18,0.29,0.29,0.31,0.32,10,0.00,0.00
2,16,100,0.16,0.28,0.29,0.32,0.47,100,0.00,0.00
2,16,1000,0.14,0.21,0.24,0.31,0.79,1000,0.01,0.01
2,16,5000,0.14,0.28,0.32,0.39,0.53,4998,0.07,0.07
2,16,10000,0.14,0.43,0.48,0.57,1.43,9994,0.15,0.15
2,16,50000,0.15,0.47,0.54,0.74,2.56,49875,0.76,0.76
2,16,100000,0.15,0.69,0.82,0.99,2.22,99500,1.51,1.51
2,16,250000,0.30,1.73,64.09,106.13,120.25,247301,3.77,3.77
2,16,500000,0.91,33.12,37.90,41.57,46.67,291461,4.44,4.43
3,16,10,0.17,0.33,0.34,0.36,0.39,10,0.00,0.00
3,16,100,0.18,0.32,0.33,0.36,0.58,100,0.00,0.00
3,16,1000,0.15,0.26,0.31,0.37,0.81,1000,0.01,0.01
3,16,5000,0.15,0.41,0.49,0.66,0.67,4998,0.07,0.07
3,16,10000,0.15,0.41,0.41,0.53,1.43,9994,0.15,0.15
3,16,50000,0.15,0.55,0.65,0.70,1.90,49872,0.76,0.76
3,16,100000,0.14,0.69,0.79,0.97,3.13,99511,1.51,1.51
3,16,250000,0.23,1.37,1.58,3.48,16.63,246953,3.76,3.76
3,16,500000,1.38,89.91,98.21,111.61,124.11,285845,4.36,4.34
1,64,10,0.22,0.30,0.31,0.33,0.37,10,0.00,0.00
1,64,100,0.17,0.28,0.29,0.33,0.37,100,0.00,0.00
1,64,1000,0.14,0.23,0.26,0.35,0.75,1000,0.06,0.06
1,64,5000,0.15,0.41,0.41,0.42,0.67,4998,0.30,0.30
1,64,10000,0.14,0.41,0.45,0.53,0.77,9995,0.61,0.61
1,64,50000,0.15,0.47,0.53,0.76,2.45,49875,3.04,3.04
1,64,100000,0.15,0.78,0.89,1.07,2.92,99512,6.07,6.07
1,64,250000,0.27,27.60,34.40,47.51,51.24,247321,15.09,15.09
1,64,500000,1.77,28.57,31.19,34.79,43.13,297441,18.15,18.12
2,64,10,0.18,0.33,0.34,0.35,0.37,10,0.00,0.00
2,64,100,0.16,0.29,0.30,0.34,0.56,100,0.00,0.00
