Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.22,0.26,0.27,0.28,0.30,10,0.00,0.00
1,16,100,0.17,0.19,0.20,0.21,0.22,100,0.00,0.00
1,16,1000,0.14,0.16,0.18,0.20,0.21,1000,0.01,0.01
1,16,5000,0.14,0.18,0.20,0.22,0.25,4998,0.07,0.07
1,16,10000,0.16,0.22,0.24,0.27,0.30,9992,0.15,0.15
1,16,50000,0.13,0.23,0.25,0.42,0.56,49806,0.75,0.75
1,16,100000,0.13,0.26,0.33,1.03,1.57,99223,1.51,1.51
1,16,250000,0.13,0.19,0.22,4.51,48.99,226932,3.46,3.46
1,16,500000,0.15,1.67,4.39,45.57,78.88,479477,7.31,7.31
2,16,10,0.19,0.26,0.26,0.28,0.29,10,0.00,0.00
2,16,100,0.18,0.20,0.20,0.21,0.23,100,0.00,0.00
2,16,1000,0.13,0.15,0.17,0.19,0.19,1000,0.01,0.01
2,16,5000,0.13,0.17,0.19,0.22,0.25,4998,0.07,0.07
2,16,10000,0.14,0.21,0.24,0.25,0.29,9992,0.15,0.15
2,16,50000,0.13,0.22,0.24,0.38,0.47,49801,0.75,0.75
2,16,100000,0.14,0.28,0.44,1.44,1.73,99249,1.51,1.51
2,16,250000,0.14,0.49,1.09,48.16,84.44,244610,3.73,3.73
2,16,500000,0.16,2.80,3.76,8.39,33.73,481914,7.35,7.35
3,16,10,0.18,0.26,0.27,0.28,0.29,10,0.00,0.00
3,16,100,0.16,0.19,0.21,0.22,0.22,100,0.00,0.00
3,16,1000,0.15,0.19,0.20,0.20,0.21,1000,0.01,0.01
3,16,5000,0.13,0.19,0.22,0.25,0.27,4998,0.07,0.07
3,16,10000,0.13,0.20,0.24,0.25,0.25,9992,0.15,0.15
3,16,50000,0.14,0.25,0.27,0.31,0.37,49809,0.76,0.76
3,16,100000,0.13,0.31,0.46,0.94,1.50,99193,1.51,1.51
3,16,250000,0.16,0.53,0.75,21.35,68.98,245179,3.74,3.73
3,16,500000,0.15,1.11,3.82,43.64,77.50,481234,7.34,7.34
1,64,10,0.19,0.27,0.28,0.29,0.31,10,0.00,0.00
1,64,100,0.15,0.19,0.21,0.22,0.22,100,0.00,0.00
1,64,1000,0.17,0.19,0.20,0.22,0.23,1000,0.06,0.06
1,64,5000,0.13,0.18,0.19,0.21,0.23,4998,0.30,0.30
1,64,10000,0.14,0.20,0.22,0.24,0.26,9992,0.60,0.60
1,64,50000,0.13,0.22,0.25,0.37,0.48,49804,3.03,3.03
1,64,100000,0.13,0.28,0.34,0.81,1.38,99218,6.05,6.05
1,64,250000,0.13,0.62,1.41,59.15,86.64,245017,14.95,14.88
1,64,500000,0.16,0.35,4.86,40.69,70.32,481006,29.35,29.35
2,64,10,0.22,0.29,0.29,0.31,0.31,10,0.00,0.00
2,64,100,0.20,0.22,0.22,0.23,0.25,100,0.00,0.00
2,64,1000,0.16,0.17,0.18,0.21,0.23,1000,0.06,0.06
2,64,5000,0.13,0.17,0.20,0.25,0.25,4998,0.30,0.30
2,64,10000,0.13,0.21,0.23,0.25,0.26,9992,0.60,0.60
2,64,50000,0.15,0.23,0.26,0.43,0.51,49797,3.03,3.03
2,64,100000,0.14,0.35,0.61,1.16,1.55,99204,6.05,6.05
2,64,250000,0.14,0.73,1.63,62.58,90.42,245128,14.96,14.96
2,64,500000,0.12,0.18,0.21,2.89,52.08,207449,12.66,12.66
3,64,10,0.19,0.27,0.28,0.29,0.30,10,0.00,0.00
3,64,100,0.18,0.20,0.20,0.21,0.25,100,0.00,0.00
3,64,1000,0.15,0.18,0.20,0.21,0.22,1000,0.06,0.06
3,64,5000,0.14,0.19,0.22,0.23,0.25,4998,0.30,0.30
3,64,10000,0.15,0.20,0.22,0.23,0.26,9992,0.60,0.60
3,64,50000,0.14,0.26,0.29,0.41,0.52,49805,3.03,3.03
3,64,100000,0.16,0.29,0.37,1.21,1.70,99216,6.05,6.05
3,64,250000,0.13,0.57,0.73,1.04,11.51,245158,14.96,14.96
3,64,500000,0.12,0.24,0.31,22.20,44.59,465109,28.38,28.38
1,256,10,0.19,0.26,0.27,0.29,0.31,10,0.00,0.00
1,256,100,0.16,0.18,0.19,0.21,0.22,100,0.02,0.02
1,256,1000,0.15,0.17,0.20,0.21,0.24,1000,0.24,0.24
1,256,5000,0.18,0.23,0.24,0.28,0.29,4998,1.22,1.22
1,256,10000,0.15,0.23,0.24,0.27,0.29,9992,2.43,2.43
1,256,50000,0.17,0.27,0.29,0.35,0.47,49806,12.15,12.15
1,256,100000,0.17,0.38,0.81,1.47,1.67,99229,24.22,24.22
1,256,250000,0.16,0.68,0.96,19.71,66.03,245004,59.81,59.64
2,256,10,0.19,0.28,0.28,0.31,0.34,10,0.00,0.00
2,256,100,0.18,0.20,0.21,0.22,0.23,100,0.02,0.02
2,256,1000,0.13,0.16,0.18,0.19,0.22,1000,0.24,0.24
2,256,5000,0.13,0.20,0.22,0.25,0.27,4998,1.22,1.22
2,256,10000,0.16,0.23,0.25,0.27,0.30,9991,2.43,2.43
2,256,50000,0.15,0.26,0.29,0.40,0.60,49807,12.15,12.15
2,256,100000,0.17,0.33,0.44,1.38,1.65,99241,24.22,24.22
2,256,250000,0.13,0.67,0.90,34.90,77.70,245511,59.93,59.93
3,256,10,0.20,0.29,0.30,0.32,0.33,10,0.00,0.00
3,256,100,0.19,0.21,0.21,0.23,0.25,100,0.02,0.02
3,256,1000,0.12,0.15,0.17,0.18,0.20,1000,0.24,0.24
3,256,5000,0.15,0.20,0.21,0.25,0.27,4998,1.22,1.22
3,256,10000,0.12,0.19,0.20,0.23,0.26,9992,2.43,2.43
3,256,50000,0.12,0.25,0.28,0.44,0.57,49807,12.15,12.15
3,256,100000,0.14,0.32,0.38,1.36,1.82,99243,24.22,24.22
3,256,250000,0.17,0.24,0.26,0.71,17.88,202812,49.51,49.51
1,512,10,0.19,0.26,0.28,0.30,0.32,10,0.00,0.00
1,512,100,0.16,0.19,0.20,0.22,0.23,100,0.04,0.04
1,512,1000,0.15,0.17,0.20,0.21,0.22,1000,0.48,0.48
1,512,5000,0.16,0.22,0.22,0.26,0.29,4998,2.44,2.44
1,512,10000,0.16,0.21,0.24,0.26,0.40,9992,4.87,4.87
1,512,50000,0.14,0.28,0.32,0.51,0.64,49801,24.31,24.31
1,512,100000,0.14,0.44,0.69,1.50,1.76,99200,48.43,48.43
2,512,10,0.19,0.26,0.27,0.29,0.31,10,0.00,0.00
2,512,100,0.17,0.19,0.20,0.22,0.24,100,0.04,0.04
2,512,1000,0.14,0.18,0.20,0.24,0.25,1000,0.48,0.48
2,512,5000,0.15,0.19,0.21,0.25,0.27,4998,2.44,2.44
2,512,10000,0.14,0.20,0.22,0.26,0.39,9992,4.87,4.87
2,512,50000,0.17,0.32,0.38,0.52,0.67,49802,24.31,24.31
2,512,100000,0.18,0.40,0.52,1.48,1.76,99207,48.44,48.43
3,512,10,0.20,0.28,0.29,0.30,0.31,10,0.00,0.00
3,512,100,0.19,0.20,0.21,0.23,0.25,100,0.04,0.04
3,512,1000,0.16,0.18,0.19,0.21,0.23,1000,0.48,0.48
3,512,5000,0.14,0.21,0.24,0.25,0.29,4998,2.44,2.44
3,512,10000,0.14,0.20,0.23,0.25,0.40,9992,4.87,4.87
3,512,50000,0.15,0.28,0.33,0.48,0.68,49809,24.32,24.32
3,512,100000,0.18,0.37,0.40,0.51,1.35,99212,48.44,48.44
1,1024,10,0.18,0.28,0.30,0.31,0.32,10,0.00,0.00
1,1024,100,0.20,0.22,0.23,0.25,0.28,100,0.09,0.09
1,1024,1000,0.13,0.16,0.18,0.19,0.21,1000,0.97,0.97
1,1024,5000,0.15,0.21,0.22,0.26,0.38,4998,4.88,4.88
