Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.16,0.18,0.19,0.20,0.22,10,0.00,0.00
1,16,100,0.12,0.14,0.14,0.16,0.18,100,0.00,0.00
1,16,1000,0.12,0.16,0.19,0.23,0.24,1000,0.01,0.01
1,16,5000,0.12,0.20,0.26,0.41,0.43,4998,0.07,0.07
1,16,10000,0.12,0.19,0.20,0.39,0.41,9993,0.15,0.15
1,16,50000,0.11,0.22,0.26,0.45,0.54,49805,0.75,0.75
1,16,100000,0.12,0.31,0.45,0.80,2.68,99203,1.51,1.51
1,16,250000,0.12,0.22,0.31,5.27,20.94,244380,3.72,3.72
1,16,500000,0.13,0.56,2.84,15.66,39.96,451288,6.88,6.88
2,16,10,0.18,0.20,0.22,0.23,0.26,10,0.00,0.00
2,16,100,0.12,0.14,0.14,0.16,0.17,100,0.00,0.00
2,16,1000,0.11,0.13,0.18,0.22,0.23,1000,0.01,0.01
2,16,5000,0.11,0.17,0.20,0.21,0.25,4998,0.07,0.07
2,16,10000,0.11,0.19,0.20,0.22,0.25,9993,0.15,0.15
2,16,50000,0.14,0.23,0.25,0.29,0.45,49812,0.76,0.75
2,16,100000,0.13,0.28,0.31,0.58,2.86,99209,1.51,1.51
2,16,250000,0.19,0.53,0.67,0.81,11.07,245232,3.74,3.74
2,16,500000,0.12,0.38,2.21,13.27,36.70,453120,6.91,6.91
3,16,10,0.18,0.20,0.22,0.23,0.25,10,0.00,0.00
3,16,100,0.13,0.15,0.17,0.18,0.20,100,0.00,0.00
3,16,1000,0.11,0.13,0.18,0.21,0.22,1000,0.01,0.01
3,16,5000,0.11,0.20,0.21,0.25,0.37,4998,0.07,0.07
3,16,10000,0.12,0.20,0.21,0.38,0.41,9992,0.15,0.15
3,16,50000,0.11,0.22,0.26,0.47,0.56,49802,0.75,0.75
3,16,100000,0.12,0.34,0.45,0.85,3.03,99156,1.51,1.51
3,16,250000,0.11,0.59,1.11,28.00,75.10,244095,3.72,3.72
3,16,500000,0.12,0.59,5.19,20.09,48.62,464940,7.09,7.09
1,64,10,0.17,0.20,0.20,0.21,0.23,10,0.00,0.00
1,64,100,0.13,0.14,0.15,0.16,0.17,100,0.00,0.00
1,64,1000,0.12,0.13,0.15,0.20,0.25,1000,0.06,0.06
1,64,5000,0.11,0.18,0.20,0.22,0.24,4998,0.30,0.30
1,64,10000,0.12,0.18,0.20,0.23,0.25,9992,0.60,0.60
1,64,50000,0.13,0.26,0.35,0.48,0.62,49800,3.03,3.03
1,64,100000,0.14,0.31,0.35,0.99,3.46,99236,6.05,6.05
1,64,250000,0.12,0.59,1.28,39.35,71.88,245256,14.96,14.96
1,64,500000,0.12,0.44,4.68,12.69,38.92,337153,20.57,20.57
2,64,10,0.16,0.22,0.22,0.23,0.25,10,0.00,0.00
2,64,100,0.13,0.17,0.18,0.19,0.21,100,0.00,0.00
2,64,1000,0.11,0.13,0.17,0.21,0.22,1000,0.06,0.06
