Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.28,0.29,0.30,0.33,0.35,10,0.00,0.00
1,16,100,0.11,0.28,0.42,0.46,0.55,100,0.00,0.00
1,16,1000,0.09,0.15,0.18,0.24,0.36,1000,0.01,0.01
1,16,5000,0.09,0.21,0.23,0.29,0.36,4998,0.07,0.07
1,16,10000,0.09,0.22,0.27,0.34,0.69,9994,0.15,0.15
1,16,50000,0.09,0.39,0.42,0.60,0.86,49876,0.76,0.76
1,16,100000,0.12,0.52,0.58,0.74,1.37,99490,1.51,1.51
1,16,250000,0.14,0.88,1.00,1.40,8.47,246744,3.76,3.76
1,16,500000,0.30,1.60,2.40,48.77,69.70,488169,7.44,7.44
2,16,10,0.15,0.25,0.26,0.28,0.29,10,0.00,0.00
2,16,100,0.12,0.23,0.25,0.29,0.75,100,0.00,0.00
2,16,1000,0.09,0.16,0.18,0.25,0.37,1000,0.01,0.01
2,16,5000,0.09,0.17,0.19,0.24,0.32,4999,0.07,0.07
2,16,10000,0.09,0.22,0.29,0.46,0.64,9994,0.15,0.15
2,16,50000,0.09,0.33,0.36,0.45,1.58,49879,0.76,0.76
2,16,100000,0.13,0.72,0.73,0.92,1.68,99473,1.51,1.51
2,16,250000,0.29,0.87,0.93,1.24,6.72,246804,3.76,3.76
2,16,500000,0.22,2.11,39.06,68.29,74.31,482096,7.35,7.33
3,16,10,0.20,0.27,0.29,0.31,0.33,10,0.00,0.00
3,16,100,0.12,0.23,0.26,0.30,0.56,100,0.00,0.00
3,16,1000,0.08,0.22,0.34,0.35,0.35,1000,0.01,0.01
3,16,5000,0.09,0.21,0.24,0.28,0.34,4998,0.07,0.07
3,16,10000,0.09,0.35,0.38,0.45,0.74,9995,0.15,0.15
3,16,50000,0.10,0.37,0.39,0.44,0.65,49875,0.76,0.76
3,16,100000,0.11,0.48,0.50,0.58,1.83,99485,1.51,1.51
3,16,250000,0.14,0.85,0.94,1.87,9.95,246755,3.76,3.76
3,16,500000,0.53,1.57,2.25,6.59,19.77,487891,7.44,7.44
1,64,10,0.28,0.28,0.29,0.29,0.55,10,0.00,0.00
1,64,100,0.11,0.25,0.27,0.30,0.57,100,0.00,0.00
1,64,1000,0.08,0.18,0.22,0.35,0.38,1000,0.06,0.06
1,64,5000,0.09,0.34,0.36,0.40,0.47,4998,0.30,0.30
1,64,10000,0.10,0.34,0.40,0.42,0.67,9994,0.60,0.60
1,64,50000,0.09,0.34,0.39,0.46,1.06,49874,3.04,3.04
1,64,100000,0.12,0.48,0.53,0.74,1.82,99482,6.07,6.07
1,64,250000,0.17,0.93,1.04,1.35,7.33,246782,15.06,15.06
1,64,500000,0.34,16.64,19.43,22.57,31.30,482008,29.41,29.39
2,64,10,0.14,0.25,0.27,0.28,0.31,10,0.00,0.00
2,64,100,0.13,0.23,0.25,0.29,0.59,100,0.00,0.00
2,64,1000,0.09,0.22,0.27,0.35,0.53,1000,0.06,0.06
2,64,5000,0.08,0.23,0.26,0.37,0.43,4998,0.30,0.30
