Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,969246,969130,14.78,14.78
1,64,895241,895045,54.64,54.62
1,256,725445,725384,177.11,177.09
1,512,596135,596044,291.08,291.03
1,1024,427706,427668,417.68,417.64
1,4096,116301,115936,454.30,452.87
1,16384,29360,29325,458.75,458.20
1,65536,7361,7351,460.06,459.43
2,16,951083,950930,14.51,14.51
2,64,882930,882733,53.88,53.87
2,256,726419,726345,177.34,177.33
2,512,600853,600781,293.38,293.35
2,1024,414732,414702,405.01,404.98
2,4096,116236,115956,454.04,452.95
2,16384,29352,29323,458.62,458.17
2,65536,7360,7353,460.00,459.56
3,16,944390,944197,14.41,14.40
3,64,894764,894597,54.61,54.60
3,256,724713,724659,176.93,176.91
3,512,577045,576987,281.76,281.73
3,1024,404714,404695,395.22,395.20
3,4096,116293,115873,454.26,452.62
3,16384,29354,29321,458.65,458.14
3,65536,7359,7355,459.93,459.68
