Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,983317,983119,15.00,15.00
1,64,913003,912848,55.72,55.71
1,256,731563,731487,178.60,178.58
1,512,569751,569708,278.19,278.17
1,1024,410388,410370,400.76,400.75
1,4096,146751,146734,573.24,573.17
1,16384,37722,37718,589.40,589.34
1,65536,9456,9456,591.00,591.00
2,16,972721,972536,14.84,14.83
2,64,908904,908731,55.47,55.46
2,256,718546,718485,175.42,175.41
2,512,577289,577230,281.87,281.85
2,1024,417020,416997,407.24,407.22
2,4096,142781,142772,557.73,557.70
2,16384,37593,37590,587.39,587.34
2,65536,9453,9453,590.81,590.81
3,16,987026,986655,15.06,15.05
3,64,922640,922476,56.31,56.30
3,256,729446,729370,178.08,178.06
3,512,573201,573169,279.88,279.86
3,1024,412355,412307,402.69,402.64
3,4096,144889,144879,565.97,565.93
3,16384,37681,37679,588.76,588.73
3,65536,9455,9454,590.93,590.87
