Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,675327,675324,10.30,10.30
1,64,660643,660641,40.32,40.32
1,256,600734,600733,146.66,146.66
1,512,523086,475184,255.41,232.02
1,1024,423614,358352,413.68,349.95
1,4096,100054,100047,390.83,390.80
1,16384,25164,25159,393.18,393.10
1,65536,6298,6298,393.62,393.62
2,16,687109,687107,10.48,10.48
2,64,660977,660974,40.34,40.34
2,256,600562,600532,146.62,146.61
2,512,541895,541893,264.59,264.59
2,1024,425012,331033,415.05,323.27
2,4096,100075,100065,390.91,390.87
2,16384,25161,25159,393.14,393.10
2,65536,6301,6300,393.81,393.75
3,16,689362,689209,10.51,10.51
3,64,678081,678080,41.38,41.38
3,256,612690,612681,149.58,149.58
3,512,527472,482514,257.55,235.60
3,1024,424772,382063,414.81,373.10
3,4096,100051,100044,390.82,390.79
3,16384,25161,25158,393.14,393.09
3,65536,6300,6299,393.75,393.68
