Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,809148,808992,12.34,12.34
1,64,750269,750106,45.79,45.78
1,256,594597,594551,145.16,145.15
1,512,460914,460892,225.05,225.04
1,1024,319582,319565,312.09,312.07
1,4096,115053,115044,449.42,449.39
1,16384,29307,29304,457.92,457.87
2,16,812864,812648,12.40,12.40
2,64,756538,756417,46.17,46.16
2,256,596140,596088,145.54,145.52
2,512,463429,463385,226.28,226.26
2,1024,299728,299713,292.70,292.68
2,4096,111389,111367,435.11,435.02
2,16384,29303,29301,457.85,457.82
3,16,812623,812454,12.39,12.39
3,64,755903,755742,46.13,46.12
3,256,556179,556149,135.78,135.77
3,512,454183,454135,221.76,221.74
3,1024,309116,309097,301.87,301.85
3,4096,114198,114141,446.08,445.86
3,16384,27606,25632,431.34,400.50
