Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,349628,174865,5.33,2.66
1,64,319600,159780,19.50,9.75
1,256,320184,159381,78.16,38.91
1,512,321982,161039,157.21,78.63
1,1024,297934,149130,290.95,145.63
2,16,328716,164257,5.01,2.50
2,64,328218,164060,20.03,10.01
2,256,341828,170957,83.45,41.73
2,512,321340,160642,156.90,78.43
2,1024,290962,144153,284.14,140.77
3,16,331094,165608,5.05,2.52
3,64,331312,165659,20.22,10.11
3,256,320724,160487,78.30,39.18
3,512,241930,120889,118.12,59.02
3,1024,318378,159076,310.91,155.34
