Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,266820,133269,4.07,2.03
1,64,335604,167787,20.48,10.24
1,256,347784,173810,84.90,42.43
1,512,319972,159967,156.23,78.10
1,1024,328202,164089,320.50,160.24
2,16,329036,164508,5.02,2.51
2,64,358680,179521,21.89,10.95
2,256,345592,172791,84.37,42.18
2,512,325686,162792,159.02,79.48
2,1024,338192,169332,330.26,165.36
3,16,306453,136247,4.67,2.07
3,64,345442,172668,21.08,10.53
3,256,317660,158916,77.55,38.79
3,512,322366,161082,157.40,78.65
3,1024,334022,167205,326.19,163.28
