Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,247082,123594,3.77,1.88
1,64,212578,106604,12.97,6.50
1,256,179390,89579,43.79,21.86
1,512,298292,149157,145.65,72.83
1,1024,254984,127497,249.00,124.50
2,16,298654,149308,4.55,2.27
2,64,177291,87455,10.82,5.33
2,256,245718,121877,59.98,29.75
2,512,240092,120025,117.23,58.60
2,1024,205698,102879,200.87,100.46
3,16,217112,108563,3.31,1.65
3,64,229096,114999,13.98,7.01
3,256,261174,130637,63.76,31.89
3,512,243298,121392,118.79,59.27
3,1024,267396,133554,261.12,130.42
