Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.26,0.32,0.33,0.35,0.39,10,0.00,0.00
1,16,100,0.17,0.29,0.30,0.32,0.34,100,0.00,0.00
1,16,1000,0.14,0.23,0.27,0.45,0.50,1000,0.01,0.01
1,16,5000,0.14,0.41,0.41,0.42,0.73,4998,0.07,0.07
1,16,10000,0.15,0.41,0.44,0.48,0.62,9994,0.15,0.15
1,16,50000,0.16,0.53,0.65,0.67,0.76,49871,0.76,0.76
1,16,100000,0.16,0.64,0.72,0.88,2.04,99500,1.51,1.51
1,16,250000,0.25,1.04,1.20,2.49,22.75,246873,3.76,3.76
1,16,500000,1.61,90.57,97.70,109.44,114.77,377186,5.75,5.73
2,16,10,0.28,0.33,0.35,0.39,0.81,10,0.00,0.00
2,16,100,0.18,0.30,0.31,0.33,0.34,100,0.00,0.00
2,16,1000,0.14,0.23,0.27,0.32,0.44,1000,0.01,0.01
2,16,5000,0.17,0.41,0.41,0.42,1.09,4998,0.07,0.07
2,16,10000,0.15,0.41,0.41,0.42,0.46,9994,0.15,0.15
2,16,50000,0.16,0.46,0.52,0.67,0.79,49874,0.76,0.76
2,16,100000,0.16,0.69,0.78,0.94,5.02,99507,1.51,1.51
2,16,250000,0.23,1.11,1.29,2.14,6.01,246929,3.76,3.76
2,16,500000,1.39,46.16,49.98,55.28,59.06,361389,5.51,5.50
3,16,10,0.25,0.35,0.35,0.38,0.48,10,0.00,0.00
3,16,100,0.18,0.28,0.30,0.33,0.35,100,0.00,0.00
3,16,1000,0.14,0.22,0.34,0.35,0.40,1000,0.01,0.01
3,16,5000,0.15,0.41,0.41,0.42,0.67,4998,0.07,0.07
3,16,10000,0.19,0.41,0.41,0.66,0.67,9994,0.15,0.15
3,16,50000,0.17,0.43,0.46,0.58,0.81,49872,0.76,0.76
3,16,100000,0.15,0.62,0.71,0.88,4.36,99503,1.51,1.51
3,16,250000,0.19,1.09,1.24,2.13,6.89,246876,3.76,3.76
3,16,500000,0.64,39.70,43.56,50.57,55.48,330776,5.04,5.03
1,64,10,0.18,0.32,0.33,0.35,0.41,10,0.00,0.00
1,64,100,0.18,0.37,0.53,0.56,0.76,100,0.00,0.00
1,64,1000,0.15,0.24,0.27,0.34,0.39,1000,0.06,0.06
1,64,5000,0.15,0.30,0.36,0.46,0.60,4998,0.30,0.30
1,64,10000,0.15,0.39,0.41,0.46,0.57,9994,0.60,0.60
1,64,50000,0.16,0.49,0.58,0.76,0.86,49877,3.04,3.04
1,64,100000,0.16,0.63,0.73,0.89,2.06,99488,6.07,6.07
1,64,250000,0.30,37.21,53.93,62.65,67.83,246841,15.06,15.02
1,64,500000,1.51,14.86,16.58,19.96,24.87,374930,22.88,22.86
2,64,10,0.34,0.38,0.39,0.40,0.46,10,0.00,0.00
2,64,100,0.17,0.29,0.31,0.33,0.35,100,0.00,0.00
2,64,1000,0.15,0.23,0.26,0.33,0.46,1000,0.06,0.06
2,64,5000,0.14,0.38,0.46,0.54,0.88,4998,0.30,0.30
2,64,10000,0.16,0.44,0.47,0.67,0.71,9994,0.60,0.60
2,64,50000,0.17,0.54,0.66,0.77,0.97,49875,3.04,3.04
2,64,100000,0.15,0.89,0.93,1.16,5.11,99501,6.07,6.07
2,64,250000,0.30,41.54,45.78,51.56,57.33,233198,14.23,14.20
2,64,500000,1.43,44.98,49.80,59.45,65.75,319279,19.48,19.43
3,64,10,0.22,0.39,0.54,0.55,0.55,10,0.00,0.00
3,64,100,0.15,0.26,0.27,0.29,0.31,100,0.00,0.00
3,64,1000,0.15,0.24,0.31,0.35,0.45,1000,0.06,0.06
3,64,5000,0.15,0.41,0.41,0.42,0.67,4998,0.30,0.30
3,64,10000,0.15,0.35,0.45,0.52,0.58,9993,0.60,0.60
3,64,50000,0.17,0.52,0.64,0.68,1.59,49874,3.04,3.04
3,64,100000,0.15,0.64,0.73,0.90,3.79,99503,6.07,6.07
3,64,250000,0.31,46.08,55.69,63.48,68.68,241622,14.74,14.70
3,64,500000,1.31,17.08,18.30,23.02,28.16,373135,22.77,22.74
1,256,10,0.23,0.31,0.32,0.34,0.37,10,0.00,0.00
1,256,100,0.16,0.29,0.30,0.33,0.39,100,0.02,0.02
1,256,1000,0.14,0.27,0.31,0.35,0.43,1000,0.24,0.24
1,256,5000,0.16,0.34,0.43,0.49,0.79,4998,1.22,1.22
1,256,10000,0.14,0.36,0.44,0.56,0.67,9994,2.43,2.43
1,256,50000,0.17,0.52,0.56,0.66,0.83,49872,12.17,12.17
1,256,100000,0.17,0.71,0.82,1.03,3.35,99484,24.28,24.28
1,256,250000,0.35,13.72,17.44,20.57,23.03,247271,60.36,60.36
2,256,10,0.17,0.31,0.32,0.34,0.35,10,0.00,0.00
2,256,100,0.18,0.31,0.32,0.34,0.36,100,0.02,0.02
2,256,1000,0.15,0.24,0.28,0.38,0.51,1000,0.24,0.24
2,256,5000,0.15,0.29,0.41,0.47,0.74,4998,1.22,1.22
2,256,10000,0.15,0.40,0.48,0.55,0.61,9994,2.43,2.43
2,256,50000,0.17,0.65,0.68,0.74,2.29,49874,12.17,12.17
2,256,100000,0.16,0.70,0.81,1.11,5.57,99505,24.29,24.29
2,256,250000,0.28,1.32,1.56,4.56,8.91,246968,60.29,60.28
3,256,10,0.27,0.32,0.33,0.37,0.39,10,0.00,0.00
3,256,100,0.17,0.30,0.32,0.34,0.36,100,0.02,0.02
3,256,1000,0.15,0.25,0.28,0.34,0.49,1000,0.24,0.24
3,256,5000,0.14,0.41,0.41,0.43,0.64,4998,1.22,1.22
3,256,10000,0.21,0.41,0.41,0.43,0.61,9994,2.43,2.43
3,256,50000,0.16,0.52,0.56,0.75,3.35,49874,12.17,12.17
3,256,100000,0.16,0.71,0.83,1.16,6.43,99497,24.29,24.29
3,256,250000,0.37,16.63,18.69,23.25,25.57,223101,54.46,54.42
1,512,10,0.20,0.38,0.54,0.55,0.55,10,0.00,0.00
1,512,100,0.17,0.29,0.31,0.35,0.40,100,0.04,0.04
1,512,1000,0.15,0.24,0.28,0.35,0.43,1000,0.48,0.48
1,512,5000,0.15,0.32,0.41,0.53,0.58,4998,2.44,2.44
1,512,10000,0.16,0.41,0.42,0.54,0.80,9994,4.87,4.87
1,512,50000,0.16,0.55,0.65,0.80,1.76,49875,24.35,24.35
1,512,100000,0.18,0.92,1.01,1.17,2.28,99488,48.57,48.57
2,512,10,0.30,0.33,0.34,0.38,0.42,10,0.00,0.00
2,512,100,0.16,0.29,0.30,0.34,0.40,100,0.04,0.04
2,512,1000,0.16,0.26,0.32,0.35,0.42,1000,0.48,0.48
2,512,5000,0.15,0.39,0.43,0.49,0.64,4998,2.44,2.44
2,512,10000,0.16,0.41,0.42,0.47,1.12,9994,4.87,4.87
2,512,50000,0.17,0.56,0.62,0.79,2.44,49868,24.34,24.34
2,512,100000,0.17,1.01,1.17,1.74,4.32,99496,48.58,48.57
3,512,10,0.22,0.33,0.34,0.36,0.57,10,0.00,0.00
3,512,100,0.20,0.33,0.54,0.54,0.55,100,0.04,0.04
3,512,1000,0.15,0.25,0.30,0.35,0.44,1000,0.48,0.48
3,512,5000,0.16,0.38,0.47,0.55,0.80,4998,2.44,2.44
3,512,10000,0.16,0.43,0.45,0.50,0.73,9994,4.87,4.87
3,512,50000,0.16,0.71,0.78,0.92,4.68,49873,24.35,24.35
3,512,100000,0.17,0.89,0.97,2.67,5.92,99493,48.58,48.57
1,1024,10,0.22,0.33,0.35,0.37,0.54,10,0.00,0.00
1,1024,100,0.19,0.31,0.33,0.37,0.41,100,0.09,0.09
1,1024,1000,0.14,0.26,0.30,0.34,0.41,1000,0.97,0.97
1,1024,5000,0.15,0.36,0.43,0.49,0.66,4998,4.88,4.88
1,1024,10000,0.17,0.41,0.42,0.53,0.74,9994,9.75,9.75
1,1024,50000,0.21,0.74,0.89,0.97,1.81,49867,48.69,48.69
2,1024,10,0.19,0.31,0.32,0.36,1.90,10,0.00,0.00
2,1024,100,0.20,0.31,0.33,0.36,0.39,100,0.09,0.09
2,1024,1000,0.15,0.26,0.29,0.36,0.50,1000,0.97,0.97
2,1024,5000,0.15,0.35,0.45,0.56,0.84,4998,4.88,4.88
2,1024,10000,0.16,0.39,0.45,0.56,0.69,9994,9.75,9.75
2,1024,50000,0.17,0.77,0.91,1.11,3.49,49872,48.70,48.69
3,1024,10,0.26,0.47,0.55,0.56,0.61,10,0.00,0.00
3,1024,100,0.17,0.30,0.32,0.34,0.36,100,0.09,0.09
3,1024,1000,0.15,0.33,0.43,0.47,0.80,1000,0.97,0.97
3,1024,5000,0.16,0.37,0.43,0.60,4.02,4999,4.88,4.88
3,1024,10000,0.15,0.42,0.53,0.73,0.86,9994,9.75,9.75
3,1024,50000,0.16,0.72,0.81,1.83,5.67,49871,48.70,48.70
1,4096,10,0.25,0.39,0.40,0.43,0.51,10,0.03,0.03
1,4096,100,0.22,0.35,0.54,0.55,0.57,100,0.39,0.39
1,4096,1000,0.22,0.35,0.35,0.41,0.61,1000,3.90,3.90
1,4096,5000,0.17,0.50,0.56,0.67,0.99,4998,19.52,19.51
1,4096,10000,0.18,0.59,0.69,0.79,1.22,9991,39.02,39.02
2,4096,10,0.25,0.39,0.40,0.43,0.84,10,0.03,0.03
2,4096,100,0.21,0.36,0.46,0.48,0.53,100,0.39,0.39
2,4096,1000,0.16,0.30,0.41,0.47,0.56,1000,3.90,3.90
2,4096,5000,0.18,0.44,0.50,0.71,2.27,4998,19.52,19.52
2,4096,10000,0.19,0.50,0.59,0.75,2.86,9994,39.03,39.03
3,4096,10,0.25,0.46,0.52,0.55,0.56,10,0.03,0.03
3,4096,100,0.20,0.35,0.54,0.55,0.56,100,0.39,0.39
3,4096,1000,0.17,0.29,0.32,0.40,0.77,1000,3.90,3.90
3,4096,5000,0.18,0.42,0.46,0.68,3.98,4998,19.52,19.52
3,4096,10000,0.19,0.53,0.62,0.79,5.00,9994,39.03,39.03
1,16384,10,0.33,0.51,0.53,0.56,0.75,10,0.15,0.15
1,16384,100,0.26,0.40,0.42,0.49,0.71,100,1.56,1.56
1,16384,1000,0.23,0.49,0.56,0.72,0.84,1000,15.62,15.62
1,16384,5000,0.27,0.72,0.81,1.01,2.29,4998,78.09,78.09
