Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.16,0.30,0.37,0.44,0.47,10,0.00,0.00
1,16,100,0.14,0.40,0.41,0.44,0.58,100,0.00,0.00
1,16,1000,0.59,0.86,0.97,1.13,1.24,1000,0.01,0.01
1,16,5000,1.68,3.06,3.30,3.53,3.71,4999,0.07,0.07
1,16,10000,0.17,6.02,6.42,7.16,8.93,9997,0.15,0.15
1,16,50000,3.71,19.37,21.38,29.34,32.45,49912,0.76,0.76
1,16,100000,1.93,16.45,18.77,26.00,49.24,99603,1.51,1.51
1,16,250000,3.74,22.36,24.48,32.49,90.69,247521,3.77,3.77
1,16,500000,3.47,36.06,41.10,87.30,110.30,489801,7.47,7.47
2,16,10,0.25,0.38,0.39,0.41,0.42,10,0.00,0.00
2,16,100,0.14,0.33,0.35,0.40,0.47,100,0.00,0.00
2,16,1000,0.59,0.86,0.91,1.05,1.11,1000,0.01,0.01
2,16,5000,1.85,3.10,3.43,3.70,5.44,4999,0.07,0.07
2,16,10000,3.47,6.00,6.76,7.41,8.96,9997,0.15,0.15
2,16,50000,1.35,29.25,30.44,32.77,34.27,49915,0.76,0.76
2,16,100000,4.61,19.20,21.79,29.03,48.13,99630,1.52,1.52
2,16,250000,0.79,22.48,24.52,31.42,49.40,247525,3.77,3.77
2,16,500000,2.78,31.99,39.98,131.51,310.65,490110,7.47,7.47
3,16,10,0.14,0.29,0.29,0.32,0.32,10,0.00,0.00
3,16,100,0.24,0.34,0.40,0.44,0.46,100,0.00,0.00
3,16,1000,0.59,0.77,0.83,0.90,0.99,1000,0.01,0.01
3,16,5000,1.82,3.06,3.31,3.48,6.54,4999,0.07,0.07
3,16,10000,2.67,6.00,6.24,7.04,8.86,9997,0.15,0.15
3,16,50000,1.25,29.37,30.50,32.81,34.15,49911,0.76,0.76
3,16,100000,0.81,32.97,59.76,63.99,66.39,99657,1.52,1.52
3,16,250000,5.52,17.96,21.57,25.70,45.15,247547,3.77,3.77
3,16,500000,6.67,25.16,28.94,90.91,114.23,489621,7.47,7.47
1,64,10,0.16,0.24,0.25,0.31,0.35,10,0.00,0.00
1,64,100,0.13,0.23,0.26,0.33,0.45,100,0.00,0.00
1,64,1000,0.64,0.93,1.05,1.16,1.32,1000,0.06,0.06
1,64,5000,1.59,3.15,3.34,3.71,3.88,4999,0.30,0.30
1,64,10000,1.31,6.25,6.44,7.34,8.48,9997,0.61,0.61
1,64,50000,3.24,15.12,30.46,33.72,35.91,49901,3.04,3.04
1,64,100000,4.64,14.11,17.18,41.22,50.47,99564,6.07,6.07
1,64,250000,2.65,16.48,29.17,89.88,105.48,247494,15.10,15.10
1,64,500000,4.03,20.02,25.34,59.33,99.16,488963,29.84,29.84
2,64,10,0.13,0.38,0.41,0.44,0.61,10,0.00,0.00
2,64,100,0.26,0.41,0.51,0.66,0.71,100,0.00,0.00
2,64,1000,0.61,0.85,0.95,1.09,1.19,1000,0.06,0.06
2,64,5000,2.59,3.12,3.29,3.58,5.02,4999,0.30,0.30
2,64,10000,1.40,6.19,6.38,7.14,9.04,9997,0.61,0.61
2,64,50000,1.33,9.89,11.68,16.19,35.19,49899,3.04,3.04
2,64,100000,0.40,17.23,18.66,25.12,51.13,99625,6.08,6.08
2,64,250000,0.29,12.08,13.70,17.71,21.78,247374,15.09,15.09
2,64,500000,2.68,13.72,15.77,20.38,32.68,489093,29.85,29.85
3,64,10,0.13,0.27,0.28,0.33,0.34,10,0.00,0.00
3,64,100,0.14,0.44,0.45,0.47,0.53,100,0.00,0.00
3,64,1000,0.61,0.85,0.94,1.13,3.99,1000,0.06,0.06
3,64,5000,1.51,3.23,3.45,3.86,6.70,4999,0.30,0.30
