Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.27,0.48,0.48,0.50,0.52,10,0.00,0.00
1,16,100,0.42,0.59,0.62,0.79,0.82,100,0.00,0.00
1,16,1000,0.61,2.19,2.57,3.06,3.42,1000,0.01,0.01
1,16,5000,1.73,6.23,8.26,10.26,12.46,4999,0.07,0.07
1,16,10000,2.20,10.32,14.91,17.92,20.17,9997,0.15,0.15
1,16,50000,4.08,35.09,41.41,51.38,63.34,49922,0.76,0.76
1,16,100000,5.19,57.17,64.83,80.61,94.05,99666,1.52,1.52
1,16,250000,0.55,40.21,44.33,51.53,56.77,247730,3.78,3.78
1,16,500000,5.62,35.65,39.10,44.19,48.18,255432,3.89,3.88
2,16,10,0.20,0.36,0.37,0.39,0.40,10,0.00,0.00
2,16,100,0.34,0.69,0.71,0.88,0.91,100,0.00,0.00
2,16,1000,0.64,1.96,2.32,2.67,2.93,1000,0.01,0.01
2,16,5000,2.09,7.09,9.19,11.12,13.59,4999,0.07,0.07
2,16,10000,1.34,12.52,17.84,22.10,32.82,9997,0.15,0.15
2,16,50000,0.60,30.16,38.26,52.21,59.72,49919,0.76,0.76
2,16,100000,4.68,51.36,59.27,74.62,82.59,99667,1.52,1.52
2,16,250000,2.70,73.09,81.22,105.26,121.92,247789,3.78,3.78
2,16,500000,5.05,24.30,27.15,32.09,37.34,393142,5.99,5.99
3,16,10,0.19,0.38,0.40,0.46,0.47,10,0.00,0.00
3,16,100,0.41,0.70,0.72,0.74,0.97,100,0.00,0.00
3,16,1000,0.62,1.95,2.24,3.27,6.04,1000,0.01,0.01
3,16,5000,1.83,7.50,10.03,13.46,16.72,4999,0.07,0.07
3,16,10000,1.67,11.78,17.09,23.56,27.93,9997,0.15,0.15
3,16,50000,2.29,25.75,29.60,39.11,46.72,49920,0.76,0.76
3,16,100000,4.44,43.40,50.04,60.38,66.34,99662,1.52,1.52
3,16,250000,5.40,37.37,40.44,49.12,64.28,247607,3.77,3.77
3,16,500000,5.14,30.26,32.25,36.47,40.83,423194,6.45,6.44
1,64,10,0.36,0.43,0.44,0.61,0.66,10,0.00,0.00
1,64,100,0.27,0.62,0.69,0.89,1.42,100,0.00,0.00
1,64,1000,0.67,2.08,2.46,2.84,3.25,1000,0.06,0.06
1,64,5000,2.29,6.62,9.27,11.53,13.87,4999,0.30,0.30
1,64,10000,1.02,11.40,15.19,21.40,25.79,9997,0.61,0.61
1,64,50000,3.17,16.98,19.18,24.26,27.42,49913,3.04,3.04
1,64,100000,3.29,19.02,21.91,28.71,32.80,99639,6.08,6.08
1,64,250000,1.74,18.38,21.78,28.55,32.47,247459,15.10,15.10
1,64,500000,2.90,18.92,20.47,24.04,30.45,402622,24.57,24.54
2,64,10,0.20,0.36,0.37,0.40,0.42,10,0.00,0.00
2,64,100,0.29,0.54,0.58,0.67,1.73,100,0.00,0.00
2,64,1000,0.67,2.36,2.84,3.47,3.92,1000,0.06,0.06
2,64,5000,2.61,5.48,7.63,9.14,10.15,4999,0.30,0.30
2,64,10000,3.25,13.38,19.81,25.34,30.87,9997,0.61,0.61
2,64,50000,1.79,15.10,16.96,20.17,23.64,49914,3.04,3.04
2,64,100000,2.94,29.84,33.20,40.03,45.46,99642,6.08,6.08
2,64,250000,2.90,25.13,29.66,35.23,39.47,247529,15.10,15.09
2,64,500000,3.29,25.40,27.29,31.09,34.71,350134,21.37,21.33
3,64,10,0.19,0.37,0.39,0.44,0.47,10,0.00,0.00
3,64,100,0.34,0.62,0.67,0.74,0.79,100,0.00,0.00
3,64,1000,0.67,1.78,2.11,2.76,6.09,1000,0.06,0.06
3,64,5000,2.41,7.40,10.45,14.05,16.23,4999,0.30,0.30
3,64,10000,1.74,12.16,18.15,23.52,30.87,9997,0.61,0.61
3,64,50000,2.87,18.67,20.91,26.84,32.16,49914,3.04,3.04
3,64,100000,2.83,23.54,26.37,31.77,37.16,99646,6.08,6.08
3,64,250000,3.10,25.07,31.65,39.02,42.75,245298,14.97,14.94
3,64,500000,2.96,15.67,17.00,20.64,25.19,341638,20.85,20.83
1,256,10,0.26,0.49,0.52,0.55,0.61,10,0.00,0.00
1,256,100,0.38,0.60,0.64,0.70,0.74,100,0.02,0.02
1,256,1000,0.75,2.39,2.96,4.58,5.44,1000,0.24,0.24
1,256,5000,1.32,7.16,9.07,10.72,11.56,4999,1.22,1.22
1,256,10000,1.37,6.83,8.05,10.07,11.59,9996,2.44,2.44
1,256,50000,1.25,10.11,11.80,15.30,17.57,49906,12.18,12.18
1,256,100000,1.18,10.17,11.15,13.16,15.92,99609,24.31,24.31
1,256,250000,1.26,11.24,12.97,17.71,20.99,242457,59.19,59.15
2,256,10,0.29,0.43,0.49,0.53,0.57,10,0.00,0.00
2,256,100,0.38,0.74,0.77,0.92,0.93,100,0.02,0.02
2,256,1000,0.74,2.20,2.75,4.09,5.72,1000,0.24,0.24
2,256,5000,1.30,7.40,9.51,12.74,14.48,4999,1.22,1.22
2,256,10000,0.68,8.09,9.41,12.17,15.15,9997,2.44,2.44
2,256,50000,1.38,9.99,12.06,15.34,18.03,49909,12.18,12.18
2,256,100000,1.11,10.45,11.93,15.26,17.78,99607,24.31,24.31
2,256,250000,1.15,9.68,10.89,12.98,15.58,247255,60.36,60.36
3,256,10,0.31,0.48,0.49,0.50,0.50,10,0.00,0.00
3,256,100,0.21,0.75,0.76,0.88,0.95,100,0.02,0.02
3,256,1000,0.73,2.35,2.87,3.26,3.81,1000,0.24,0.24
3,256,5000,1.29,7.88,10.05,13.30,18.23,4999,1.22,1.22
3,256,10000,0.52,8.35,10.67,14.44,17.30,9996,2.44,2.44
3,256,50000,1.36,10.83,12.36,15.81,18.88,49911,12.18,12.18
3,256,100000,0.94,10.69,11.86,14.29,16.18,99611,24.31,24.31
3,256,250000,1.45,11.87,15.08,18.60,21.47,232375,56.73,56.69
1,512,10,0.26,0.42,0.45,0.49,0.51,10,0.00,0.00
1,512,100,0.46,0.67,0.74,0.83,0.86,100,0.04,0.04
1,512,1000,0.72,2.31,3.14,3.66,4.24,1000,0.48,0.48
1,512,5000,0.86,7.28,8.34,9.59,10.25,4999,2.44,2.44
1,512,10000,0.86,5.88,6.68,8.87,10.53,9996,4.88,4.88
1,512,50000,1.32,8.65,10.07,13.27,14.77,49903,24.36,24.36
1,512,100000,1.07,7.25,8.15,9.63,11.62,99583,48.62,48.62
2,512,10,0.40,0.44,0.48,0.55,0.73,10,0.00,0.00
