Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.17,0.18,0.19,0.20,10,0.00,0.00
1,16,100,0.10,0.11,0.12,0.13,0.15,100,0.00,0.00
1,16,1000,0.09,0.14,0.18,0.20,0.21,1000,0.01,0.01
1,16,5000,0.09,0.16,0.20,0.22,0.25,4998,0.07,0.07
1,16,10000,0.09,0.19,0.21,0.23,0.26,9991,0.15,0.15
1,16,50000,0.10,0.25,0.28,0.42,0.58,49806,0.75,0.75
1,16,100000,0.11,0.30,0.34,1.12,2.39,99212,1.51,1.51
1,16,250000,0.10,0.56,0.71,1.03,11.12,245196,3.74,3.74
1,16,500000,0.12,26.55,53.74,101.23,154.10,486074,7.41,7.40
2,16,10,0.13,0.19,0.20,0.22,0.24,10,0.00,0.00
2,16,100,0.10,0.12,0.12,0.13,0.14,100,0.00,0.00
2,16,1000,0.09,0.13,0.16,0.17,0.17,1000,0.01,0.01
2,16,5000,0.09,0.16,0.20,0.22,0.25,4998,0.07,0.07
2,16,10000,0.09,0.36,0.39,0.42,0.44,9993,0.15,0.15
2,16,50000,0.09,0.24,0.27,0.51,0.73,49813,0.76,0.76
2,16,100000,0.11,0.30,0.34,0.72,2.39,99208,1.51,1.51
2,16,250000,0.11,0.62,0.71,10.51,29.82,245129,3.74,3.74
2,16,500000,0.09,16.27,28.64,65.97,91.23,485556,7.40,7.40
3,16,10,0.13,0.20,0.20,0.21,0.22,10,0.00,0.00
3,16,100,0.10,0.11,0.12,0.12,0.14,100,0.00,0.00
3,16,1000,0.09,0.14,0.17,0.17,0.21,1000,0.01,0.01
3,16,5000,0.09,0.18,0.21,0.35,0.43,4998,0.07,0.07
3,16,10000,0.09,0.28,0.39,0.44,0.45,9993,0.15,0.15
3,16,50000,0.10,0.25,0.30,0.47,0.53,49813,0.76,0.76
3,16,100000,0.11,0.37,0.50,0.82,2.87,99173,1.51,1.51
3,16,250000,0.10,0.60,0.83,19.36,58.24,245214,3.74,3.74
3,16,500000,0.12,24.36,42.01,68.98,84.11,486078,7.41,7.39
1,64,10,0.14,0.17,0.18,0.20,0.21,10,0.00,0.00
1,64,100,0.10,0.13,0.15,0.17,0.19,100,0.00,0.00
1,64,1000,0.09,0.14,0.17,0.17,0.21,1000,0.06,0.06
1,64,5000,0.09,0.19,0.20,0.22,0.25,4998,0.30,0.30
1,64,10000,0.09,0.19,0.20,0.24,0.38,9992,0.60,0.60
1,64,50000,0.12,0.23,0.26,0.29,0.48,49810,3.04,3.04
1,64,100000,0.10,0.34,0.43,1.29,1.89,99231,6.05,6.05
1,64,250000,0.10,1.08,4.04,59.90,85.25,243381,14.85,14.85
1,64,500000,0.10,48.39,72.04,109.13,153.05,486052,29.66,29.61
2,64,10,0.12,0.17,0.18,0.20,0.21,10,0.00,0.00
2,64,100,0.10,0.12,0.13,0.15,0.16,100,0.00,0.00
2,64,1000,0.09,0.14,0.15,0.17,0.18,1000,0.06,0.06
2,64,5000,0.09,0.18,0.20,0.23,0.25,4998,0.30,0.30
2,64,10000,0.08,0.18,0.20,0.23,0.26,9992,0.60,0.60
2,64,50000,0.10,0.24,0.29,0.46,0.56,49801,3.03,3.03
2,64,100000,0.10,0.33,0.37,1.23,2.46,99224,6.05,6.05
2,64,250000,0.09,0.63,0.95,24.95,70.95,245230,14.96,14.96
2,64,500000,9.42,97.49,116.29,169.07,180.60,464628,28.35,28.22
3,64,10,0.15,0.19,0.20,0.21,0.24,10,0.00,0.00
3,64,100,0.10,0.12,0.15,0.16,0.17,100,0.00,0.00
3,64,1000,0.09,0.14,0.17,0.17,0.21,1000,0.06,0.06
3,64,5000,0.10,0.15,0.20,0.25,0.43,4998,0.30,0.30
3,64,10000,0.09,0.28,0.38,0.41,0.44,9993,0.60,0.60
3,64,50000,0.13,0.26,0.29,0.44,0.52,49806,3.03,3.03
3,64,100000,0.16,0.31,0.33,0.40,2.67,99221,6.05,6.05
3,64,250000,0.10,0.78,1.78,44.81,81.15,244793,14.94,14.94
3,64,500000,0.13,28.39,41.23,60.94,84.96,485125,29.60,29.58
1,256,10,0.14,0.17,0.18,0.19,0.21,10,0.00,0.00
1,256,100,0.10,0.12,0.13,0.16,0.19,100,0.02,0.02
1,256,1000,0.09,0.11,0.15,0.17,0.18,1000,0.24,0.24
1,256,5000,0.09,0.18,0.21,0.23,0.27,4998,1.22,1.22
1,256,10000,0.09,0.20,0.22,0.33,0.42,9992,2.43,2.43
1,256,50000,0.09,0.25,0.29,0.48,0.73,49810,12.16,12.16
1,256,100000,0.10,0.38,0.51,0.79,2.37,99170,24.21,24.21
1,256,250000,0.11,0.81,1.86,33.28,66.35,245803,60.01,60.01
2,256,10,0.12,0.17,0.18,0.20,0.22,10,0.00,0.00
2,256,100,0.10,0.12,0.12,0.14,0.15,100,0.02,0.02
2,256,1000,0.09,0.15,0.19,0.19,0.21,1000,0.24,0.24
2,256,5000,0.09,0.24,0.36,0.42,0.44,4998,1.22,1.22
