Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.05,0.06,0.07,0.08,0.11,10,0.00,0.00
1,16,100,0.14,0.28,0.28,0.28,0.28,100,0.00,0.00
1,16,1000,0.04,0.08,0.15,0.34,0.34,1000,0.01,0.01
1,16,5000,0.04,0.14,0.15,0.27,0.28,4999,0.07,0.07
1,16,10000,0.04,0.21,0.24,0.30,0.31,9995,0.15,0.15
1,16,50000,0.07,0.26,0.37,0.41,0.48,49876,0.76,0.76
1,16,100000,0.08,0.30,0.38,0.52,0.71,99483,1.51,1.51
1,16,250000,0.14,0.67,0.69,0.86,5.29,246647,3.76,3.76
1,16,500000,0.05,0.79,0.86,2.55,21.96,486462,7.42,7.42
2,16,10,0.05,0.06,0.07,0.07,0.09,10,0.00,0.00
2,16,100,0.04,0.08,0.09,0.09,0.09,100,0.00,0.00
2,16,1000,0.04,0.09,0.30,0.31,0.31,1000,0.01,0.01
2,16,5000,0.04,0.30,0.30,0.31,0.31,4999,0.07,0.07
2,16,10000,0.04,0.17,0.23,0.24,0.30,9995,0.15,0.15
2,16,50000,0.07,0.35,0.51,0.62,0.65,49874,0.76,0.76
2,16,100000,0.09,0.31,0.43,0.45,0.70,99480,1.51,1.51
2,16,250000,0.10,0.70,0.81,0.93,5.92,246619,3.76,3.76
2,16,500000,0.15,0.77,0.84,2.83,21.85,486429,7.42,7.42
3,16,10,0.06,0.07,0.07,0.07,0.09,10,0.00,0.00
3,16,100,0.04,0.06,0.18,0.18,0.19,100,0.00,0.00
3,16,1000,0.04,0.06,0.11,0.12,0.18,1000,0.01,0.01
3,16,5000,0.04,0.20,0.21,0.27,0.28,4999,0.07,0.07
3,16,10000,0.04,0.27,0.28,0.40,0.41,9994,0.15,0.15
3,16,50000,0.07,0.21,0.26,0.45,0.45,49867,0.76,0.76
3,16,100000,0.12,0.29,0.32,0.46,0.61,99490,1.51,1.51
3,16,250000,0.14,0.48,0.56,0.66,5.17,246671,3.76,3.76
3,16,500000,0.17,0.82,0.96,3.61,21.53,486652,7.42,7.42
1,64,10,0.15,0.28,0.28,0.29,0.30,10,0.00,0.00
1,64,100,0.04,0.08,0.09,0.09,0.10,100,0.00,0.00
1,64,1000,0.04,0.08,0.11,0.15,0.34,1000,0.06,0.06
1,64,5000,0.04,0.17,0.23,0.24,0.25,4999,0.30,0.30
1,64,10000,0.04,0.42,0.56,0.57,0.57,9995,0.61,0.61
1,64,50000,0.07,0.35,0.40,0.41,0.46,49873,3.04,3.04
1,64,100000,0.08,0.28,0.32,0.45,0.82,99477,6.07,6.07
1,64,250000,0.10,0.51,0.58,0.68,5.55,246683,15.05,15.05
1,64,500000,0.23,1.01,1.14,2.70,21.34,486884,29.71,29.71
2,64,10,0.06,0.09,0.09,0.10,0.15,10,0.00,0.00
2,64,100,0.04,0.05,0.06,0.06,0.07,100,0.00,0.00
2,64,1000,0.04,0.05,0.06,0.11,0.17,1000,0.06,0.06
2,64,5000,0.04,0.18,0.29,0.37,0.38,4999,0.30,0.30
2,64,10000,0.04,0.17,0.30,0.30,0.32,9995,0.61,0.61
2,64,50000,0.07,0.24,0.25,0.30,0.46,49870,3.04,3.04
2,64,100000,0.07,0.32,0.44,0.48,0.94,99481,6.07,6.07
2,64,250000,0.11,0.59,0.69,0.88,5.40,246743,15.05,15.05
2,64,500000,0.13,0.79,0.87,3.03,21.84,486436,29.68,29.68
3,64,10,0.15,0.16,0.28,0.29,0.29,10,0.00,0.00
3,64,100,0.05,0.08,0.09,0.09,0.09,100,0.00,0.00
3,64,1000,0.04,0.06,0.12,0.18,0.18,1000,0.06,0.06
3,64,5000,0.04,0.30,0.30,0.32,0.57,4998,0.30,0.30
3,64,10000,0.04,0.17,0.19,0.30,0.31,9995,0.61,0.61
3,64,50000,0.07,0.44,0.46,0.48,0.68,49870,3.04,3.04
3,64,100000,0.08,0.47,0.51,0.56,1.24,99483,6.07,6.07
3,64,250000,0.16,0.56,0.61,0.79,5.30,246684,15.05,15.05
3,64,500000,0.09,0.84,0.96,4.49,21.50,486756,29.70,29.70
1,256,10,0.15,0.28,0.28,0.29,0.33,10,0.00,0.00
1,256,100,0.05,0.05,0.06,0.06,0.07,100,0.02,0.02
1,256,1000,0.04,0.11,0.23,0.36,0.37,1000,0.24,0.24
1,256,5000,0.04,0.16,0.22,0.34,0.41,4999,1.22,1.22
1,256,10000,0.04,0.22,0.30,0.31,0.33,9994,2.43,2.43
1,256,50000,0.07,0.26,0.34,0.48,0.53,49872,12.17,12.17
1,256,100000,0.10,0.46,0.50,0.53,1.07,99465,24.28,24.28
1,256,250000,0.14,0.68,0.79,0.99,5.46,246787,60.25,60.24
2,256,10,0.08,0.09,0.10,0.16,0.16,10,0.00,0.00
2,256,100,0.05,0.08,0.09,0.09,0.09,100,0.02,0.02
2,256,1000,0.04,0.08,0.09,0.21,0.34,1000,0.24,0.24
2,256,5000,0.04,0.15,0.21,0.34,0.41,4998,1.22,1.22
2,256,10000,0.04,0.32,0.38,0.44,0.46,9995,2.44,2.43
2,256,50000,0.07,0.30,0.31,0.37,0.56,49868,12.17,12.17
2,256,100000,0.14,0.53,0.55,0.61,2.12,99472,24.28,24.28
2,256,250000,0.23,0.67,0.80,1.49,5.34,246714,60.23,60.23
3,256,10,0.06,0.20,0.32,0.32,0.33,10,0.00,0.00
3,256,100,0.04,0.06,0.06,0.07,0.08,100,0.02,0.02
3,256,1000,0.04,0.09,0.21,0.34,0.36,1000,0.24,0.24
3,256,5000,0.04,0.21,0.21,0.28,0.41,4999,1.22,1.22
3,256,10000,0.04,0.15,0.20,0.27,0.35,9995,2.44,2.44
3,256,50000,0.08,0.30,0.31,0.38,0.59,49872,12.17,12.17
3,256,100000,0.10,0.51,0.56,0.71,2.92,99489,24.28,24.28
3,256,250000,0.34,0.76,0.82,2.44,5.69,246715,60.23,60.23
1,512,10,0.06,0.32,0.32,0.33,0.34,10,0.00,0.00
1,512,100,0.05,0.05,0.06,0.07,0.09,100,0.04,0.04
1,512,1000,0.04,0.11,0.30,0.31,0.32,1000,0.48,0.48
1,512,5000,0.04,0.14,0.15,0.23,0.34,4998,2.44,2.44
1,512,10000,0.04,0.30,0.31,0.33,0.49,9994,4.87,4.87
1,512,50000,0.09,0.53,0.60,0.68,0.85,49869,24.35,24.35
1,512,100000,0.11,0.50,0.53,0.58,1.32,99457,48.56,48.55
2,512,10,0.09,0.15,0.15,0.16,0.19,10,0.00,0.00
2,512,100,0.05,0.06,0.06,0.07,0.09,100,0.04,0.04
2,512,1000,0.04,0.08,0.11,0.12,0.13,1000,0.48,0.48
2,512,5000,0.04,0.15,0.32,0.41,0.44,4998,2.44,2.44
2,512,10000,0.07,0.41,0.41,0.46,0.60,9994,4.87,4.87
2,512,50000,0.06,0.35,0.54,0.67,1.01,49871,24.35,24.35
2,512,100000,0.17,0.68,0.76,0.86,2.94,99472,48.57,48.57
3,512,10,0.08,0.15,0.15,0.16,0.17,10,0.00,0.00
