Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.09,0.10,0.12,0.14,0.16,10,0.00,0.00
1,16,100,0.07,0.08,0.09,0.10,0.12,100,0.00,0.00
1,16,1000,0.07,0.10,0.12,0.12,0.13,1000,0.01,0.01
1,16,5000,0.07,0.13,0.16,0.17,0.18,4999,0.07,0.07
1,16,10000,0.07,0.20,0.21,0.33,0.40,9994,0.15,0.15
1,16,50000,0.07,0.24,0.25,0.28,0.35,49871,0.76,0.76
1,16,100000,0.12,0.37,0.46,0.53,0.68,99490,1.51,1.51
1,16,250000,0.15,0.59,0.63,0.79,5.08,246650,3.76,3.76
1,16,500000,0.09,0.96,1.08,3.57,22.31,486549,7.42,7.42
2,16,10,0.09,0.15,0.16,0.16,0.17,10,0.00,0.00
2,16,100,0.14,0.27,0.28,0.28,0.28,100,0.00,0.00
2,16,1000,0.07,0.10,0.12,0.14,0.15,1000,0.01,0.01
2,16,5000,0.07,0.16,0.21,0.34,0.40,4999,0.07,0.07
2,16,10000,0.07,0.21,0.33,0.34,0.36,9994,0.15,0.15
2,16,50000,0.07,0.32,0.33,0.39,0.51,49865,0.76,0.76
2,16,100000,0.09,0.35,0.37,0.56,0.62,99476,1.51,1.51
2,16,250000,0.09,0.58,0.68,0.83,5.14,246681,3.76,3.76
2,16,500000,0.20,0.94,1.05,3.74,21.86,486643,7.42,7.42
3,16,10,0.26,0.34,0.34,0.35,0.36,10,0.00,0.00
3,16,100,0.14,0.28,0.28,0.28,0.28,100,0.00,0.00
3,16,1000,0.07,0.14,0.21,0.34,0.34,1000,0.01,0.01
3,16,5000,0.07,0.14,0.20,0.22,0.34,4999,0.07,0.07
3,16,10000,0.07,0.19,0.20,0.33,0.34,9995,0.15,0.15
3,16,50000,0.07,0.25,0.27,0.44,0.47,49872,0.76,0.76
3,16,100000,0.12,0.45,0.46,0.48,0.72,99461,1.51,1.51
3,16,250000,0.23,0.60,0.75,0.84,5.43,246676,3.76,3.76
3,16,500000,0.21,1.04,1.10,3.68,22.04,486432,7.42,7.42
1,64,10,0.15,0.28,0.28,0.29,0.29,10,0.00,0.00
1,64,100,0.07,0.08,0.09,0.10,0.14,100,0.00,0.00
1,64,1000,0.07,0.15,0.34,0.34,0.35,1000,0.06,0.06
1,64,5000,0.07,0.20,0.33,0.34,0.35,4998,0.30,0.30
1,64,10000,0.07,0.15,0.20,0.21,0.23,9994,0.60,0.60
1,64,50000,0.08,0.40,0.40,0.42,0.58,49869,3.04,3.04
1,64,100000,0.13,0.40,0.55,0.59,0.83,99496,6.07,6.07
1,64,250000,0.13,0.58,0.66,0.80,5.21,246713,15.05,15.05
1,64,500000,0.20,0.93,1.02,3.51,22.20,486492,29.69,29.69
2,64,10,0.09,0.11,0.12,0.14,0.16,10,0.00,0.00
2,64,100,0.07,0.08,0.09,0.10,0.11,100,0.00,0.00
2,64,1000,0.07,0.09,0.12,0.14,0.20,1000,0.06,0.06
2,64,5000,0.07,0.15,0.16,0.21,0.34,4999,0.30,0.30
2,64,10000,0.07,0.19,0.20,0.33,0.34,9995,0.61,0.61
2,64,50000,0.07,0.24,0.26,0.29,0.43,49875,3.04,3.04
2,64,100000,0.13,0.46,0.47,0.51,1.09,99473,6.07,6.07
2,64,250000,0.23,0.73,0.77,0.82,5.22,246682,15.05,15.05
2,64,500000,0.17,1.05,1.14,3.70,21.59,486728,29.70,29.70
3,64,10,0.20,0.33,0.34,0.35,0.36,10,0.00,0.00
3,64,100,0.07,0.08,0.09,0.15,0.16,100,0.00,0.00
3,64,1000,0.07,0.08,0.12,0.14,0.16,1000,0.06,0.06
3,64,5000,0.07,0.26,0.33,0.33,0.34,4998,0.30,0.30
3,64,10000,0.07,0.14,0.16,0.21,0.22,9994,0.60,0.60
3,64,50000,0.07,0.32,0.33,0.36,0.51,49869,3.04,3.04
