Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.12,0.15,0.16,0.20,0.22,10,0.00,0.00
1,16,100,0.12,0.13,0.14,0.14,0.17,100,0.00,0.00
1,16,1000,0.13,0.15,0.20,0.20,0.21,1000,0.01,0.01
1,16,5000,0.12,0.39,0.39,0.40,0.41,4998,0.07,0.07
1,16,10000,0.14,0.28,0.28,0.41,0.41,9995,0.15,0.15
1,16,50000,0.12,0.27,0.30,0.48,0.50,49867,0.76,0.76
1,16,100000,0.12,0.35,0.36,0.41,0.60,99466,1.51,1.51
1,16,250000,0.21,0.54,0.59,0.65,4.97,246677,3.76,3.76
1,16,500000,0.21,0.81,0.90,1.64,21.84,486658,7.42,7.42
2,16,10,0.14,0.15,0.15,0.17,0.19,10,0.00,0.00
2,16,100,0.12,0.14,0.17,0.18,0.19,100,0.00,0.00
2,16,1000,0.11,0.13,0.18,0.25,0.38,1000,0.01,0.01
2,16,5000,0.12,0.39,0.39,0.40,0.41,4998,0.07,0.07
2,16,10000,0.11,0.37,0.37,0.38,0.44,9994,0.15,0.15
2,16,50000,0.12,0.26,0.27,0.30,0.42,49868,0.76,0.76
2,16,100000,0.12,0.39,0.58,0.63,0.74,99469,1.51,1.51
2,16,250000,0.17,0.54,0.60,0.79,4.83,246682,3.76,3.76
2,16,500000,0.18,0.91,1.05,1.56,21.37,486812,7.42,7.42
3,16,10,0.13,0.14,0.14,0.40,0.41,10,0.00,0.00
3,16,100,0.13,0.15,0.15,0.15,0.17,100,0.00,0.00
3,16,1000,0.10,0.12,0.17,0.24,0.25,1000,0.01,0.01
3,16,5000,0.12,0.27,0.38,0.40,0.43,4998,0.07,0.07
3,16,10000,0.12,0.27,0.40,0.41,0.41,9994,0.15,0.15
3,16,50000,0.13,0.40,0.40,0.41,0.54,49868,0.76,0.76
3,16,100000,0.12,0.35,0.37,0.59,0.62,99474,1.51,1.51
3,16,250000,0.25,0.64,0.66,0.79,5.21,246647,3.76,3.76
3,16,500000,0.27,0.83,0.95,1.72,21.69,486649,7.42,7.42
1,64,10,0.14,0.15,0.15,0.18,0.22,10,0.00,0.00
1,64,100,0.12,0.13,0.14,0.14,0.15,100,0.00,0.00
1,64,1000,0.12,0.13,0.16,0.25,0.38,1000,0.06,0.06
1,64,5000,0.12,0.25,0.26,0.39,0.40,4998,0.30,0.30
1,64,10000,0.12,0.25,0.32,0.39,0.40,9994,0.60,0.60
1,64,50000,0.13,0.40,0.41,0.66,0.72,49870,3.04,3.04
1,64,100000,0.14,0.47,0.52,0.73,0.82,99474,6.07,6.07
1,64,250000,0.20,0.61,0.70,0.92,4.54,246785,15.06,15.06
