Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.29,0.33,0.34,0.37,0.43,10,0.00,0.00
1,16,100,0.27,0.30,0.32,0.34,0.39,100,0.00,0.00
1,16,1000,0.15,0.25,0.30,0.45,0.47,1000,0.01,0.01
1,16,5000,0.17,0.42,0.44,0.48,0.55,4998,0.07,0.07
1,16,10000,0.16,0.29,0.31,0.36,0.44,9994,0.15,0.15
1,16,50000,0.17,0.41,0.44,0.57,0.67,49875,0.76,0.76
1,16,100000,0.18,0.73,0.73,0.79,1.90,99462,1.51,1.51
1,16,250000,0.21,0.96,1.02,1.21,5.81,246776,3.76,3.76
1,16,500000,0.35,2.31,68.61,83.48,88.69,465788,7.10,7.08
2,16,10,0.33,0.46,0.54,0.55,0.57,10,0.00,0.00
2,16,100,0.21,0.33,0.38,0.40,0.43,100,0.00,0.00
2,16,1000,0.21,0.34,0.34,0.35,0.36,1000,0.01,0.01
2,16,5000,0.14,0.31,0.41,0.41,0.53,4998,0.07,0.07
2,16,10000,0.17,0.29,0.33,0.46,0.54,9995,0.15,0.15
2,16,50000,0.17,0.43,0.46,0.52,0.65,49875,0.76,0.76
2,16,100000,0.16,0.61,0.67,0.77,1.88,99507,1.51,1.51
2,16,250000,0.22,1.03,1.11,1.28,10.08,246784,3.76,3.76
2,16,500000,0.39,37.94,53.50,67.86,71.67,489191,7.46,7.46
3,16,10,0.28,0.33,0.33,0.35,0.37,10,0.00,0.00
3,16,100,0.21,0.33,0.34,0.36,0.45,100,0.00,0.00
3,16,1000,0.15,0.25,0.28,0.36,0.46,1000,0.01,0.01
3,16,5000,0.15,0.27,0.30,0.34,0.39,4998,0.07,0.07
3,16,10000,0.15,0.28,0.31,0.35,0.42,9994,0.15,0.15
3,16,50000,0.16,0.42,0.45,0.50,0.60,49874,0.76,0.76
3,16,100000,0.17,0.63,0.71,0.81,1.46,99497,1.51,1.51
