Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.15,0.16,0.18,0.23,10,0.00,0.00
1,16,100,0.13,0.14,0.14,0.15,0.16,100,0.00,0.00
1,16,1000,0.12,0.14,0.15,0.20,0.26,1000,0.01,0.01
1,16,5000,0.13,0.21,0.26,0.39,0.40,4998,0.07,0.07
1,16,10000,0.13,0.25,0.38,0.39,0.40,9994,0.15,0.15
1,16,50000,0.12,0.30,0.33,0.40,0.45,49873,0.76,0.76
1,16,100000,0.14,0.46,0.47,0.48,0.73,99440,1.51,1.51
1,16,250000,0.17,0.66,0.79,0.89,5.71,246671,3.76,3.76
1,16,500000,0.17,0.93,1.02,1.60,22.38,486452,7.42,7.42
2,16,10,0.14,0.15,0.15,0.17,0.19,10,0.00,0.00
2,16,100,0.12,0.13,0.13,0.15,0.15,100,0.00,0.00
2,16,1000,0.13,0.14,0.15,0.21,0.22,1000,0.01,0.01
2,16,5000,0.13,0.26,0.38,0.39,0.40,4998,0.07,0.07
2,16,10000,0.13,0.28,0.40,0.41,0.41,9994,0.15,0.15
2,16,50000,0.12,0.28,0.29,0.32,0.40,49872,0.76,0.76
2,16,100000,0.13,0.40,0.44,0.53,0.64,99478,1.51,1.51
2,16,250000,0.21,0.61,0.65,0.80,4.90,246622,3.76,3.76
2,16,500000,0.22,0.97,1.08,1.65,21.72,486528,7.42,7.42
3,16,10,0.26,0.39,0.40,0.41,0.42,10,0.00,0.00
3,16,100,0.14,0.15,0.15,0.15,0.17,100,0.00,0.00
3,16,1000,0.13,0.21,0.22,0.35,0.35,1000,0.01,0.01
3,16,5000,0.12,0.17,0.19,0.22,0.23,4998,0.07,0.07
3,16,10000,0.12,0.27,0.40,0.41,0.41,9995,0.15,0.15
3,16,50000,0.13,0.29,0.29,0.31,0.39,49869,0.76,0.76
3,16,100000,0.14,0.46,0.47,0.48,0.73,99446,1.51,1.51
3,16,250000,0.26,0.65,0.77,0.87,5.04,246646,3.76,3.76
3,16,500000,0.22,0.96,1.06,1.61,21.94,486463,7.42,7.42
1,64,10,0.14,0.15,0.15,0.17,0.22,10,0.00,0.00
1,64,100,0.13,0.14,0.14,0.15,0.19,100,0.00,0.00
1,64,1000,0.13,0.14,0.15,0.20,0.21,1000,0.06,0.06
1,64,5000,0.12,0.19,0.22,0.25,0.26,4998,0.30,0.30
1,64,10000,0.12,0.24,0.32,0.38,0.39,9995,0.61,0.60
1,64,50000,0.12,0.29,0.30,0.33,0.45,49870,3.04,3.04
1,64,100000,0.13,0.40,0.42,0.48,0.65,99485,6.07,6.07
1,64,250000,0.22,0.77,0.83,0.89,5.04,246714,15.05,15.05
