Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.15,0.36,0.41,0.42,0.43,10,0.00,0.00
1,16,100,0.17,0.29,0.31,0.35,0.48,100,0.00,0.00
1,16,1000,0.57,0.93,1.04,1.12,1.15,1000,0.01,0.01
1,16,5000,1.72,2.92,3.00,3.19,3.31,4999,0.07,0.07
1,16,10000,3.42,5.83,5.95,6.11,6.42,9997,0.15,0.15
1,16,50000,2.38,27.61,29.13,30.47,30.70,49917,0.76,0.76
1,16,100000,1.52,34.93,55.48,60.61,61.60,99687,1.52,1.52
1,16,250000,0.27,26.33,49.30,90.64,102.43,247648,3.77,3.77
1,16,500000,4.48,44.89,68.68,95.68,109.65,490595,7.48,7.48
2,16,10,0.13,0.18,0.19,0.20,0.21,10,0.00,0.00
2,16,100,0.15,0.42,0.47,0.49,0.66,100,0.00,0.00
2,16,1000,0.58,0.86,0.96,1.01,1.17,1000,0.01,0.01
2,16,5000,2.53,2.86,2.96,3.08,3.17,4999,0.07,0.07
2,16,10000,2.68,5.86,6.00,6.13,6.61,9997,0.15,0.15
2,16,50000,2.85,27.26,29.36,30.70,30.97,49915,0.76,0.76
2,16,100000,4.66,37.58,54.82,59.77,60.99,99693,1.52,1.52
2,16,250000,0.57,48.63,65.84,91.04,99.96,247923,3.78,3.78
2,16,500000,0.58,57.09,71.20,93.88,100.49,490664,7.48,7.48
3,16,10,0.12,0.25,0.26,0.28,0.28,10,0.00,0.00
3,16,100,0.13,0.29,0.34,0.42,0.51,100,0.00,0.00
3,16,1000,0.61,0.97,1.04,1.12,1.17,1000,0.01,0.01
3,16,5000,0.70,2.91,3.02,3.19,3.29,4999,0.07,0.07
3,16,10000,2.57,5.78,5.97,6.22,7.42,9996,0.15,0.15
3,16,50000,3.94,27.67,29.30,30.55,30.85,49919,0.76,0.76
3,16,100000,3.17,38.91,54.95,59.56,60.67,99681,1.52,1.52
3,16,250000,4.67,55.16,72.27,93.81,99.01,247892,3.78,3.78
3,16,500000,2.65,44.08,63.09,90.74,99.67,490432,7.48,7.48
1,64,10,0.14,0.18,0.21,0.36,0.49,10,0.00,0.00
1,64,100,0.26,0.38,0.39,0.41,0.44,100,0.00,0.00
1,64,1000,0.60,0.81,0.88,0.95,1.06,1000,0.06,0.06
1,64,5000,2.02,3.07,3.14,3.29,4.25,4999,0.30,0.30
1,64,10000,1.46,6.18,6.30,6.44,6.57,9997,0.61,0.61
1,64,50000,1.33,24.29,30.10,31.61,32.05,49914,3.04,3.04
1,64,100000,1.13,40.29,57.93,62.03,63.12,99666,6.08,6.08
1,64,250000,1.15,43.67,64.90,90.17,95.12,247733,15.12,15.12
1,64,500000,0.18,24.19,45.97,73.59,90.53,490267,29.92,29.92
2,64,10,0.15,0.21,0.40,0.43,0.43,10,0.00,0.00
2,64,100,0.21,0.42,0.43,0.47,0.48,100,0.00,0.00
2,64,1000,0.59,1.04,1.14,1.28,1.35,1000,0.06,0.06
2,64,5000,0.90,3.06,3.15,3.31,3.95,4999,0.30,0.30
2,64,10000,0.35,6.10,6.23,6.37,6.46,9996,0.61,0.61
2,64,50000,1.26,28.92,30.73,31.71,32.30,49913,3.04,3.04
2,64,100000,3.85,40.72,57.35,62.14,63.28,99659,6.08,6.08
2,64,250000,2.05,47.22,67.66,95.14,101.86,247482,15.10,15.10
2,64,500000,0.31,50.68,65.85,88.99,103.86,490382,29.93,29.93
3,64,10,0.16,0.43,0.48,0.54,0.56,10,0.00,0.00
3,64,100,0.16,0.41,0.42,0.51,0.52,100,0.00,0.00
3,64,1000,0.60,0.71,0.79,0.89,1.33,1000,0.06,0.06
3,64,5000,2.35,3.10,3.18,3.32,4.30,4999,0.30,0.30
3,64,10000,2.79,6.16,6.32,6.64,6.81,9996,0.61,0.61
3,64,50000,1.33,28.13,30.18,31.41,31.61,49917,3.04,3.04
3,64,100000,1.76,35.24,57.71,61.96,62.98,99660,6.08,6.08
3,64,250000,4.00,56.09,86.10,121.78,137.87,247554,15.10,15.10
3,64,500000,3.81,73.05,121.48,195.34,232.28,490482,29.93,29.93
1,256,10,0.16,0.24,0.28,0.30,0.30,10,0.00,0.00
