Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.22,0.25,0.25,0.27,0.28,10,0.00,0.00
1,16,100,0.13,0.17,0.18,0.20,0.21,100,0.00,0.00
1,16,1000,0.12,0.16,0.17,0.18,0.21,1000,0.01,0.01
1,16,5000,0.11,0.17,0.20,0.23,0.25,4998,0.07,0.07
1,16,10000,0.12,0.19,0.20,0.21,0.23,9993,0.15,0.15
1,16,50000,0.11,0.19,0.22,0.38,0.49,49798,0.75,0.75
1,16,100000,0.12,0.35,0.50,0.83,0.99,99160,1.51,1.51
1,16,250000,0.12,0.18,0.20,1.55,33.71,235983,3.60,3.60
1,16,500000,0.12,0.24,0.80,19.12,42.40,468253,7.14,7.14
2,16,10,0.16,0.25,0.25,0.28,0.30,10,0.00,0.00
2,16,100,0.14,0.17,0.19,0.21,0.22,100,0.00,0.00
2,16,1000,0.12,0.14,0.16,0.17,0.19,1000,0.01,0.01
2,16,5000,0.12,0.17,0.18,0.21,0.22,4998,0.07,0.07
2,16,10000,0.11,0.17,0.18,0.22,0.23,9993,0.15,0.15
2,16,50000,0.11,0.20,0.26,0.45,0.53,49800,0.75,0.75
2,16,100000,0.12,0.31,0.43,0.89,1.47,99204,1.51,1.51
2,16,250000,0.13,0.52,0.73,22.34,51.04,245287,3.74,3.74
2,16,500000,0.13,0.18,0.20,1.58,19.20,221059,3.37,3.37
3,16,10,0.16,0.24,0.25,0.26,0.27,10,0.00,0.00
3,16,100,0.14,0.16,0.17,0.18,0.20,100,0.00,0.00
3,16,1000,0.12,0.16,0.17,0.17,0.18,1000,0.01,0.01
3,16,5000,0.11,0.17,0.20,0.22,0.22,4998,0.07,0.07
3,16,10000,0.12,0.19,0.23,0.24,0.25,9992,0.15,0.15
3,16,50000,0.12,0.21,0.25,0.44,0.52,49808,0.76,0.75
3,16,100000,0.12,0.29,0.41,0.92,1.52,99206,1.51,1.51
3,16,250000,0.11,0.46,1.10,51.35,83.56,244941,3.73,3.73
3,16,500000,0.12,0.18,0.21,3.01,49.03,248148,3.78,3.78
1,64,10,0.16,0.24,0.25,0.27,0.31,10,0.00,0.00
1,64,100,0.13,0.16,0.18,0.20,0.20,100,0.00,0.00
1,64,1000,0.11,0.13,0.14,0.17,0.18,1000,0.06,0.06
1,64,5000,0.12,0.17,0.20,0.25,0.25,4998,0.30,0.30
1,64,10000,0.12,0.19,0.20,0.24,0.25,9993,0.60,0.60
1,64,50000,0.12,0.20,0.24,0.40,0.46,49800,3.03,3.03
1,64,100000,0.13,0.25,0.31,0.74,1.27,99225,6.05,6.05
1,64,250000,0.13,0.55,0.70,0.88,11.38,245151,14.96,14.96
1,64,500000,0.12,3.45,5.41,12.38,34.31,482187,29.43,29.42
2,64,10,0.16,0.24,0.24,0.25,0.27,10,0.00,0.00
2,64,100,0.13,0.15,0.17,0.18,0.19,100,0.00,0.00
2,64,1000,0.11,0.13,0.14,0.17,0.18,1000,0.06,0.06
2,64,5000,0.12,0.16,0.18,0.21,0.25,4998,0.30,0.30
2,64,10000,0.12,0.20,0.23,0.24,0.25,9993,0.60,0.60
2,64,50000,0.11,0.20,0.25,0.45,0.53,49797,3.03,3.03
2,64,100000,0.13,0.30,0.43,0.92,1.51,99195,6.05,6.05
2,64,250000,0.12,0.72,10.34,68.15,88.84,245523,14.98,14.97
2,64,500000,0.11,0.17,0.19,2.10,20.61,236261,14.42,14.42
3,64,10,0.16,0.25,0.26,0.28,0.40,10,0.00,0.00
3,64,100,0.13,0.15,0.16,0.17,0.19,100,0.00,0.00
3,64,1000,0.12,0.16,0.17,0.19,0.22,1000,0.06,0.06
3,64,5000,0.12,0.17,0.18,0.21,0.23,4998,0.30,0.30
3,64,10000,0.12,0.19,0.21,0.22,0.24,9992,0.60,0.60
3,64,50000,0.11,0.21,0.25,0.46,0.54,49808,3.04,3.03
3,64,100000,0.13,0.28,0.39,1.05,1.54,99210,6.05,6.05
3,64,250000,0.12,0.18,0.20,1.46,45.87,222931,13.60,13.60
3,64,500000,0.12,0.23,0.27,6.92,37.83,481169,29.36,29.36
1,256,10,0.16,0.24,0.25,0.27,0.27,10,0.00,0.00
1,256,100,0.14,0.17,0.18,0.19,0.21,100,0.02,0.02
1,256,1000,0.13,0.15,0.17,0.18,0.19,1000,0.24,0.24
1,256,5000,0.12,0.17,0.18,0.21,0.23,4998,1.22,1.22
1,256,10000,0.12,0.21,0.22,0.24,0.27,9992,2.43,2.43
1,256,50000,0.12,0.24,0.28,0.48,0.60,49807,12.15,12.15
1,256,100000,0.13,0.28,0.32,0.38,1.20,99218,24.22,24.22
1,256,250000,0.12,0.68,0.91,33.76,77.48,244062,59.58,59.58
2,256,10,0.15,0.24,0.25,0.27,0.28,10,0.00,0.00
2,256,100,0.13,0.16,0.16,0.18,0.19,100,0.02,0.02
2,256,1000,0.12,0.14,0.17,0.18,0.19,1000,0.24,0.24
2,256,5000,0.12,0.17,0.20,0.25,0.25,4998,1.22,1.22
2,256,10000,0.12,0.19,0.21,0.24,0.27,9993,2.43,2.43
2,256,50000,0.13,0.23,0.27,0.44,0.55,49804,12.15,12.15
2,256,100000,0.13,0.40,0.56,0.90,1.42,99173,24.21,24.21
2,256,250000,0.11,0.19,0.27,2.67,15.61,229775,56.09,56.09
3,256,10,0.16,0.24,0.25,0.27,0.28,10,0.00,0.00
3,256,100,0.14,0.16,0.17,0.18,0.20,100,0.02,0.02
3,256,1000,0.12,0.14,0.16,0.18,0.19,1000,0.24,0.24
3,256,5000,0.12,0.17,0.20,0.24,0.25,4998,1.22,1.22
3,256,10000,0.12,0.20,0.22,0.24,0.26,9992,2.43,2.43
3,256,50000,0.13,0.26,0.30,0.46,0.57,49807,12.15,12.15
3,256,100000,0.12,0.31,0.38,1.22,1.55,99222,24.22,24.22
3,256,250000,0.13,0.63,0.78,1.12,12.01,245124,59.84,59.84
1,512,10,0.17,0.26,0.27,0.29,0.31,10,0.00,0.00
1,512,100,0.13,0.16,0.17,0.19,0.21,100,0.04,0.04
1,512,1000,0.12,0.16,0.17,0.18,0.22,1000,0.48,0.48
1,512,5000,0.12,0.17,0.20,0.25,0.26,4998,2.44,2.44
1,512,10000,0.12,0.18,0.20,0.24,0.36,9993,4.87,4.87
1,512,50000,0.13,0.28,0.31,0.50,0.71,49804,24.31,24.31
1,512,100000,0.15,0.37,0.45,0.85,1.35,99184,48.42,48.42
2,512,10,0.16,0.27,0.28,0.30,0.32,10,0.00,0.00
2,512,100,0.13,0.16,0.17,0.19,0.21,100,0.04,0.04
2,512,1000,0.12,0.16,0.17,0.19,0.22,1000,0.48,0.48
2,512,5000,0.12,0.18,0.20,0.24,0.26,4998,2.44,2.44
2,512,10000,0.12,0.20,0.22,0.24,0.38,9993,4.87,4.87
2,512,50000,0.13,0.27,0.30,0.45,0.63,49806,24.31,24.31
2,512,100000,0.15,0.34,0.37,0.43,1.23,99211,48.44,48.44
3,512,10,0.18,0.25,0.26,0.28,0.29,10,0.00,0.00
3,512,100,0.14,0.17,0.18,0.20,0.23,100,0.04,0.04
3,512,1000,0.12,0.14,0.14,0.17,0.19,1000,0.48,0.48
3,512,5000,0.12,0.18,0.19,0.22,0.24,4998,2.44,2.44
3,512,10000,0.12,0.19,0.20,0.24,0.35,9993,4.87,4.87
3,512,50000,0.12,0.26,0.30,0.43,0.56,49807,24.31,24.31
3,512,100000,0.14,0.42,0.58,1.45,1.69,99217,48.44,48.44
1,1024,10,0.18,0.26,0.27,0.30,0.32,10,0.00,0.00
1,1024,100,0.15,0.18,0.20,0.22,0.23,100,0.09,0.09
1,1024,1000,0.13,0.17,0.18,0.19,0.21,1000,0.97,0.97
1,1024,5000,0.12,0.18,0.19,0.22,0.33,4998,4.88,4.88
1,1024,10000,0.13,0.22,0.24,0.28,0.42,9993,9.75,9.75
1,1024,50000,0.13,0.33,0.38,0.52,1.13,49805,48.63,48.63
2,1024,10,0.17,0.25,0.26,0.29,0.31,10,0.00,0.00
