Run,Size,PubRate,ConRate,PubBW,ConBW
1,16,686603,686394,10.47,10.47
1,64,652338,652226,39.81,39.80
1,256,572393,572352,139.74,139.73
1,512,458664,458629,223.95,223.93
1,1024,364323,364300,355.78,355.76
1,4096,159461,159456,622.89,622.87
1,16384,41056,41054,641.50,641.46
1,65536,11283,11282,705.18,705.12
2,16,678152,678040,10.34,10.34
2,64,634794,634607,38.74,38.73
2,256,551806,551757,134.71,134.70
2,512,469846,469817,229.41,229.40
2,1024,354365,354348,346.05,346.04
2,4096,139835,139829,546.23,546.20
2,16384,46936,46934,733.37,733.34
2,65536,10596,10596,662.25,662.25
3,16,672636,672397,10.26,10.25
3,64,648160,648013,39.56,39.55
3,256,539106,539057,131.61,131.60
3,512,472886,472853,230.90,230.88
3,1024,366294,366276,357.70,357.69
3,4096,159816,159807,624.28,624.24
3,16384,42060,42057,657.18,657.14
3,65536,11009,11008,688.06,688.00
